"24.625"
"26.1"
"225.2"
"384.5"
"888.3"
"921.9"
"977.1"
"991.4"
"1004.5"
"1014.4"
"1028.4"
"1076"
"1167"
"1167.85"
"1190.2"
"1259"
"1337.4"
"1689.9"
"1752.6666666666667"
"1832.3333333333333"
"1864.95"
"1924.9"
"1933.8"
"1979.9"
"2016.2"
"2029"
"2045.8"
"2067.4"
"2116.2"
"2126"
"2126.8"
"2129.9"
"2230"
"2270.222222222222"
"2283.1"
"2489.9"
"2501"
"2527.1111111111113"
"2605.25"
"2625.1"
"2685.4"
"4561.7"
"13170.8"
"23590.5"
"648876.5"
