source,destination,distance,avg(dd.avgdelay)
planetlab2.cs.uoregon.edu,planetlab2.temple.edu,2440.52,3319
planetlab3.cnds.jhu.edu,planetlab1.acis.ufl.edu,740.412,3319
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953,3320.6666666666665
planetlab2.unr.edu,planetlab2.acis.ufl.edu,2222.92,3320.75
planetlab-04.vt.nodes.planet-lab.org,planetlab2.acis.ufl.edu,530.866,3321.5
planetlab2.cs.ucla.edu,planetlab2.citadel.edu,2207.47,3322
planetlab-04.vt.nodes.planet-lab.org,planetlab3.cs.uoregon.edu,2259.72,3322.5
pl3.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,3323
planetlab3.cs.uoregon.edu,ebb.colgate.edu,2352.72,3330
planetlab2.cs.pitt.edu,planetlab4.cs.uoregon.edu,2196.01,3330.5
planetlab2.temple.edu,planetlab1.cs.ucla.edu,2398.59,3332.5
planetlab1.cs.ucla.edu,planetlabone.ccs.neu.edu,2601.94,3334
planetlab2.temple.edu,planetlab01.cs.washington.edu,2371.56,3335.5
planet3.cc.gt.atl.ga.us,pl1.cs.montana.edu,1626.05,3336.5
planetlab3.cnds.jhu.edu,planetlab2.cs.uoregon.edu,2387.39,3336.5
planetlab1.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,3337.2
planetlab02.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,3343
node2.planetlab.mathcs.emory.edu,pl1.cs.montana.edu,1628.77,3344
planetlab1.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19,3350.6666666666665
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,3351.5
planetlab1.cnis.nyit.edu,planetlab1.acis.ufl.edu,910.347,3353
planetlab01.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,3354
planetlab2.unr.edu,ebb.colgate.edu,2287.31,3357
planetlab2.temple.edu,planetlab2.unr.edu,2346.81,3361
planetlab1.cnis.nyit.edu,node2.planetlab.mathcs.emory.edu,762.242,3364
planetlab2.cs.ucla.edu,ebb.colgate.edu,2371.99,3366
planetlab2.unr.edu,planetlab1.cnis.nyit.edu,2412.34,3371
pl3.cs.unm.edu,planetlabone.ccs.neu.edu,1969.45,3374
planetlab1.cs.ucla.edu,planetlab1.cs.du.edu,838.534,3378
planetlab2.cs.ucla.edu,planetlab01.cs.washington.edu,959.695,3379
planetlab1.unr.edu,planetlab2.acis.ufl.edu,2222.92,3379.3333333333335
planetlab2.temple.edu,planetlab2.arizona-gigapop.net,2053.47,3381.5
node2.planetlab.mathcs.emory.edu,planetlab1.acis.ufl.edu,308.555,3382
pl2.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,3382.5
planetlab2.temple.edu,planetlab2.cs.ucla.edu,2398.59,3384
planetlab2.cs.uoregon.edu,planetlab2.cnis.nyit.edu,2494.03,3385
planetlab1.cnis.nyit.edu,planetlab02.cs.washington.edu,2415.88,3391
pl1.cs.montana.edu,node2.planetlab.mathcs.emory.edu,1628.77,3391
ebb.colgate.edu,planetlab1.arizona-gigapop.net,2055.63,3405.5
planetlab2.unr.edu,planetlab1.acis.ufl.edu,2222.92,3406
node1.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,3406
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,3406.6666666666665
planetlab1.temple.edu,planetlab4.cs.uoregon.edu,2440.52,3407.3333333333335
planetlab1.cs.okstate.edu,planetlab1.cs.uml.edu,1440.4,3408
planetlab1.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,3413
planetlab2.temple.edu,pl1.cs.montana.edu,1844.59,3415.5
planetlab1.cs.uml.edu,planetlab5.csee.usf.edu,1183.99,3421
planetlab2.unl.edu,planetlab2.cs.ucla.edu,1277.72,3425
planetlab1.cs.ucla.edu,ebb.colgate.edu,2371.99,3428
planetlab1.cs.ucla.edu,planetlab01.cs.washington.edu,959.695,3428
planetlab2.cnis.nyit.edu,planetlab1.cs.ucla.edu,2475.81,3431
planetlab1.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,3433
planetlab2.temple.edu,planetlab02.cs.washington.edu,2371.56,3434
planetlab1.cs.uml.edu,planetlab2.acis.ufl.edu,1082.48,3434.3333333333335
planetlab2.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,3436.6666666666665
planetlab1.cs.ucla.edu,planetlab1.acis.ufl.edu,2132.9,3436.8
planetlab1.cnis.nyit.edu,planetlab-01.vt.nodes.planet-lab.org,442.085,3438
planetlab2.cs.pitt.edu,planetlab3.cs.uoregon.edu,2196.01,3444.5
planetlab1.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,3446
planetlab3.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,3447
planetlab2.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,3451
planetlab1.unr.edu,planetlab1.cnis.nyit.edu,2412.34,3452
pl2.cs.unm.edu,planetlab2.unl.edu,671.709,3453
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,3453.5
planetlab1.cs.ucla.edu,planetlab2.cs.pitt.edu,2142.12,3454
planetlab1.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,3457
planetlab2.cnis.nyit.edu,planetlab5.csee.usf.edu,1012.92,3460
planetlab1.temple.edu,planetlab2.cs.uoregon.edu,2440.52,3461.3333333333335
planetlab1.arizona-gigapop.net,planetlab2.cs.pitt.edu,1800.93,3462.5
planetlab2.citadel.edu,planetlab1.acis.ufl.edu,254.988,3464
pl2.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,3466
planetlabtwo.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,3466
planetlab1.unr.edu,planetlab1.acis.ufl.edu,2222.92,3469.75
planetlab2.uta.edu,planetlab1.acis.ufl.edu,901.435,3472
planetlab2.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,3473
pl2.cs.unm.edu,planetlab2.cnis.nyit.edu,1831.99,3473
planetlab1.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,3473.5
planetlab3.ucsd.edu,planetlab2.acis.ufl.edu,2067.33,3474
planetlab2.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,3479
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,3480
planetlab2.citadel.edu,planetlab1.cs.uml.edu,827.514,3481
planetlab1.ucsd.edu,planetlab1.acis.ufl.edu,2067.33,3486
pl3.cs.unm.edu,pl1.cs.montana.edu,766.953,3488.5
planetlab4.cs.uoregon.edu,planetlab2.temple.edu,2440.52,3489
planetlab2.unl.edu,planetlab1.acis.ufl.edu,1115.4,3491.5
ebb.colgate.edu,planetlab02.cs.washington.edu,2265.25,3492.3333333333335
planetlab2.cs.ucla.edu,planet3.cc.gt.atl.ga.us,1942.88,3502
planetlab1.cs.uml.edu,planetlab1.ucsd.edu,2563.57,3502.5
planetlab2.temple.edu,planetlab4.cs.uoregon.edu,2440.52,3508.5
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.ucla.edu,2562.54,3509
planetlab3.eecs.umich.edu,planetlab2.acis.ufl.edu,875.297,3511
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,3513
planetlab1.cs.uml.edu,planetlab1.acis.ufl.edu,1082.48,3516
pl3.cs.unm.edu,planetlab2.cs.pitt.edu,1494.69,3518.5
pl1.cs.montana.edu,planetlab-04.vt.nodes.planet-lab.org,1678.85,3521.5
planetlab2.uta.edu,ebb.colgate.edu,1363.34,3527.5
planetlab02.cs.washington.edu,ebb.colgate.edu,2265.25,3529
pl2.cs.unm.edu,planetlab2.uta.edu,570.135,3529
planetlab2.unl.edu,planetlab2.acis.ufl.edu,1115.4,3530
ebb.colgate.edu,planetlab1.unr.edu,2287.31,3531
planetlab2.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,3532
planetlab5.csee.usf.edu,planetlab2.cs.uoregon.edu,2492.18,3532
ebb.colgate.edu,planetlab2.citadel.edu,733.032,3534
planetlab1.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,3538.75
planetlab3.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,3539
planetlab-04.vt.nodes.planet-lab.org,pl1.cs.montana.edu,1678.85,3542
ebb.colgate.edu,planetlab2.cs.pitt.edu,290.74,3543
planetlabtwo.ccs.neu.edu,planetlab2.acis.ufl.edu,1076.45,3543.6666666666665
planetlab2.temple.edu,planetlab2.cs.uoregon.edu,2440.52,3543.75
planetlab1.cnis.nyit.edu,planetlab2.uta.edu,1410.2,3544
planetlab2.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,3546
planetlab5.csee.usf.edu,planetlab4.cs.uoregon.edu,2492.18,3549.5
ebb.colgate.edu,planetlab1.acis.ufl.edu,981.499,3552
planetlab3.cs.uoregon.edu,planetlab1.temple.edu,2440.52,3561
planetlab1.cs.unc.edu,planetlab1.acis.ufl.edu,470.121,3563
ebb.colgate.edu,planetlab2.acis.ufl.edu,981.499,3567.5
planetlab1.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,3569.5
planetlab2.cs.uoregon.edu,ebb.colgate.edu,2352.72,3573
planetlab2.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,3575.25
planetlab2.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,3576
planetlab1.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,3579.6666666666665
pl2.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,3583
planetlab2.uta.edu,planetlab2.unr.edu,1346.73,3588
planetlab1.cs.unc.edu,planetlab2.cs.uoregon.edu,2367.57,3594
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,3595
pl1.cs.montana.edu,planetlab-01.vt.nodes.planet-lab.org,1678.85,3598
pl2.cs.unm.edu,planetlab1.temple.edu,1749.1,3600.6666666666665
planetlab2.unr.edu,planetlab2.cs.pitt.edu,2093.1,3601
planetlab2.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,3603
planetlab01.cs.washington.edu,planetlab1.acis.ufl.edu,2453.73,3605
planetlab4.cs.uoregon.edu,planetlab1.temple.edu,2440.52,3608
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,3615
planetlab3.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,3618
pl3.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,3621
planetlab2.uta.edu,75-130-96-12.static.oxfr.ma.charter.com,1528.06,3625
planetlab2.arizona-gigapop.net,planetlab2.acis.ufl.edu,1703.38,3626.6666666666665
planetlab3.cnds.jhu.edu,planetlab1.cs.ucla.edu,2325.4,3632.5
planetlab1.cs.uml.edu,pl1.cs.montana.edu,1959.66,3633
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,3635.2
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,3636
planetlab2.cs.ucla.edu,planetlab2.arizona-gigapop.net,451.607,3637
pl3.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,3638.5
planetlab2.temple.edu,planetlab2.uta.edu,1316.19,3641
planetlab2.arizona-gigapop.net,planetlab2.cs.pitt.edu,1800.93,3648
planetlab2.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,3654.5
pl2.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53,3656
planetlab1.cs.uml.edu,planetlab1.arizona-gigapop.net,2266.19,3657
planetlabone.ccs.neu.edu,planetlab1.acis.ufl.edu,1076.45,3659.5
planetlab1.cnis.nyit.edu,planetlab2.arizona-gigapop.net,2138.67,3693
planetlab2.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,3717.6666666666665
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.acis.ufl.edu,1046.62,3726
pl2.cs.unm.edu,planetlab2.cs.pitt.edu,1494.69,3728.6666666666665
planetlab2.cs.ucla.edu,planetlab5.csee.usf.edu,2160.94,3733
planetlab3.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,3737
planetlab1.temple.edu,planetlab1.acis.ufl.edu,817.442,3740
ebb.colgate.edu,pl1.cs.montana.edu,1754.34,3750.6666666666665
planetlab2.cs.ucla.edu,planetlab1.cs.unc.edu,2218.84,3752
planetlab3.cnds.jhu.edu,planetlabone.ccs.neu.edu,358.863,3755
planetlab1.cs.ucla.edu,planetlab1.cnis.nyit.edu,2475.81,3759
pl2.cs.unm.edu,ebb.colgate.edu,1743.93,3767
planetlab1.arizona-gigapop.net,planetlab2.acis.ufl.edu,1703.38,3768
pl1.cs.montana.edu,planetlab2.cs.pitt.edu,1602.95,3793
planetlab3.cnds.jhu.edu,planetlab3.wail.wisc.edu,712.426,3803
planetlab2.cs.pitt.edu,planetlab1.acis.ufl.edu,742.176,3806
planetlab2.cnis.nyit.edu,planetlab2.arizona-gigapop.net,2138.67,3806
planetlab1.cs.du.edu,planetlab2.cs.pitt.edu,1318.13,3813
planetlab2.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,3815
planetlab01.cs.washington.edu,ebb.colgate.edu,2265.25,3817
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,3820
planetlab4.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,3829.5
pl2.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,3834
pl3.cs.unm.edu,ebb.colgate.edu,1743.93,3839
planetlab2.cnis.nyit.edu,planetlab1.cs.okstate.edu,1305.74,3841
planetlab2.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,3843
planetlab1.cnis.nyit.edu,planetlab2.acis.ufl.edu,910.347,3856
pl3.cs.unm.edu,planetlab1.cnis.nyit.edu,1831.99,3859
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,3860
pl3.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,3868
planetlab1.cs.uml.edu,planetlab2.unl.edu,1308.08,3880
planetlab2.uta.edu,planetlab2.acis.ufl.edu,901.435,3881
planetlab2.cs.ucla.edu,node2.planetlab.mathcs.emory.edu,1946.8,3888
planetlab1.ucsd.edu,planetlab2.cnis.nyit.edu,2447.73,3892
planetlab2.cnis.nyit.edu,planet3.cc.gt.atl.ga.us,765.866,3925
planetlab2.uta.edu,planetlab4.cs.uoregon.edu,1598.03,3938
planetlab2.cnis.nyit.edu,pl3.cs.unm.edu,1831.99,3946
planetlab2.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,3958
planetlab-04.vt.nodes.planet-lab.org,planetlab02.cs.washington.edu,2224.59,3978
planetlab-04.vt.nodes.planet-lab.org,planetlab01.cs.washington.edu,2224.59,3979
