source,destination,distance,avg(dd.avgdelay)
planetlab2.arizona-gigapop.net,planetlab5.csee.usf.edu,1723.89,581.2857142857143
node1.planetlab.mathcs.emory.edu,planetlab1.unr.edu,1993.27,583.6666666666666
planetlab1.cs.unc.edu,planetlab1.cnis.nyit.edu,448.076,585.25
planetlab01.cs.washington.edu,node2.planetlab.mathcs.emory.edu,2179.38,585.3333333333334
planetlab4.cs.uoregon.edu,ebb.colgate.edu,2352.72,586
planetlab1.cnis.nyit.edu,planetlab2.citadel.edu,655.52,587
node1.planetlab.mathcs.emory.edu,planetlab2.unr.edu,1993.27,589
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.unr.edu,2480.67,590.3333333333334
planetlab1.cs.unc.edu,planetlab3.cs.uoregon.edu,2367.57,590.6666666666666
planetlab1.cnis.nyit.edu,planetlab1.cs.okstate.edu,1305.74,592
pl1.cs.montana.edu,planetlab-01.vt.nodes.planet-lab.org,1678.85,592.25
planetlab3.eecs.umich.edu,planetlab3.ucsd.edu,1932.73,594
planetlab2.cs.du.edu,pl1.cs.montana.edu,516.104,594.2
planetlab1.cs.uml.edu,planetlab1.unr.edu,2499.26,595.6666666666666
planetlab2.arizona-gigapop.net,planetlab3.cnds.jhu.edu,1973.98,597
planetlab1.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,601
planetlab1.cnis.nyit.edu,ebb.colgate.edu,170.413,602
pl1.cs.montana.edu,node1.planetlab.mathcs.emory.edu,1628.77,604
node2.planetlab.mathcs.emory.edu,planetlab1.cs.ucla.edu,1946.8,604.5
planetlab01.cs.washington.edu,pl3.cs.unm.edu,1184.83,605.75
planetlab5.csee.usf.edu,planetlab1.arizona-gigapop.net,1723.89,607.2
planetlab3.cs.uoregon.edu,planetlab2.uta.edu,1598.03,608.2
planetlab2.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,610.6666666666666
planetlab1.cs.du.edu,planetlab1.arizona-gigapop.net,613.476,612.9090909090909
planetlab2.unl.edu,ebb.colgate.edu,1094.27,613
planetlab1.acis.ufl.edu,planetlab1.ucsd.edu,2067.33,613
pl2.cs.unm.edu,planetlabtwo.ccs.neu.edu,1969.45,614
node2.planetlab.mathcs.emory.edu,planetlab1.ucsd.edu,1892.9,619.5714285714286
planetlab2.cs.uoregon.edu,planetlab2.uta.edu,1598.03,622.3
planetlab2.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,622.6
planetlab2.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,623.5
node2.planetlab.mathcs.emory.edu,planetlab02.cs.washington.edu,2179.38,624
pl1.cs.montana.edu,planetlab2.unr.edu,614.077,624.6
planetlab1.ucsd.edu,node1.planetlab.mathcs.emory.edu,1892.9,624.6666666666666
planetlab5.csee.usf.edu,planetlab1.ucsd.edu,2090.82,625
planetlab2.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,626.6666666666666
node2.planetlab.mathcs.emory.edu,planetlab2.cnis.nyit.edu,762.242,631
planetlab2.temple.edu,planetlabone.ccs.neu.edu,270.723,631.5
planetlab1.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549,632
planetlab3.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,634.25
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.ucla.edu,2562.54,635.3333333333334
planetlab2.citadel.edu,planetlabtwo.ccs.neu.edu,821.489,636.875
planetlab3.ucsd.edu,planetlab5.csee.usf.edu,2090.82,637.25
planetlab1.cs.okstate.edu,planetlab3.cs.uoregon.edu,1471.11,637.7
planetlab1.arizona-gigapop.net,planetlab3.wail.wisc.edu,1390.94,639.8
planetlab4.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,640.6666666666666
node1.planetlab.mathcs.emory.edu,planetlab1.ucsd.edu,1892.9,641.5714285714286
planetlab2.unr.edu,pl1.cs.montana.edu,614.077,642
planetlab02.cs.washington.edu,node2.planetlab.mathcs.emory.edu,2179.38,642.8
planetlab3.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,643
planetlab2.cs.pitt.edu,planetlab2.unr.edu,2093.1,643.5
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cs.ucla.edu,2562.54,643.6
planetlab3.ucsd.edu,planetlab1.cs.du.edu,828.441,644
planetlab1.cs.okstate.edu,planetlab2.cs.uoregon.edu,1471.11,644.875
planetlab1.arizona-gigapop.net,planetlab-04.vt.nodes.planet-lab.org,1759.98,645
planetlab2.unr.edu,75-130-96-12.static.oxfr.ma.charter.com,2480.67,645.5
planetlab2.citadel.edu,planetlab1.ucsd.edu,2152.52,646.6666666666666
planetlab02.cs.washington.edu,pl3.cs.unm.edu,1184.83,648
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,648.6666666666666
planetlab1.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976,652
planetlab2.unr.edu,node1.planetlab.mathcs.emory.edu,1993.27,652.8666666666667
planet3.cc.gt.atl.ga.us,planetlab2.unr.edu,1989.75,653.1538461538462
planetlab2.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,653.75
planetlab2.acis.ufl.edu,planetlab1.ucsd.edu,2067.33,654.1666666666666
planetlab-04.vt.nodes.planet-lab.org,pl1.cs.montana.edu,1678.85,655
planetlab1.cs.du.edu,planetlab2.arizona-gigapop.net,613.476,655.4
planetlab1.ucsd.edu,planetlabtwo.ccs.neu.edu,2578.88,655.6666666666666
planetlab01.cs.washington.edu,node1.planetlab.mathcs.emory.edu,2179.38,655.75
planetlab2.cnis.nyit.edu,planet3.cc.gt.atl.ga.us,765.866,656.25
planetlab1.temple.edu,planetlab2.arizona-gigapop.net,2053.47,656.6
planetlab1.ucsd.edu,planetlab3.eecs.umich.edu,1932.73,657
planetlab2.cs.du.edu,planetlab2.cs.ucla.edu,838.534,657.2857142857143
planetlab2.acis.ufl.edu,planetlab2.arizona-gigapop.net,1703.38,658.75
planetlab4.cs.uoregon.edu,planetlab2.uta.edu,1598.03,659.3333333333334
planetlab2.cs.unc.edu,pl3.cs.unm.edu,1549.05,659.5
planetlab3.cs.uoregon.edu,planetlab1.cs.unc.edu,2367.57,660.6666666666666
planetlab4.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72,662
planetlab-04.vt.nodes.planet-lab.org,pl3.cs.unm.edu,1466.68,662.8
planetlab1.arizona-gigapop.net,planetlab2.acis.ufl.edu,1703.38,663.3333333333334
planetlab3.ucsd.edu,planetlabtwo.ccs.neu.edu,2578.88,663.5
planetlab2.arizona-gigapop.net,salt.planetlab.cs.umd.edu,1954.15,664.4
planetlab3.wail.wisc.edu,planetlab1.unr.edu,1589.14,664.8333333333334
planetlab1.cnis.nyit.edu,planetlab2.arizona-gigapop.net,2138.67,666
planetlab-04.vt.nodes.planet-lab.org,planetlab2.arizona-gigapop.net,1759.98,666.8
planetlab3.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72,667
planetlab1.arizona-gigapop.net,planetlab-01.vt.nodes.planet-lab.org,1759.98,667.25
planetlab2.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,667.3333333333334
planetlab02.cs.washington.edu,node1.planetlab.mathcs.emory.edu,2179.38,674
planetlab2.cs.pitt.edu,pl1.cs.montana.edu,1602.95,674.3333333333334
planetlab1.unr.edu,planetlab1.acis.ufl.edu,2222.92,674.6
planetlab2.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,675.1666666666666
planetlabone.ccs.neu.edu,planetlab1.cnis.nyit.edu,171.184,676.6
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cnis.nyit.edu,137.18,676.8
planetlab1.temple.edu,planetlab3.cnds.jhu.edu,88.9667,677
planetlab1.cs.okstate.edu,planetlab1.temple.edu,1218.48,677.125
planetlab3.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,678
node1.planetlab.mathcs.emory.edu,planetlab01.cs.washington.edu,2179.38,678
planetlab3.ucsd.edu,planetlabone.ccs.neu.edu,2578.88,678
planetlab1.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,678
planetlab1.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,678.4285714285714
planetlab3.wail.wisc.edu,planetlab2.arizona-gigapop.net,1390.94,680
pl1.cs.montana.edu,planetlab-04.vt.nodes.planet-lab.org,1678.85,681.75
planetlab3.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,682.2
planetlab1.ucsd.edu,planetlab2.acis.ufl.edu,2067.33,683.2
planetlab5.csee.usf.edu,planetlab3.ucsd.edu,2090.82,683.5
planetlab1.arizona-gigapop.net,planetlab5.csee.usf.edu,1723.89,683.5
planetlab4.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11,684.3333333333334
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,684.8
planetlab3.eecs.umich.edu,pl1.cs.montana.edu,1372.07,685
planetlab3.cs.uoregon.edu,planetlab1.temple.edu,2440.52,686.1428571428571
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,686.4
planetlab3.ucsd.edu,node2.planetlab.mathcs.emory.edu,1892.9,687
planetlab1.cs.uml.edu,ebb.colgate.edu,213.892,687.5
planetlab2.citadel.edu,planetlab1.acis.ufl.edu,254.988,687.75
planetlab1.unr.edu,node2.planetlab.mathcs.emory.edu,1993.27,688.25
planetlab1.cs.okstate.edu,planetlab1.unr.edu,1259.87,689
planetlab2.uta.edu,planetlab2.acis.ufl.edu,901.435,689
planetlab2.citadel.edu,planetlabone.ccs.neu.edu,821.489,689.25
pl1.cs.montana.edu,pl3.cs.unm.edu,766.953,689.25
planetlab2.temple.edu,planetlab3.cnds.jhu.edu,88.9667,689.8
pl1.cs.montana.edu,planetlab1.ucsd.edu,942.925,690.25
node1.planetlab.mathcs.emory.edu,planetlab2.temple.edu,662.495,690.75
planetlab2.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73,693.1111111111111
planetlab2.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,693.1666666666666
planetlab2.uta.edu,planetlab1.cnis.nyit.edu,1410.2,694.3333333333334
planetlab1.acis.ufl.edu,planetlab1.cs.du.edu,1456.94,694.8
planetlab2.temple.edu,planetlab2.arizona-gigapop.net,2053.47,695
planetlab3.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11,695.25
planetlab2.cs.pitt.edu,planetlab2.cs.ucla.edu,2142.12,695.6666666666666
ebb.colgate.edu,planetlab2.cs.uoregon.edu,2352.72,697
planetlab1.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,697.1
planetlab1.cs.uml.edu,planetlab1.acis.ufl.edu,1082.48,697.3333333333334
ebb.colgate.edu,planetlabtwo.ccs.neu.edu,231.249,698.2
planetlab1.cs.du.edu,planetlabtwo.ccs.neu.edu,1766.79,698.4285714285714
planetlab1.arizona-gigapop.net,planetlab2.cs.unc.edu,1835.61,698.5
planetlab2.cs.du.edu,planetlabtwo.ccs.neu.edu,1766.79,698.9
planetlab1.unr.edu,planetlab3.cnds.jhu.edu,2283.47,699
planetlab1.cs.ucla.edu,planetlab2.unl.edu,1277.72,699.6
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,700.25
planetlab2.unr.edu,planetlab3.wail.wisc.edu,1589.14,700.6363636363636
planetlab3.cnds.jhu.edu,planetlab1.cs.okstate.edu,1137.94,700.875
planetlab2.cnis.nyit.edu,planetlab2.unl.edu,1202.47,701
node2.planetlab.mathcs.emory.edu,planetlab3.ucsd.edu,1892.9,701
planetlab01.cs.washington.edu,planetlab3.wail.wisc.edu,1616.67,701
planetlab2.acis.ufl.edu,planetlab2.cs.du.edu,1456.94,701.1428571428571
planetlab1.cs.okstate.edu,planetlab2.temple.edu,1218.48,702.0714285714286
planetlab1.temple.edu,planetlab1.arizona-gigapop.net,2053.47,702.4285714285714
planetlab2.temple.edu,planetlab-04.vt.nodes.planet-lab.org,342.436,702.4444444444445
planetlabtwo.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,703
planetlab1.arizona-gigapop.net,planetlab2.temple.edu,2053.47,703.3333333333334
planetlab4.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,703.5
planetlab3.wail.wisc.edu,planetlab1.cnis.nyit.edu,824.529,704
planetlab1.cs.okstate.edu,planetlab1.cnis.nyit.edu,1305.74,705
planetlab3.ucsd.edu,planetlab2.acis.ufl.edu,2067.33,705
planetlab3.cnds.jhu.edu,planetlab1.arizona-gigapop.net,1973.98,705.5714285714286
node1.planetlab.mathcs.emory.edu,planetlab02.cs.washington.edu,2179.38,705.6
planet3.cc.gt.atl.ga.us,planetlab1.ucsd.edu,1888.91,705.6666666666666
planetlab1.cs.uml.edu,planetlab2.cnis.nyit.edu,173.221,706
planetlab1.cs.unc.edu,planetlab4.cs.uoregon.edu,2367.57,706
planetlab1.cnis.nyit.edu,planetlab2.cs.pitt.edu,337.753,706.5
planetlab3.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,707
planetlab2.cs.uoregon.edu,planetlab1.temple.edu,2440.52,707
planetlab1.acis.ufl.edu,planetlab2.arizona-gigapop.net,1703.38,707
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,708.125
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,708.375
planetlab2.unr.edu,node2.planetlab.mathcs.emory.edu,1993.27,708.5833333333334
planetlab4.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,708.6666666666666
planetlab2.unr.edu,planetlab3.cnds.jhu.edu,2283.47,709.5
planetlab3.cnds.jhu.edu,planetlab1.cs.du.edu,1505.97,709.8571428571429
planetlab1.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,710.25
planetlab1.cs.uml.edu,planetlab-04.vt.nodes.planet-lab.org,610.549,710.2857142857143
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,710.4705882352941
planetlab3.eecs.umich.edu,planetlab1.cnis.nyit.edu,532.051,710.5
planetlab2.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,710.5
planetlab3.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,710.6666666666666
planetlab1.cs.du.edu,pl1.cs.montana.edu,516.104,711.75
75-130-96-12.static.oxfr.ma.charter.com,planetlabone.ccs.neu.edu,40.3915,712
planetlab1.cnis.nyit.edu,planetlab2.cs.uoregon.edu,2494.03,712
planetlab1.cs.uml.edu,planetlab2.unl.edu,1308.08,712.5
planetlab2.cnis.nyit.edu,planetlab1.cs.uml.edu,173.221,713
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.unr.edu,2480.67,713
planetlab2.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,713.3333333333334
planetlab2.unl.edu,planetlab1.cnis.nyit.edu,1202.47,713.3333333333334
planetlab4.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,713.5
planetlab2.unl.edu,planetlab2.unr.edu,1221.7,713.8571428571429
planetlab1.unr.edu,planet3.cc.gt.atl.ga.us,1989.75,714
planetlabone.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,714
planetlab01.cs.washington.edu,planetlab2.cs.pitt.edu,2137.39,714.125
planetlab2.cs.ucla.edu,planetlab2.unl.edu,1277.72,714.5
planetlab2.unr.edu,planetlab1.acis.ufl.edu,2222.92,714.6363636363636
planetlab1.unr.edu,planetlab2.temple.edu,2346.81,715
planetlab1.cs.uml.edu,planetlab2.uta.edu,1559.43,715
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,1494.69,715.4285714285714
planetlab1.ucsd.edu,planetlab1.cs.ucla.edu,107.845,715.5714285714286
75-130-96-12.static.oxfr.ma.charter.com,planetlabtwo.ccs.neu.edu,40.3915,716
pl3.cs.unm.edu,planetlabone.ccs.neu.edu,1969.45,716.25
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,716.3333333333334
planetlab2.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,716.5
planetlab1.cs.ucla.edu,planetlab1.temple.edu,2398.59,717
planetlab2.cs.uoregon.edu,planetlab1.cs.unc.edu,2367.57,717
planetlab4.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73,717
pl2.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,717.2
node2.planetlab.mathcs.emory.edu,planetlab2.temple.edu,662.495,717.4285714285714
planetlab2.cs.ucla.edu,planetlab2.cnis.nyit.edu,2475.81,718
node2.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,718.125
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953,718.7142857142857
planetlab1.cnis.nyit.edu,planetlab3.cs.uoregon.edu,2494.03,719
planetlab2.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,719
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,719.0909090909091
planetlab1.cs.ucla.edu,pl1.cs.montana.edu,891.034,719.1818181818181
planetlab1.cs.uml.edu,planetlab3.eecs.umich.edu,631.168,719.3333333333334
pl3.cs.unm.edu,planetlab-04.vt.nodes.planet-lab.org,1466.68,719.6666666666666
planetlab1.cs.du.edu,planetlab1.cs.unc.edu,1433.75,720.1666666666666
planetlab2.acis.ufl.edu,planetlab2.unl.edu,1115.4,720.5
planetlab1.arizona-gigapop.net,ebb.colgate.edu,2055.63,720.5
node1.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,720.6
planetlab2.cnis.nyit.edu,planetlab1.cs.ucla.edu,2475.81,720.6666666666666
pl3.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,720.6666666666666
planetlab2.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199,721
planetlabone.ccs.neu.edu,planetlab2.cs.ucla.edu,2601.94,721.2
planetlab3.eecs.umich.edu,planetlab2.cs.pitt.edu,238.555,721.3333333333334
pl2.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,721.375
planetlab-04.vt.nodes.planet-lab.org,planetlab1.arizona-gigapop.net,1759.98,722
node2.planetlab.mathcs.emory.edu,planetlab01.cs.washington.edu,2179.38,722.5
planetlab2.cs.pitt.edu,planetlab1.cs.ucla.edu,2142.12,723
planetlab3.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73,723.125
planetlab1.cs.okstate.edu,planetlab2.acis.ufl.edu,965.673,723.625
planetlab-04.vt.nodes.planet-lab.org,ebb.colgate.edu,465.687,723.625
planetlab1.cs.uml.edu,planetlab1.cs.ucla.edu,2585.79,723.8571428571429
planetlab1.cnis.nyit.edu,planetlab1.arizona-gigapop.net,2138.67,724
planetlab2.acis.ufl.edu,planetlab1.arizona-gigapop.net,1703.38,724.5
planetlab2.temple.edu,planetlab01.cs.washington.edu,2371.56,724.5
planetlab1.ucsd.edu,planetlab1.acis.ufl.edu,2067.33,725.5
pl3.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,725.7142857142857
pl1.cs.montana.edu,planetlab1.cnis.nyit.edu,1896.37,726
planetlab1.cnis.nyit.edu,planetlab1.temple.edu,99.7813,726.5
planetlab2.cnis.nyit.edu,planetlab1.cs.unc.edu,448.076,726.5
planetlab2.unl.edu,planetlab1.cs.ucla.edu,1277.72,726.6666666666666
planetlabtwo.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,727.5
pl2.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,727.75
planetlab01.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,728
planetlab1.cs.du.edu,planetlab1.cs.uml.edu,1749.99,728.5
planetlab2.cs.unc.edu,planet3.cc.gt.atl.ga.us,337.891,728.5
planetlabtwo.ccs.neu.edu,planetlab4.cs.uoregon.edu,2578.86,728.8333333333334
planetlab1.temple.edu,planetlabtwo.ccs.neu.edu,270.723,729
planetlab1.temple.edu,node2.planetlab.mathcs.emory.edu,662.495,729
planetlab3.eecs.umich.edu,planetlab3.cs.uoregon.edu,1967.73,729.3333333333334
planetlab2.citadel.edu,planetlab3.cs.uoregon.edu,2427.88,729.375
planetlab5.csee.usf.edu,planetlab1.cs.du.edu,1515.87,729.4444444444445
planetlab1.cs.uml.edu,planetlab2.unr.edu,2499.26,729.7777777777778
planetlab2.cs.du.edu,planetlab1.unr.edu,789.709,729.8
planetlab2.arizona-gigapop.net,planetlab1.cs.ucla.edu,451.607,730.4285714285714
planetlab2.cs.pitt.edu,planetlabone.ccs.neu.edu,487.539,730.4615384615385
planetlab1.cnis.nyit.edu,planetlab1.ucsd.edu,2447.73,730.6
planetlab1.cnis.nyit.edu,planetlab1.cs.du.edu,1646.66,731
planetlab1.temple.edu,planetlab-01.vt.nodes.planet-lab.org,342.436,731
planetlab1.ucsd.edu,planetlab5.csee.usf.edu,2090.82,732.125
planetlab2.unl.edu,planetlab2.cnis.nyit.edu,1202.47,732.25
planetlab3.wail.wisc.edu,planetlab2.cnis.nyit.edu,824.529,732.3333333333334
planetlab3.wail.wisc.edu,planetlab2.unl.edu,405.699,732.5
planetlab2.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,733
node1.planetlab.mathcs.emory.edu,planetlab2.cnis.nyit.edu,762.242,733.25
planetlabtwo.ccs.neu.edu,planetlab3.cs.uoregon.edu,2578.86,733.3333333333334
planetlab3.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,733.6666666666666
planetlab2.cnis.nyit.edu,planetlab01.cs.washington.edu,2415.88,734
planetlab02.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,734
ebb.colgate.edu,planetlab4.cs.uoregon.edu,2352.72,734.125
planetlab02.cs.washington.edu,planetlab2.cs.pitt.edu,2137.39,734.3333333333334
planetlab02.cs.washington.edu,planetlab3.cnds.jhu.edu,2326.5,734.8
planetlab1.arizona-gigapop.net,planetlab1.cs.unc.edu,1835.61,734.8
planet3.cc.gt.atl.ga.us,planetlab1.unr.edu,1989.75,735.9090909090909
planetlab1.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,736.2
planetlab1.cs.unc.edu,node2.planetlab.mathcs.emory.edu,333.827,736.5
planetlab1.cs.du.edu,planetlab2.unr.edu,789.709,736.8
planetlab01.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,737
planetlab4.cs.uoregon.edu,planetlab1.arizona-gigapop.net,1045.87,737
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,737.2857142857143
planetlab1.cs.uml.edu,planetlabtwo.ccs.neu.edu,24.7867,737.4285714285714
planetlab2.cnis.nyit.edu,planetlab1.arizona-gigapop.net,2138.67,737.5
planetlab3.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86,737.5
planetlab2.citadel.edu,75-130-96-12.static.oxfr.ma.charter.com,791.667,737.6666666666666
planetlabone.ccs.neu.edu,planetlab2.citadel.edu,821.489,737.8
planetlab1.cs.ucla.edu,node2.planetlab.mathcs.emory.edu,1946.8,737.8333333333334
planetlab2.uta.edu,planetlabtwo.ccs.neu.edu,1568.12,738.1666666666666
planetlab1.cs.du.edu,planetlab3.ucsd.edu,828.441,738.5
planetlab1.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,738.625
planetlab1.cs.uml.edu,planetlab3.wail.wisc.edu,913.348,738.7142857142857
pl2.cs.unm.edu,planetlab2.cs.du.edu,331.033,738.7272727272727
planetlab2.temple.edu,planetlab1.unr.edu,2346.81,739
planetlab02.cs.washington.edu,planetlab1.unr.edu,574.294,739.1666666666666
planetlab1.temple.edu,planetlab2.unr.edu,2346.81,739.4
planetlab2.cnis.nyit.edu,planetlab2.cs.ucla.edu,2475.81,740
planetlab02.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,740
planetlab1.cs.du.edu,planetlab1.ucsd.edu,828.441,740.8
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,1272.71,741.0833333333334
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,741.1111111111111
planetlab2.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72,741.1666666666666
ebb.colgate.edu,planetlab2.cs.ucla.edu,2371.99,741.3333333333334
planetlab1.ucsd.edu,planetlab1.cs.du.edu,828.441,741.625
planetlab2.unl.edu,planetlab2.acis.ufl.edu,1115.4,741.6666666666666
planetlab1.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,741.8571428571429
planetlab2.citadel.edu,planetlab1.cnis.nyit.edu,655.52,742
planetlab1.unr.edu,planetlab2.cs.du.edu,789.709,742.1666666666666
pl1.cs.montana.edu,planetlab2.unl.edu,796.774,742.75
planetlab1.cnis.nyit.edu,planetlab1.cs.ucla.edu,2475.81,743
planetlab4.cs.uoregon.edu,planetlabone.ccs.neu.edu,2578.86,743.25
planetlab2.acis.ufl.edu,planetlab3.wail.wisc.edu,1005.74,743.3
planetlab1.cnis.nyit.edu,pl1.cs.montana.edu,1896.37,745
planetlab1.unr.edu,planetlab2.cs.uoregon.edu,352.99,745.3333333333334
planetlab1.temple.edu,planetlab3.ucsd.edu,2367.7,745.3333333333334
planetlab3.ucsd.edu,planetlab2.unl.edu,1258.22,745.5
planetlab2.citadel.edu,planetlab2.arizona-gigapop.net,1799.36,745.6666666666666
planetlab1.cnis.nyit.edu,planetlab2.cs.ucla.edu,2475.81,746
planetlab1.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,746
planetlab5.csee.usf.edu,planetlab2.cs.du.edu,1515.87,746
