-2.1418380254,0.9838967408
-2.0385514201,0.9792525911
-1.625404999,0.9479618543
-1.2611838122,0.8963786852
-0.6360280434,0.737620928
-0.5436137124,0.7066463392
-0.4838162041,0.685741843
-0.3316043647,0.6299059883
-0.1304672913,0.5519016347
-0.1195950171,0.5475980164
-0.0163084118,0.5065058266
0.0489252336,0.4804894397
0.0815420564,0.46750544
0.3044236783,0.3804025653
0.3479127752,0.3639528454
0.4946884775,0.3104100182
0.6142834941,0.2695140039
0.7936760191,0.2136920322
0.880654213,0.1892525031
0.9404517213,0.1734929514
1.1850778917,0.1179933257
1.1959501659,0.1158580034
1.2068224402,0.113750266
1.2340031258,0.1086008697
