source,destination,distance,avg(dd.avgdelay)
planetlab1.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549,24
node1.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,29.7
node2.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,30.5
planet3.cc.gt.atl.ga.us,node1.planetlab.mathcs.emory.edu,4.22698,31.25
planet3.cc.gt.atl.ga.us,node2.planetlab.mathcs.emory.edu,4.22698,31.95
planetlabone.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,49.7
planetlabtwo.ccs.neu.edu,75-130-96-12.static.oxfr.ma.charter.com,40.3915,52.5
75-130-96-12.static.oxfr.ma.charter.com,planetlabone.ccs.neu.edu,40.3915,64.77777777777777
75-130-96-12.static.oxfr.ma.charter.com,planetlabtwo.ccs.neu.edu,40.3915,66.9
planetlabtwo.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,69.55555555555556
planetlabone.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,73.44444444444444
planetlab2.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,74.33333333333333
planetlab4.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,74.42857142857143
planetlab3.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,74.88888888888889
planetlab3.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,76.55555555555556
planetlab2.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225,77.11111111111111
planetlab4.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225,77.28571428571429
planetlab01.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,87
planetlab01.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,88.33333333333333
planetlab02.cs.washington.edu,planetlab2.cs.uoregon.edu,252.225,89
planetlab02.cs.washington.edu,planetlab3.cs.uoregon.edu,252.225,91.3
planetlab02.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,91.77777777777777
planetlab01.cs.washington.edu,planetlab4.cs.uoregon.edu,252.225,92
planetlab4.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,99
planetlab3.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,99
planetlab2.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,99
pl1.cs.montana.edu,planetlab-01.vt.nodes.planet-lab.org,1678.85,101
planetlab1.temple.edu,planetlab3.cnds.jhu.edu,88.9667,101.875
planetlab1.temple.edu,salt.planetlab.cs.umd.edu,117.417,105.57142857142857
planetlabone.ccs.neu.edu,planetlab2.temple.edu,270.723,108.875
planetlabone.ccs.neu.edu,planetlab1.temple.edu,270.723,109.25
planet3.cc.gt.atl.ga.us,planetlab2.cs.unc.edu,337.891,110.33333333333333
node1.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,112.55555555555556
node2.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,112.77777777777777
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.uml.edu,36.0409,113.66666666666667
