source,destination,distance,avg(dd.avgdelay)
planetlab2.arizona-gigapop.net,ebb.colgate.edu,2055.63,2079
ebb.colgate.edu,planetlab2.acis.ufl.edu,981.499,2081.5
planetlab1.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2085
pl1.cs.montana.edu,planetlab2.cnis.nyit.edu,1896.37,2087
planetlab1.cs.uml.edu,planetlab1.arizona-gigapop.net,2266.19,2091
planetlab2.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,2092
planetlab1.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976,2097
planetlab2.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,2098
planetlab1.cnis.nyit.edu,planetlab01.cs.washington.edu,2415.88,2099
planetlab2.temple.edu,planetlab02.cs.washington.edu,2371.56,2107
planetlab1.ucsd.edu,planetlab2.cnis.nyit.edu,2447.73,2111
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.acis.ufl.edu,1046.62,2122
planetlab1.arizona-gigapop.net,planetlab2.cs.pitt.edu,1800.93,2125
planetlabtwo.ccs.neu.edu,planetlab1.acis.ufl.edu,1076.45,2131.6666666666665
pl3.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,2134
planetlab2.arizona-gigapop.net,planetlab2.acis.ufl.edu,1703.38,2137
planetlab2.cs.ucla.edu,planetlab1.cs.unc.edu,2218.84,2138
planetlab1.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,2148
planetlab1.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19,2148.6666666666665
planetlab2.temple.edu,planetlab1.arizona-gigapop.net,2053.47,2149
planetlab3.cnds.jhu.edu,planetlab1.cs.unc.edu,270.798,2151
pl3.cs.unm.edu,planetlab5.csee.usf.edu,1502.34,2151
planetlab1.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,2156
planetlab3.wail.wisc.edu,planetlab1.acis.ufl.edu,1005.74,2165
planetlab1.cs.uml.edu,planetlab5.csee.usf.edu,1183.99,2168
planetlab3.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,2169.5
planetlabone.ccs.neu.edu,planetlab1.acis.ufl.edu,1076.45,2177
planetlab2.unr.edu,planetlab2.citadel.edu,2252.22,2178
planetlabone.ccs.neu.edu,planetlab2.acis.ufl.edu,1076.45,2184.2
pl1.cs.montana.edu,planetlab1.temple.edu,1844.59,2186.5
pl2.cs.unm.edu,planetlab1.temple.edu,1749.1,2193
planetlab1.cnis.nyit.edu,planetlab3.cnds.jhu.edu,188.505,2194
planetlab01.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,2195
planetlab2.cs.du.edu,planetlab2.acis.ufl.edu,1456.94,2195.3333333333335
planetlab3.eecs.umich.edu,planetlab2.acis.ufl.edu,875.297,2195.5
planetlab1.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,2199
pl3.cs.unm.edu,planetlab1.temple.edu,1749.1,2204
planetlab2.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,2205.5
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,2207
pl1.cs.montana.edu,planetlabtwo.ccs.neu.edu,1980.62,2211.25
planetlab2.unr.edu,planetlab1.cs.uml.edu,2499.26,2217
planet3.cc.gt.atl.ga.us,ebb.colgate.edu,787.204,2219
planetlab1.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,2221
pl2.cs.unm.edu,planetlab2.cs.unc.edu,1549.05,2225
planetlab2.cs.ucla.edu,node1.planetlab.mathcs.emory.edu,1946.8,2226
pl3.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,2227
planetlab1.arizona-gigapop.net,planetlab1.cnis.nyit.edu,2138.67,2235
planetlab1.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,2238
planetlab2.temple.edu,planetlab2.arizona-gigapop.net,2053.47,2240
planetlab1.arizona-gigapop.net,planetlab1.acis.ufl.edu,1703.38,2242
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953,2242.25
planetlab1.cs.okstate.edu,planetlab2.acis.ufl.edu,965.673,2243
planetlab1.temple.edu,planetlab1.acis.ufl.edu,817.442,2250
planetlab4.cs.uoregon.edu,ebb.colgate.edu,2352.72,2250.5
ebb.colgate.edu,planetlab1.cs.ucla.edu,2371.99,2251
planetlab3.wail.wisc.edu,planetlab2.acis.ufl.edu,1005.74,2258
planetlab2.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,2258.5
pl1.cs.montana.edu,planet3.cc.gt.atl.ga.us,1626.05,2259
planetlab2.cs.ucla.edu,pl1.cs.montana.edu,891.034,2260
pl3.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,2265.5
planetlab1.cs.uml.edu,planetlab1.cs.okstate.edu,1440.4,2269
pl3.cs.unm.edu,planetlab1.cnis.nyit.edu,1831.99,2269
pl2.cs.unm.edu,planetlab01.cs.washington.edu,1184.83,2270.5
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,2271
planetlab1.unr.edu,planetlab1.acis.ufl.edu,2222.92,2274
planetlab2.cs.ucla.edu,planetlab2.temple.edu,2398.59,2275.5
ebb.colgate.edu,planetlab2.cs.uoregon.edu,2352.72,2276
planetlab2.temple.edu,pl1.cs.montana.edu,1844.59,2277
planetlab1.cs.ucla.edu,pl1.cs.montana.edu,891.034,2277.5
pl1.cs.montana.edu,planetlabone.ccs.neu.edu,1980.62,2278
planetlab2.acis.ufl.edu,pl1.cs.montana.edu,1905.96,2285
planetlab1.cs.uml.edu,planetlab2.uta.edu,1559.43,2286
planetlab2.acis.ufl.edu,planetlab2.cs.pitt.edu,742.176,2292
planetlab2.temple.edu,planetlab1.unr.edu,2346.81,2293
planetlab1.cs.uml.edu,planetlab1.acis.ufl.edu,1082.48,2296.3333333333335
planetlab1.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,2302
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.acis.ufl.edu,1046.62,2302
planetlab2.cnis.nyit.edu,planetlab3.cs.uoregon.edu,2494.03,2307
planetlab1.cs.du.edu,ebb.colgate.edu,1536.1,2307.5
planetlab4.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,2312
pl3.cs.unm.edu,pl1.cs.montana.edu,766.953,2313.5
planetlabtwo.ccs.neu.edu,planetlab2.acis.ufl.edu,1076.45,2321
pl2.cs.unm.edu,planetlab2.temple.edu,1749.1,2324
planetlab1.cs.ucla.edu,planetlab2.cs.pitt.edu,2142.12,2327
planetlab2.uta.edu,planetlab1.acis.ufl.edu,901.435,2328
planetlab5.csee.usf.edu,pl1.cs.montana.edu,1978.28,2329
planetlab3.cnds.jhu.edu,planetlab02.cs.washington.edu,2326.5,2332
planetlab1.acis.ufl.edu,planetlab02.cs.washington.edu,2453.73,2337
planetlab2.unr.edu,planetlab2.cnis.nyit.edu,2412.34,2342.5
planetlab1.cnis.nyit.edu,planetlab1.acis.ufl.edu,910.347,2344
planetlab3.cnds.jhu.edu,planetlab1.unr.edu,2283.47,2346
planetlab1.arizona-gigapop.net,planetlab2.cnis.nyit.edu,2138.67,2347
planetlab2.cs.uoregon.edu,planetlab2.cnis.nyit.edu,2494.03,2358
ebb.colgate.edu,planetlab1.unr.edu,2287.31,2359
pl3.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,2363
planetlabone.ccs.neu.edu,planetlab2.cs.ucla.edu,2601.94,2364.5
planetlab1.cs.uml.edu,planetlab2.cs.du.edu,1749.99,2365
planetlab2.temple.edu,planetlab2.cs.uoregon.edu,2440.52,2366.25
planetlab1.cnis.nyit.edu,planetlab2.cs.ucla.edu,2475.81,2367
pl2.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,2369.25
planetlab3.cnds.jhu.edu,planetlab2.cs.du.edu,1505.97,2369.5
planetlab1.cs.uml.edu,node2.planetlab.mathcs.emory.edu,932.44,2372
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cs.ucla.edu,2562.54,2373
planetlab1.temple.edu,planetlab4.cs.uoregon.edu,2440.52,2375
pl3.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,2376
planetlab1.ucsd.edu,pl1.cs.montana.edu,942.925,2378
planetlab-04.vt.nodes.planet-lab.org,planetlab4.cs.uoregon.edu,2259.72,2378
planetlab2.cs.unc.edu,planetlab2.cs.ucla.edu,2218.84,2381
planetlab2.cs.pitt.edu,planetlab1.cs.ucla.edu,2142.12,2381.5
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,2385
pl1.cs.montana.edu,salt.planetlab.cs.umd.edu,1787.43,2387
pl2.cs.unm.edu,salt.planetlab.cs.umd.edu,1653.08,2388
planetlab-04.vt.nodes.planet-lab.org,planetlab1.arizona-gigapop.net,1759.98,2390
planetlab2.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,2390
planetlab2.unr.edu,planetlab2.acis.ufl.edu,2222.92,2390.5
planetlab2.temple.edu,planetlab01.cs.washington.edu,2371.56,2392.5
planetlab02.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,2395.5
pl3.cs.unm.edu,planetlab-01.vt.nodes.planet-lab.org,1466.68,2397
planetlab-04.vt.nodes.planet-lab.org,planetlab3.cs.uoregon.edu,2259.72,2397.5
planetlab2.unr.edu,planetlab2.cs.pitt.edu,2093.1,2399.5
pl2.cs.unm.edu,planetlab2.uta.edu,570.135,2399.5
planetlab2.cnis.nyit.edu,planet3.cc.gt.atl.ga.us,765.866,2400.5
planetlab2.temple.edu,planetlab3.cs.uoregon.edu,2440.52,2401.75
planetlab2.arizona-gigapop.net,planetlab2.cnis.nyit.edu,2138.67,2402.5
planetlab2.temple.edu,planetlab1.ucsd.edu,2367.7,2403.5
planetlab1.temple.edu,planetlab3.cs.uoregon.edu,2440.52,2404.5
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,2405
planetlab1.unr.edu,planetlab1.cnis.nyit.edu,2412.34,2406
pl2.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,2407
pl3.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,2409.75
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,2410
planetlab1.cs.uml.edu,planetlab3.cs.uoregon.edu,2557.8,2411.5
planetlab1.ucsd.edu,planetlab2.acis.ufl.edu,2067.33,2412
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,2415
planetlab1.cs.unc.edu,planetlab1.acis.ufl.edu,470.121,2415.5
planetlab2.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,2416
planetlab2.cs.du.edu,planetlab2.cs.ucla.edu,838.534,2418
pl3.cs.unm.edu,planetlab2.cs.unc.edu,1549.05,2418
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.uoregon.edu,2259.72,2419
planetlabtwo.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,2419
planetlab3.cnds.jhu.edu,planetlab2.cs.uoregon.edu,2387.39,2421.2
pl1.cs.montana.edu,75-130-96-12.static.oxfr.ma.charter.com,1945.63,2422.5
planetlab1.cs.uml.edu,planetlab2.acis.ufl.edu,1082.48,2423.6666666666665
planetlab1.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,2424
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,2432
planetlab3.eecs.umich.edu,planetlab1.acis.ufl.edu,875.297,2436
pl1.cs.montana.edu,pl3.cs.unm.edu,766.953,2436
planet3.cc.gt.atl.ga.us,planetlab1.cs.uml.edu,935.976,2440
planetlab1.cs.okstate.edu,planetlab1.acis.ufl.edu,965.673,2441
planetlab2.unr.edu,planetlab1.acis.ufl.edu,2222.92,2448.6666666666665
planetlab2.cs.pitt.edu,planetlab3.cs.uoregon.edu,2196.01,2449
planetlab02.cs.washington.edu,planetlab1.cnis.nyit.edu,2415.88,2451
planetlab1.temple.edu,planetlab2.cs.uoregon.edu,2440.52,2453
planetlab4.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,2454
planetlab2.arizona-gigapop.net,planetlab2.cs.pitt.edu,1800.93,2456.5
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,2457
planetlab1.arizona-gigapop.net,planetlab2.acis.ufl.edu,1703.38,2457.5
planetlab2.cs.ucla.edu,planetlab01.cs.washington.edu,959.695,2457.5
planetlab2.cs.ucla.edu,planetlab1.cnis.nyit.edu,2475.81,2458
planetlab2.cnis.nyit.edu,planetlab5.csee.usf.edu,1012.92,2460
planetlab1.cs.ucla.edu,planetlabone.ccs.neu.edu,2601.94,2460.5
planetlab2.cs.pitt.edu,planetlab2.cs.uoregon.edu,2196.01,2471
planetlab3.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,2471
planetlab2.cs.ucla.edu,planetlab1.acis.ufl.edu,2132.9,2474.6666666666665
planetlab5.csee.usf.edu,planetlab3.cs.uoregon.edu,2492.18,2480
planetlab2.temple.edu,planetlab4.cs.uoregon.edu,2440.52,2482.3333333333335
planetlab3.cnds.jhu.edu,planetlab3.cs.uoregon.edu,2387.39,2482.5
planetlab1.arizona-gigapop.net,ebb.colgate.edu,2055.63,2484
planetlabtwo.ccs.neu.edu,planetlab2.cs.ucla.edu,2601.94,2484
planetlab2.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2486
planetlab02.cs.washington.edu,planetlab1.acis.ufl.edu,2453.73,2486.75
pl1.cs.montana.edu,node2.planetlab.mathcs.emory.edu,1628.77,2489.3333333333335
planetlab4.cs.uoregon.edu,planetlab2.temple.edu,2440.52,2491
pl1.cs.montana.edu,node1.planetlab.mathcs.emory.edu,1628.77,2494
planetlab2.cs.pitt.edu,planetlab4.cs.uoregon.edu,2196.01,2496
planetlab5.csee.usf.edu,planetlab4.cs.uoregon.edu,2492.18,2496
planetlab2.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,2497
planetlab1.cs.uml.edu,75-130-96-12.static.oxfr.ma.charter.com,36.0409,2502.3333333333335
planetlab1.cs.okstate.edu,planetlab2.cnis.nyit.edu,1305.74,2514
planetlab2.cnis.nyit.edu,pl3.cs.unm.edu,1831.99,2517
planetlab1.cnis.nyit.edu,planetlab1.cs.unc.edu,448.076,2519
planetlab2.cs.unc.edu,planetlab3.cs.uoregon.edu,2367.57,2521
pl1.cs.montana.edu,planetlab3.wail.wisc.edu,1081.38,2521.6666666666665
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.ucla.edu,2562.54,2522
planetlab2.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,2528
planetlab5.csee.usf.edu,planetlab2.cs.uoregon.edu,2492.18,2532
pl2.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,2534
planetlab2.unr.edu,ebb.colgate.edu,2287.31,2544
planetlab3.cs.uoregon.edu,planetlab2.temple.edu,2440.52,2544
pl2.cs.unm.edu,planetlab02.cs.washington.edu,1184.83,2544.5
planetlab1.cs.uml.edu,planetlab1.temple.edu,271.31,2545
planetlab2.cs.uoregon.edu,ebb.colgate.edu,2352.72,2547.5
planetlabone.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,2548
pl1.cs.montana.edu,planetlab-04.vt.nodes.planet-lab.org,1678.85,2550
planetlab1.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,2551.3333333333335
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,2554
planetlab1.cs.ucla.edu,planet3.cc.gt.atl.ga.us,1942.88,2554.6666666666665
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,315.844,2558
planetlab1.cs.ucla.edu,planetlab2.cnis.nyit.edu,2475.81,2558.5
planetlab2.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,2564.75
planetlab3.cnds.jhu.edu,planetlab2.cs.ucla.edu,2325.4,2566
planetlab2.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,2568
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,2569
planetlab2.unl.edu,planetlab2.acis.ufl.edu,1115.4,2572
planetlab2.acis.ufl.edu,ebb.colgate.edu,981.499,2576
planetlab1.cs.unc.edu,planetlab2.cs.uoregon.edu,2367.57,2580.5
planetlab1.cs.uml.edu,planetlab3.eecs.umich.edu,631.168,2581
pl1.cs.montana.edu,planetlab-01.vt.nodes.planet-lab.org,1678.85,2581.5
planetlab2.cs.uoregon.edu,planetlab1.temple.edu,2440.52,2583
planetlab3.cnds.jhu.edu,planetlab4.cs.uoregon.edu,2387.39,2587.5
planetlab2.acis.ufl.edu,planetlab4.cs.uoregon.edu,2432.78,2589
planetlab2.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,2589
ebb.colgate.edu,pl1.cs.montana.edu,1754.34,2589.5
planetlab01.cs.washington.edu,ebb.colgate.edu,2265.25,2595
planetlab2.cs.ucla.edu,ebb.colgate.edu,2371.99,2596.5
planetlab1.cs.unc.edu,planetlab4.cs.uoregon.edu,2367.57,2603
planetlab1.cs.uml.edu,planetlab1.ucsd.edu,2563.57,2608
planetlab2.cnis.nyit.edu,ebb.colgate.edu,170.413,2620
planetlab1.ucsd.edu,planetlab1.cs.uml.edu,2563.57,2624
planetlab1.cs.uml.edu,planetlab2.unl.edu,1308.08,2624.5
planetlab-04.vt.nodes.planet-lab.org,pl1.cs.montana.edu,1678.85,2625
planetlab1.cs.uml.edu,planetlab1.cs.du.edu,1749.99,2632
planetlab2.uta.edu,75-130-96-12.static.oxfr.ma.charter.com,1528.06,2634
planetlab3.cs.uoregon.edu,ebb.colgate.edu,2352.72,2639
planetlab1.cs.ucla.edu,ebb.colgate.edu,2371.99,2646.3333333333335
planetlab1.unr.edu,ebb.colgate.edu,2287.31,2647
planetlab2.unl.edu,planetlab1.acis.ufl.edu,1115.4,2656
planetlab2.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,2673.5
planetlab3.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,2676
planetlab3.wail.wisc.edu,ebb.colgate.edu,699.976,2680.5
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,2695
pl2.cs.unm.edu,planetlab-04.vt.nodes.planet-lab.org,1466.68,2695
planetlab2.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,2704
node2.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,2704
planetlab2.uta.edu,ebb.colgate.edu,1363.34,2710
planetlab1.cnis.nyit.edu,planetlab2.acis.ufl.edu,910.347,2713
planetlab01.cs.washington.edu,planetlab1.acis.ufl.edu,2453.73,2714
planetlab1.cs.uml.edu,pl1.cs.montana.edu,1959.66,2715
planetlab3.cnds.jhu.edu,planetlab1.cs.ucla.edu,2325.4,2739.5
pl2.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,2740.6666666666665
planetlab1.cnis.nyit.edu,planetlabone.ccs.neu.edu,171.184,2756
pl2.cs.unm.edu,planetlab-01.vt.nodes.planet-lab.org,1466.68,2756
pl2.cs.unm.edu,planetlabone.ccs.neu.edu,1969.45,2764
planetlab3.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,2766
planetlab2.cnis.nyit.edu,pl1.cs.montana.edu,1896.37,2780
planetlab02.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,2790
planetlab1.cs.unc.edu,planetlab2.cs.ucla.edu,2218.84,2827
planetlab2.cnis.nyit.edu,planetlab1.cs.okstate.edu,1305.74,2830
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,2833
pl2.cs.unm.edu,planetlab2.cs.ucla.edu,674.089,2852.3333333333335
planetlab1.cnis.nyit.edu,planetlab2.uta.edu,1410.2,2854
planetlab1.cnis.nyit.edu,planetlab2.temple.edu,99.7813,2875
planetlab2.cs.ucla.edu,planetlab2.uta.edu,1231.5,2885
planet3.cc.gt.atl.ga.us,planetlab2.acis.ufl.edu,309.463,2887
planetlab2.cs.ucla.edu,planetlab5.csee.usf.edu,2160.94,2910
planetlab1.cnis.nyit.edu,planetlab3.wail.wisc.edu,824.529,2933
planetlab2.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,2939
planetlab3.cnds.jhu.edu,pl3.cs.unm.edu,1671.68,2945
planetlab1.cs.uml.edu,planetlab-04.vt.nodes.planet-lab.org,610.549,2952
planetlab3.eecs.umich.edu,ebb.colgate.edu,417.59,2983
