source,destination,distance,avg(dd.avgdelay)
planetlab1.arizona-gigapop.net,pl3.cs.unm.edu,315.844,2049.3333333333335
planetlab3.wail.wisc.edu,planetlab1.cs.unc.edu,739.774,2050
pl2.cs.unm.edu,planetlab2.cs.du.edu,331.033,2052
planetlab2.cs.ucla.edu,planetlab1.cnis.nyit.edu,2475.81,2053
pl3.cs.unm.edu,planetlab2.cs.du.edu,331.033,2054
planetlab5.csee.usf.edu,planetlab02.cs.washington.edu,2523.09,2054.3333333333335
ebb.colgate.edu,planetlab2.cs.pitt.edu,290.74,2055.5
planetlab02.cs.washington.edu,planetlab2.citadel.edu,2420.76,2056
pl3.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,2058
planetlab02.cs.washington.edu,planetlab5.csee.usf.edu,2523.09,2058.8333333333335
node2.planetlab.mathcs.emory.edu,planetlab3.cs.uoregon.edu,2176.57,2060
planetlab2.cs.du.edu,ebb.colgate.edu,1536.1,2060
planetlab2.cs.pitt.edu,planetlab1.cs.uml.edu,478.371,2061
planetlab2.unr.edu,planetlab-04.vt.nodes.planet-lab.org,2123.48,2061.3636363636365
planetlab01.cs.washington.edu,planetlab5.csee.usf.edu,2523.09,2061.75
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,2062
ebb.colgate.edu,planetlab2.arizona-gigapop.net,2055.63,2062.6666666666665
planetlab3.ucsd.edu,planetlab2.temple.edu,2367.7,2063
planetlab1.unr.edu,planetlab-04.vt.nodes.planet-lab.org,2123.48,2063
planetlabone.ccs.neu.edu,planetlab2.cs.uoregon.edu,2578.86,2063
planetlab2.citadel.edu,planetlab02.cs.washington.edu,2420.76,2064.75
planetlab5.csee.usf.edu,planetlab01.cs.washington.edu,2523.09,2065.5
planetlab2.citadel.edu,planetlab01.cs.washington.edu,2420.76,2066
planetlab2.uta.edu,planetlab1.cnis.nyit.edu,1410.2,2066
planetlab01.cs.washington.edu,planetlab-01.vt.nodes.planet-lab.org,2224.59,2067
planetlab1.ucsd.edu,planetlab1.cs.unc.edu,2174.07,2068
planetlab1.cs.ucla.edu,planet3.cc.gt.atl.ga.us,1942.88,2069.3333333333335
planet3.cc.gt.atl.ga.us,planetlab4.cs.uoregon.edu,2173.44,2072.8571428571427
planetlab01.cs.washington.edu,pl1.cs.montana.edu,550.971,2073
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,2074
planet3.cc.gt.atl.ga.us,planetlab1.cs.du.edu,1206.38,2077
planetlab3.wail.wisc.edu,planetlab3.cs.uoregon.edu,1675.66,2078
planetlab2.unr.edu,planetlab2.cs.unc.edu,2223.18,2079
planetlab1.arizona-gigapop.net,planetlabone.ccs.neu.edu,2279.57,2080
pl3.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53,2081
planetlab1.arizona-gigapop.net,planetlabtwo.ccs.neu.edu,2279.57,2081.3333333333335
planetlab2.citadel.edu,pl3.cs.unm.edu,1533.43,2081.5
pl3.cs.unm.edu,planetlab2.cnis.nyit.edu,1831.99,2082
planetlab2.acis.ufl.edu,planetlab2.unr.edu,2222.92,2082.6666666666665
planetlab4.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44,2083
planetlab2.arizona-gigapop.net,planetlabone.ccs.neu.edu,2279.57,2084.75
planetlab1.arizona-gigapop.net,pl1.cs.montana.edu,928.211,2085.5
node2.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,2086
planetlab2.citadel.edu,planetlab2.cs.ucla.edu,2207.47,2086
planetlab01.cs.washington.edu,planetlabtwo.ccs.neu.edu,2485.17,2086.5
planetlab3.wail.wisc.edu,planetlab3.ucsd.edu,1662.23,2087
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,1466.62,2087.5
planetlab01.cs.washington.edu,planetlab3.cnds.jhu.edu,2326.5,2087.75
planetlab2.arizona-gigapop.net,pl1.cs.montana.edu,928.211,2088
planetlab02.cs.washington.edu,planetlab-01.vt.nodes.planet-lab.org,2224.59,2088.5
planetlab2.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11,2089
planetlab3.wail.wisc.edu,planetlab4.cs.uoregon.edu,1675.66,2089.5
planetlab2.cs.ucla.edu,pl1.cs.montana.edu,891.034,2090
planetlab3.cnds.jhu.edu,planetlab2.citadel.edu,488.702,2090
pl2.cs.unm.edu,planetlab2.cs.unc.edu,1549.05,2091
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.ucla.edu,2132.24,2091
planetlab4.cs.uoregon.edu,75-130-96-12.static.oxfr.ma.charter.com,2543.96,2092
pl1.cs.montana.edu,planetlab2.arizona-gigapop.net,928.211,2092
planetlab1.cnis.nyit.edu,planetlab2.uta.edu,1410.2,2092
planet3.cc.gt.atl.ga.us,planetlab2.cs.uoregon.edu,2173.44,2093.5555555555557
planetlab1.ucsd.edu,planetlab-04.vt.nodes.planet-lab.org,2091.37,2094
planetlab02.cs.washington.edu,planetlab-04.vt.nodes.planet-lab.org,2224.59,2095
planet3.cc.gt.atl.ga.us,planetlab3.cs.uoregon.edu,2173.44,2095.285714285714
planetlab02.cs.washington.edu,planetlabtwo.ccs.neu.edu,2485.17,2095.6
planetlab3.ucsd.edu,planetlab3.wail.wisc.edu,1662.23,2096
planetlab3.wail.wisc.edu,planetlab1.ucsd.edu,1662.23,2097
planetlab2.arizona-gigapop.net,planetlabtwo.ccs.neu.edu,2279.57,2097.6
planetlab3.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44,2097.8333333333335
planetlab3.ucsd.edu,planetlab1.cs.unc.edu,2174.07,2098
planetlab2.cs.uoregon.edu,75-130-96-12.static.oxfr.ma.charter.com,2543.96,2098.3333333333335
planetlab2.citadel.edu,planetlab2.cnis.nyit.edu,655.52,2098.5
planetlab4.cs.uoregon.edu,planetlab1.temple.edu,2440.52,2099
planetlab4.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78,2100
planetlab3.cs.uoregon.edu,75-130-96-12.static.oxfr.ma.charter.com,2543.96,2103
planetlab5.csee.usf.edu,planetlab2.cnis.nyit.edu,1012.92,2104
planetlab1.ucsd.edu,planetlab1.temple.edu,2367.7,2106
planetlab01.cs.washington.edu,planetlab2.temple.edu,2371.56,2106
planetlabtwo.ccs.neu.edu,planetlab02.cs.washington.edu,2485.17,2108
planetlab3.cnds.jhu.edu,planetlab3.ucsd.edu,2292.24,2109.5
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,2110
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.unc.edu,117.005,2110
planetlab2.citadel.edu,planetlab1.acis.ufl.edu,254.988,2111.6666666666665
planetlab3.cnds.jhu.edu,planetlab5.csee.usf.edu,847.014,2112
planetlab1.ucsd.edu,planetlab3.wail.wisc.edu,1662.23,2113.6666666666665
pl1.cs.montana.edu,planetlab1.arizona-gigapop.net,928.211,2113.8
planetlab3.eecs.umich.edu,planetlab1.cs.ucla.edu,1954.72,2116
planetlab3.wail.wisc.edu,planetlab2.cs.uoregon.edu,1675.66,2117.3333333333335
planetlab01.cs.washington.edu,planetlab-04.vt.nodes.planet-lab.org,2224.59,2119
planetlab02.cs.washington.edu,planetlabone.ccs.neu.edu,2485.17,2120.1666666666665
planetlab02.cs.washington.edu,salt.planetlab.cs.umd.edu,2322.19,2120.3333333333335
node2.planetlab.mathcs.emory.edu,planetlab1.acis.ufl.edu,308.555,2123
pl2.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,2124.3333333333335
planetlab1.cs.unc.edu,planetlab3.ucsd.edu,2174.07,2125.5
planetlab01.cs.washington.edu,planetlabone.ccs.neu.edu,2485.17,2125.5
planetlab1.cs.ucla.edu,planetlab2.cs.unc.edu,2218.84,2126
planetlab2.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44,2128
planetlab5.csee.usf.edu,pl3.cs.unm.edu,1502.34,2128.6
planetlab5.csee.usf.edu,planetlab1.unr.edu,2269.85,2128.6666666666665
planetlab3.ucsd.edu,planetlab-01.vt.nodes.planet-lab.org,2091.37,2131
planetlab2.acis.ufl.edu,planetlab1.unr.edu,2222.92,2132
ebb.colgate.edu,planetlab2.citadel.edu,733.032,2132.25
planetlab1.ucsd.edu,planetlab-01.vt.nodes.planet-lab.org,2091.37,2133.5
planetlab2.unl.edu,planetlab2.citadel.edu,1074.27,2135
planetlab2.unl.edu,planetlab2.cs.pitt.edu,874.778,2135.5
75-130-96-12.static.oxfr.ma.charter.com,pl3.cs.unm.edu,1929.31,2136
planetlab2.cs.ucla.edu,planetlab2.cs.unc.edu,2218.84,2136
node1.planetlab.mathcs.emory.edu,pl1.cs.montana.edu,1628.77,2136
planetlab4.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,2137
planetlab1.temple.edu,planetlab2.cs.ucla.edu,2398.59,2137
planetlab1.cs.unc.edu,planetlab1.ucsd.edu,2174.07,2138.5
node2.planetlab.mathcs.emory.edu,planetlab4.cs.uoregon.edu,2176.57,2139.3333333333335
planetlab3.ucsd.edu,planetlab2.citadel.edu,2152.52,2140
planet3.cc.gt.atl.ga.us,planetlab1.cs.uml.edu,935.976,2140
planetlab1.acis.ufl.edu,pl3.cs.unm.edu,1466.62,2141
ebb.colgate.edu,planetlab3.wail.wisc.edu,699.976,2143
planetlab-04.vt.nodes.planet-lab.org,planetlab2.acis.ufl.edu,530.866,2143
ebb.colgate.edu,planetlab2.cs.ucla.edu,2371.99,2144
planetlab1.cs.ucla.edu,planetlab1.ucsd.edu,107.845,2144
planetlab2.temple.edu,pl3.cs.unm.edu,1749.1,2144.5
pl3.cs.unm.edu,planetlab01.cs.washington.edu,1184.83,2146
planetlab-04.vt.nodes.planet-lab.org,planetlab3.ucsd.edu,2091.37,2146
planetlab3.cnds.jhu.edu,planetlab1.acis.ufl.edu,740.412,2146.5
planetlab02.cs.washington.edu,planetlab2.temple.edu,2371.56,2147
planetlab3.ucsd.edu,planetlab-04.vt.nodes.planet-lab.org,2091.37,2150
planetlab1.cnis.nyit.edu,planetlab-04.vt.nodes.planet-lab.org,442.085,2151
planetlab2.cnis.nyit.edu,ebb.colgate.edu,170.413,2151
node1.planetlab.mathcs.emory.edu,planetlab2.cs.uoregon.edu,2176.57,2152.5
planetlab02.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,2155
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,2156
pl3.cs.unm.edu,planetlab2.cs.pitt.edu,1494.69,2156.25
planetlab1.acis.ufl.edu,planetlab2.cs.ucla.edu,2132.9,2160
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.arizona-gigapop.net,2239.32,2160.3333333333335
planetlab-04.vt.nodes.planet-lab.org,planetlab1.ucsd.edu,2091.37,2161.5
planetlab1.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2163.6666666666665
planetlabtwo.ccs.neu.edu,planetlab2.arizona-gigapop.net,2279.57,2164.25
ebb.colgate.edu,planetlabone.ccs.neu.edu,231.249,2165
planetlab1.temple.edu,planetlab1.cs.okstate.edu,1218.48,2165
planetlab4.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86,2166.5
planetlab2.arizona-gigapop.net,75-130-96-12.static.oxfr.ma.charter.com,2239.32,2168
planetlab5.csee.usf.edu,planetlab2.unr.edu,2269.85,2170
planetlab3.cnds.jhu.edu,planetlab1.ucsd.edu,2292.24,2170
planetlab2.unr.edu,planetlab2.citadel.edu,2252.22,2170.4285714285716
planetlab1.cs.du.edu,planetlab2.citadel.edu,1466.46,2171
planetlab2.cs.ucla.edu,planetlab5.csee.usf.edu,2160.94,2176.5
planetlabone.ccs.neu.edu,planetlab2.cs.pitt.edu,487.539,2176.5
planetlab2.uta.edu,planetlab2.cnis.nyit.edu,1410.2,2177
planetlab2.unr.edu,pl3.cs.unm.edu,785.352,2178
planetlab2.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03,2179
pl3.cs.unm.edu,planetlabone.ccs.neu.edu,1969.45,2179.5
planetlab4.cs.uoregon.edu,node1.planetlab.mathcs.emory.edu,2176.57,2180
pl2.cs.unm.edu,planetlab1.unr.edu,785.352,2180.3333333333335
planetlab1.cnis.nyit.edu,node2.planetlab.mathcs.emory.edu,762.242,2181
75-130-96-12.static.oxfr.ma.charter.com,planetlab02.cs.washington.edu,2452.48,2182.5
planetlab1.temple.edu,pl3.cs.unm.edu,1749.1,2183
pl3.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,2183
planetlab2.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,2183.5
node2.planetlab.mathcs.emory.edu,planetlab2.cs.uoregon.edu,2176.57,2184
planetlab2.uta.edu,planetlab2.cs.ucla.edu,1231.5,2184
pl3.cs.unm.edu,planetlab2.uta.edu,570.135,2185
pl3.cs.unm.edu,planetlab1.cs.du.edu,331.033,2186
planetlab3.cs.uoregon.edu,node1.planetlab.mathcs.emory.edu,2176.57,2186
ebb.colgate.edu,planetlab1.temple.edu,197.075,2187
planetlab2.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,2187
planetlab1.acis.ufl.edu,planetlab2.uta.edu,901.435,2190
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.arizona-gigapop.net,2239.32,2191.5
planetlab02.cs.washington.edu,planet3.cc.gt.atl.ga.us,2176.62,2193
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,2193
planetlab3.cnds.jhu.edu,planetlab1.unr.edu,2283.47,2194
planetlab1.unr.edu,planetlab2.citadel.edu,2252.22,2194
planet3.cc.gt.atl.ga.us,planetlab1.cs.ucla.edu,1942.88,2194.6
planetlab1.cs.ucla.edu,node1.planetlab.mathcs.emory.edu,1946.8,2196
pl3.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,2196.3333333333335
planetlab3.cnds.jhu.edu,planetlab-04.vt.nodes.planet-lab.org,253.582,2197
node1.planetlab.mathcs.emory.edu,planetlab3.cs.uoregon.edu,2176.57,2199
pl3.cs.unm.edu,node1.planetlab.mathcs.emory.edu,1272.71,2199
node1.planetlab.mathcs.emory.edu,planetlab4.cs.uoregon.edu,2176.57,2200
planetlab2.cs.ucla.edu,planetlab1.cs.du.edu,838.534,2201.5
planetlab1.cnis.nyit.edu,planetlab1.ucsd.edu,2447.73,2202
planetlab3.wail.wisc.edu,pl1.cs.montana.edu,1081.38,2204.3333333333335
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,2204.3333333333335
75-130-96-12.static.oxfr.ma.charter.com,planetlab01.cs.washington.edu,2452.48,2205
planetlab2.temple.edu,planetlab2.unr.edu,2346.81,2207.3333333333335
planetlab1.arizona-gigapop.net,planetlab3.cnds.jhu.edu,1973.98,2208.3333333333335
planetlab2.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,2209
ebb.colgate.edu,planetlab1.cs.unc.edu,511.997,2211
planetlab2.unl.edu,planetlab2.cs.ucla.edu,1277.72,2211.5
planetlab3.cnds.jhu.edu,planetlab2.unl.edu,1063.65,2214
pl3.cs.unm.edu,planetlab1.cs.okstate.edu,542.71,2215
planetlab1.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,2216
planetlab1.cs.du.edu,planetlab1.cs.unc.edu,1433.75,2217
planetlab1.cs.du.edu,75-130-96-12.static.oxfr.ma.charter.com,1727.76,2218
ebb.colgate.edu,planetlab01.cs.washington.edu,2265.25,2218.5
planetlab2.temple.edu,planetlab2.cs.du.edu,1574.28,2218.5
node2.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,2219.5
planetlab2.cs.uoregon.edu,node1.planetlab.mathcs.emory.edu,2176.57,2222.2
planetlab3.eecs.umich.edu,planetlab2.cs.ucla.edu,1954.72,2223
planetlab2.unl.edu,planetlab1.cs.unc.edu,1010.64,2223.6666666666665
planetlab2.temple.edu,planetlab1.cs.du.edu,1574.28,2224.6666666666665
planetlab3.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,2176.57,2226
planetlab1.cs.ucla.edu,node2.planetlab.mathcs.emory.edu,1946.8,2226.25
planetlab01.cs.washington.edu,salt.planetlab.cs.umd.edu,2322.19,2226.6666666666665
planetlab02.cs.washington.edu,75-130-96-12.static.oxfr.ma.charter.com,2452.48,2227
planetlab2.unr.edu,planetlab1.cs.uml.edu,2499.26,2227.1666666666665
planetlab2.cs.pitt.edu,planetlab3.ucsd.edu,2111.92,2229.5
planetlab3.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,2230.5
planetlab1.temple.edu,planetlab01.cs.washington.edu,2371.56,2231.5
planetlab-04.vt.nodes.planet-lab.org,planetlab02.cs.washington.edu,2224.59,2231.6666666666665
planetlab1.ucsd.edu,planet3.cc.gt.atl.ga.us,1888.91,2232
planetlab2.unl.edu,planetlab01.cs.washington.edu,1347.65,2232
planetlabtwo.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,2233
planetlab1.cs.unc.edu,planetlab2.citadel.edu,221.999,2233
planetlab-04.vt.nodes.planet-lab.org,pl1.cs.montana.edu,1678.85,2233.5
planetlab1.cs.du.edu,pl1.cs.montana.edu,516.104,2234
pl2.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53,2235.5
planetlab4.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,2176.57,2236
planetlab3.cnds.jhu.edu,planetlab2.cs.pitt.edu,191.586,2236
planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,2237
pl1.cs.montana.edu,pl3.cs.unm.edu,766.953,2237
planetlab2.cs.uoregon.edu,planetlab1.temple.edu,2440.52,2237.5
planetlab4.cs.uoregon.edu,planetlab2.temple.edu,2440.52,2238
node2.planetlab.mathcs.emory.edu,planetlab2.cs.ucla.edu,1946.8,2239
planetlab2.citadel.edu,planetlab4.cs.uoregon.edu,2427.88,2239
planetlab2.citadel.edu,planetlab1.cs.ucla.edu,2207.47,2239.25
ebb.colgate.edu,planetlab2.unl.edu,1094.27,2239.25
planetlab2.cs.unc.edu,planetlab2.cs.pitt.edu,304.384,2241
planetlabtwo.ccs.neu.edu,planetlab2.cs.pitt.edu,487.539,2242
planetlab2.temple.edu,planetlab3.eecs.umich.edu,472.789,2242
planetlab2.cs.pitt.edu,planetlab2.cs.uoregon.edu,2196.01,2244.5
planetlab3.cnds.jhu.edu,ebb.colgate.edu,247.357,2246
planetlab2.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,2176.57,2246
planet3.cc.gt.atl.ga.us,planetlab02.cs.washington.edu,2176.62,2247.5
planetlabone.ccs.neu.edu,planetlab02.cs.washington.edu,2485.17,2247.5
pl1.cs.montana.edu,node2.planetlab.mathcs.emory.edu,1628.77,2249.5
planetlab1.temple.edu,planetlab02.cs.washington.edu,2371.56,2252.25
planetlab1.unr.edu,planetlab5.csee.usf.edu,2269.85,2253.5
planetlab3.cs.uoregon.edu,planetlab1.cs.unc.edu,2367.57,2254
planetlab1.unr.edu,salt.planetlab.cs.umd.edu,2271.58,2254
planetlab1.unr.edu,planetlab1.cs.unc.edu,2223.18,2254.5
planetlab01.cs.washington.edu,planetlab1.temple.edu,2371.56,2255
planetlab1.cs.ucla.edu,planetlab1.cnis.nyit.edu,2475.81,2257
ebb.colgate.edu,planetlab1.arizona-gigapop.net,2055.63,2258
planetlab5.csee.usf.edu,planetlab4.cs.uoregon.edu,2492.18,2258.6666666666665
planetlab2.unr.edu,salt.planetlab.cs.umd.edu,2271.58,2259
planetlab1.cs.okstate.edu,planetlab2.cs.ucla.edu,1213.96,2259.6666666666665
planetlab1.ucsd.edu,planetlab3.cnds.jhu.edu,2292.24,2260
planetlab2.uta.edu,planetlab02.cs.washington.edu,1669.92,2261
planetlab1.cs.ucla.edu,planetlab1.cs.du.edu,838.534,2262.6666666666665
planetlab01.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,2263
planetlab2.unr.edu,planetlab5.csee.usf.edu,2269.85,2264.25
planetlabone.ccs.neu.edu,planetlab01.cs.washington.edu,2485.17,2264.3333333333335
planetlab1.unr.edu,pl3.cs.unm.edu,785.352,2266.6666666666665
planetlab1.temple.edu,planetlab2.cs.pitt.edu,256.586,2267
planetlab2.cs.pitt.edu,planetlab1.arizona-gigapop.net,1800.93,2267.6666666666665
planetlab2.temple.edu,planetlab2.cs.uoregon.edu,2440.52,2269
planetlab01.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,2269
pl3.cs.unm.edu,planetlab02.cs.washington.edu,1184.83,2270.25
planetlab02.cs.washington.edu,planetlab3.cnds.jhu.edu,2326.5,2270.3333333333335
ebb.colgate.edu,planetlab5.csee.usf.edu,1089.95,2271.5
planetlab2.temple.edu,planetlab2.arizona-gigapop.net,2053.47,2271.6666666666665
pl3.cs.unm.edu,planetlab2.temple.edu,1749.1,2272
planetlab1.arizona-gigapop.net,planetlab1.temple.edu,2053.47,2272.3333333333335
planetlab1.cs.ucla.edu,planetlab5.csee.usf.edu,2160.94,2272.5
planetlab01.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,2273
planetlabtwo.ccs.neu.edu,planetlab1.arizona-gigapop.net,2279.57,2274
planetlab1.cnis.nyit.edu,salt.planetlab.cs.umd.edu,217.196,2275
planetlab02.cs.washington.edu,ebb.colgate.edu,2265.25,2277.5
planetlab2.acis.ufl.edu,planetlab2.cs.uoregon.edu,2432.78,2279
planetlab1.cs.okstate.edu,planetlab1.cs.ucla.edu,1213.96,2279.5
planetlab2.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2281.4
node1.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,2282
planetlab2.citadel.edu,planetlab2.acis.ufl.edu,254.988,2282.75
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,2283.75
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cs.pitt.edu,447.326,2284.3333333333335
planet3.cc.gt.atl.ga.us,pl1.cs.montana.edu,1626.05,2286.2727272727275
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,315.844,2286.6666666666665
planetlab2.acis.ufl.edu,planetlab1.cnis.nyit.edu,910.347,2287
planetlab1.acis.ufl.edu,planetlab1.unr.edu,2222.92,2287.75
planetlab2.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,2288.3333333333335
planetlabone.ccs.neu.edu,planetlab1.arizona-gigapop.net,2279.57,2290
planetlab2.citadel.edu,planetlab1.ucsd.edu,2152.52,2291.5
pl3.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,2293.3333333333335
planetlab2.cnis.nyit.edu,node2.planetlab.mathcs.emory.edu,762.242,2293.3333333333335
planetlab2.cs.pitt.edu,planetlab2.arizona-gigapop.net,1800.93,2294
planetlab5.csee.usf.edu,planetlab1.cs.ucla.edu,2160.94,2294.3333333333335
planetlab4.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,2294.6666666666665
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,2294.6666666666665
planetlab02.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,2295
planetlab2.cs.pitt.edu,ebb.colgate.edu,290.74,2297
pl1.cs.montana.edu,planetlab2.cs.du.edu,516.104,2298.6666666666665
node1.planetlab.mathcs.emory.edu,planetlab1.cs.ucla.edu,1946.8,2301
planetlab1.unr.edu,planetlabtwo.ccs.neu.edu,2518.17,2301
planetlab2.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,2301.5
planetlab2.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,2302
pl1.cs.montana.edu,planetlab1.cs.du.edu,516.104,2302.3333333333335
planetlab1.unr.edu,planetlab2.temple.edu,2346.81,2302.3333333333335
planetlab3.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,2302.3333333333335
planetlab2.cs.pitt.edu,planetlab01.cs.washington.edu,2137.39,2303.6
planetlab3.cs.uoregon.edu,planetlab1.temple.edu,2440.52,2304
planetlab1.cs.ucla.edu,planetlab01.cs.washington.edu,959.695,2305.6666666666665
planetlab2.acis.ufl.edu,planetlab1.cs.unc.edu,470.121,2305.6666666666665
planetlab2.unr.edu,planet3.cc.gt.atl.ga.us,1989.75,2307.5
planetlabtwo.ccs.neu.edu,planetlab2.citadel.edu,821.489,2308
