source,destination,distance,avg(dd.avgdelay)
planetlab1.cs.uml.edu,planetlab3.wail.wisc.edu,913.348,2186
planetlab2.cs.ucla.edu,planetlab2.unl.edu,1277.72,2195
pl3.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,2196
planetlab2.citadel.edu,planetlab2.cs.pitt.edu,515.576,2198
planetlab2.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,2204
planetlab1.cnis.nyit.edu,planetlab2.uta.edu,1410.2,2213
ebb.colgate.edu,planetlab2.arizona-gigapop.net,2055.63,2219
planetlab1.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19,2220
planetlab1.cs.unc.edu,planetlab2.cs.ucla.edu,2218.84,2226
planetlab3.ucsd.edu,planet3.cc.gt.atl.ga.us,1888.91,2227
planetlab1.cs.uml.edu,planetlab1.cs.du.edu,1749.99,2239.5
planetlab1.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,2250
planetlab2.cs.ucla.edu,planetlabone.ccs.neu.edu,2601.94,2252
planetlab02.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,2256
planetlab1.cs.uml.edu,planetlab2.cs.du.edu,1749.99,2258
planetlab01.cs.washington.edu,planetlab1.acis.ufl.edu,2453.73,2259
planetlab2.arizona-gigapop.net,ebb.colgate.edu,2055.63,2259
planetlab1.cs.uml.edu,planetlab2.unr.edu,2499.26,2270
planetlab-04.vt.nodes.planet-lab.org,planetlab01.cs.washington.edu,2224.59,2288
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,2289
pl2.cs.unm.edu,planetlab1.temple.edu,1749.1,2292.3333333333335
planetlab1.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2296
planetlab2.citadel.edu,ebb.colgate.edu,733.032,2306
planetlab-04.vt.nodes.planet-lab.org,planetlab1.acis.ufl.edu,530.866,2307.5
planetlab1.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,2313.5
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,2320.3333333333335
planetlab2.temple.edu,planetlab2.unr.edu,2346.81,2325
planetlab2.cnis.nyit.edu,pl1.cs.montana.edu,1896.37,2325
ebb.colgate.edu,planetlab2.acis.ufl.edu,981.499,2327
planetlab2.acis.ufl.edu,planetlab1.cs.uml.edu,1082.48,2328
planetlab2.unr.edu,planetlab1.acis.ufl.edu,2222.92,2331
pl2.cs.unm.edu,planetlab2.cs.ucla.edu,674.089,2332
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,2337
planetlab1.unr.edu,ebb.colgate.edu,2287.31,2352
planetlab1.cs.uml.edu,planetlabtwo.ccs.neu.edu,24.7867,2369
planetlab2.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,2372
planetlab2.cnis.nyit.edu,planetlab02.cs.washington.edu,2415.88,2375
planetlab2.cs.ucla.edu,planetlab1.cs.du.edu,838.534,2375
planetlab1.cs.ucla.edu,planetlab2.cnis.nyit.edu,2475.81,2384
planetlab1.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976,2400.5
planetlab3.eecs.umich.edu,planetlab2.acis.ufl.edu,875.297,2407
pl3.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62,2429
planetlab-04.vt.nodes.planet-lab.org,planetlab02.cs.washington.edu,2224.59,2430
planetlab2.cnis.nyit.edu,planetlab2.uta.edu,1410.2,2435
planetlab3.cs.uoregon.edu,ebb.colgate.edu,2352.72,2438
planetlab1.cnis.nyit.edu,planetlab-01.vt.nodes.planet-lab.org,442.085,2439
planetlab2.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,2441
planetlab1.cs.uml.edu,planetlab3.eecs.umich.edu,631.168,2442.5
planetlab1.cs.ucla.edu,ebb.colgate.edu,2371.99,2453
pl1.cs.montana.edu,planetlabone.ccs.neu.edu,1980.62,2460.5
planetlab1.cs.ucla.edu,planetlab1.acis.ufl.edu,2132.9,2460.6666666666665
ebb.colgate.edu,planetlab02.cs.washington.edu,2265.25,2467
planetlab1.cs.uml.edu,planetlab-04.vt.nodes.planet-lab.org,610.549,2473
planetlab1.cs.uml.edu,planetlab5.csee.usf.edu,1183.99,2478.5
planetlab2.cnis.nyit.edu,planetlab1.unr.edu,2412.34,2484
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,2485
pl3.cs.unm.edu,ebb.colgate.edu,1743.93,2488
planetlab-04.vt.nodes.planet-lab.org,planetlab4.cs.uoregon.edu,2259.72,2495
planetlab1.ucsd.edu,planetlab1.cs.uml.edu,2563.57,2498.5
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,2502.75
pl2.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,2514
planetlab2.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,2516.3333333333335
planetlab3.cnds.jhu.edu,planetlab01.cs.washington.edu,2326.5,2517
planetlab2.temple.edu,planetlab1.cs.uml.edu,271.31,2521
planetlab1.cnis.nyit.edu,node1.planetlab.mathcs.emory.edu,762.242,2531
planetlab2.cnis.nyit.edu,planetlab2.unr.edu,2412.34,2559
planetlab3.eecs.umich.edu,ebb.colgate.edu,417.59,2566
planetlab1.cnis.nyit.edu,planetlab2.cs.uoregon.edu,2494.03,2584
planetlab1.cnis.nyit.edu,75-130-96-12.static.oxfr.ma.charter.com,137.18,2591
planetlab1.cs.uml.edu,planetlab2.citadel.edu,827.514,2609
planetlab4.cs.uoregon.edu,ebb.colgate.edu,2352.72,2630
planetlab1.cnis.nyit.edu,planetlab2.temple.edu,99.7813,2651
planetlab1.cs.uml.edu,planetlab2.acis.ufl.edu,1082.48,2656
planetlab2.unr.edu,planetlab2.acis.ufl.edu,2222.92,2662.3333333333335
planetlab2.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,2684
pl2.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,2696
planet3.cc.gt.atl.ga.us,planetlab2.acis.ufl.edu,309.463,2707
planetlab2.temple.edu,planetlab2.cs.uoregon.edu,2440.52,2719
planetlab1.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,2745.5
planetlab1.cs.uml.edu,planetlab1.cs.unc.edu,621.287,2753
planetlab2.cnis.nyit.edu,planetlab2.cs.pitt.edu,337.753,2796
planetlab1.cs.uml.edu,planetlab2.temple.edu,271.31,2797
planetlab1.cs.uml.edu,planetlab3.cs.uoregon.edu,2557.8,2804
planetlab1.arizona-gigapop.net,ebb.colgate.edu,2055.63,2821
planetlab1.cs.uml.edu,ebb.colgate.edu,213.892,2829
planetlab1.cnis.nyit.edu,planetlab1.unr.edu,2412.34,2848
planetlab1.cs.uml.edu,planetlab02.cs.washington.edu,2462.92,2873
planetlab1.cs.uml.edu,planetlab2.cs.ucla.edu,2585.79,2890
planetlab1.cs.uml.edu,planetlab2.cs.unc.edu,621.287,2895
planetlab2.cs.pitt.edu,planetlab1.cs.uml.edu,478.371,2945
planetlab01.cs.washington.edu,ebb.colgate.edu,2265.25,2968
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,2975
