4.22698,0.0005254861
4.22698,0.0010509721
842.608,0.0015764582
4.22698,0.0021019443
4.22698,0.0026274304
40.3915,0.0031529164
40.3915,0.0036784025
40.3915,0.0042038886
40.3915,0.0047293747
24.7867,0.0052548607
29.9522,0.0057803468
24.7867,0.0063058329
252.225,0.006831319
252.225,0.007356805
252.225,0.0078822911
252.225,0.0084077772
252.225,0.0089332633
252.225,0.0094587493
252.225,0.0099842354
252.225,0.0105097215
252.225,0.0110352076
193.358,0.0115606936
252.225,0.0120861797
252.225,0.0126116658
252.225,0.0131371519
88.9667,0.0136626379
88.9667,0.014188124
88.9667,0.0147136101
117.417,0.0152390962
117.417,0.0157645822
270.723,0.0162900683
193.358,0.0168155544
36.0409,0.0173410405
270.723,0.0178665265
270.723,0.0183920126
270.723,0.0189174987
270.723,0.0194429848
270.723,0.0199684708
270.723,0.0204939569
270.723,0.021019443
231.249,0.0215449291
36.0409,0.0220704151
231.249,0.0225959012
213.892,0.0231213873
225.227,0.0236468734
213.892,0.0241723594
323.96,0.0246978455
231.249,0.0252233316
112.37,0.0257488177
112.37,0.0262743037
253.582,0.0267997898
253.582,0.0273252759
112.37,0.027850762
112.37,0.028376248
322.686,0.0289017341
322.686,0.0294272202
197.075,0.0299527063
323.96,0.0304781923
337.891,0.0310036784
333.827,0.0315291645
225.227,0.0320546506
337.891,0.0325801366
333.827,0.0331056227
197.075,0.0336311088
322.686,0.0341565949
197.075,0.0346820809
264.983,0.035207567
322.686,0.0357330531
261.163,0.0362585391
322.686,0.0367840252
107.845,0.0373095113
107.845,0.0378349974
264.983,0.0383604834
333.827,0.0388859695
107.845,0.0394114556
261.163,0.0399369417
322.686,0.0404624277
107.845,0.0409879138
107.845,0.0415133999
337.891,0.042038886
333.827,0.042564372
261.163,0.0430898581
368.903,0.0436153442
107.845,0.0441408303
191.586,0.0446663163
368.903,0.0451918024
342.436,0.0457172885
337.891,0.0462427746
333.827,0.0467682606
333.827,0.0472937467
342.436,0.0478192328
368.903,0.0483447189
412.204,0.0488702049
412.204,0.049395691
