4.22698,0.0005662514
4.22698,0.0011325028
4.22698,0.0016987542
4.22698,0.0022650057
24.7867,0.0028312571
24.7867,0.0033975085
24.7867,0.0039637599
29.9522,0.0045300113
36.0409,0.0050962627
36.0409,0.0056625142
40.3915,0.0062287656
40.3915,0.006795017
40.3915,0.0073612684
40.3915,0.0079275198
88.9667,0.0084937712
88.9667,0.0090600227
88.9667,0.0096262741
88.9667,0.0101925255
99.7813,0.0107587769
99.7813,0.0113250283
99.7813,0.0118912797
99.7813,0.0124575311
99.7813,0.0130237826
99.7813,0.013590034
107.845,0.0141562854
107.845,0.0147225368
107.845,0.0152887882
107.845,0.0158550396
107.845,0.0164212911
107.845,0.0169875425
107.845,0.0175537939
107.845,0.0181200453
112.37,0.0186862967
112.37,0.0192525481
112.37,0.0198187995
112.37,0.020385051
117.005,0.0209513024
117.005,0.0215175538
117.005,0.0220838052
117.005,0.0226500566
117.005,0.023216308
117.005,0.0237825595
117.417,0.0243488109
117.417,0.0249150623
137.18,0.0254813137
137.18,0.0260475651
137.18,0.0266138165
137.18,0.027180068
170.413,0.0277463194
170.413,0.0283125708
170.413,0.0288788222
171.184,0.0294450736
171.184,0.030011325
171.184,0.0305775764
171.184,0.0311438279
171.184,0.0317100793
173.221,0.0322763307
173.221,0.0328425821
184.814,0.0334088335
188.505,0.0339750849
188.505,0.0345413364
188.505,0.0351075878
191.586,0.0356738392
191.586,0.0362400906
193.358,0.036806342
193.358,0.0373725934
197.075,0.0379388448
197.075,0.0385050963
197.075,0.0390713477
197.075,0.0396375991
212.222,0.0402038505
212.222,0.0407701019
212.222,0.0413363533
213.892,0.0419026048
213.892,0.0424688562
217.196,0.0430351076
217.196,0.043601359
217.196,0.0441676104
221.999,0.0447338618
221.999,0.0453001133
221.999,0.0458663647
221.999,0.0464326161
225.227,0.0469988675
225.227,0.0475651189
231.249,0.0481313703
231.249,0.0486976217
231.249,0.0492638732
231.249,0.0498301246
234.403,0.050396376
234.403,0.0509626274
235.434,0.0515288788
235.434,0.0520951302
235.434,0.0526613817
235.434,0.0532276331
238.555,0.0537938845
238.555,0.0543601359
241.162,0.0549263873
241.162,0.0554926387
247.357,0.0560588901
