24.7867,6.72766415500538E-005
24.7867,0.0001345488
24.7867,0.0002018209
24.7867,0.000269093
24.7867,0.0003363651
24.7867,0.0004036372
24.7867,0.0004709093
24.7867,0.0005381815
24.7867,0.0006054536
24.7867,0.0006727257
24.7867,0.0007399978
24.7867,0.0008072699
24.7867,0.000874542
29.9522,0.0009418141
29.9522,0.0010090863
29.9522,0.0010763584
29.9522,0.0011436305
29.9522,0.0012109026
36.0409,0.0012781747
36.0409,0.0013454468
36.0409,0.001412719
36.0409,0.0014799911
36.0409,0.0015472632
36.0409,0.0016145353
36.0409,0.0016818074
40.3915,0.0017490795
40.3915,0.0018163516
40.3915,0.0018836238
88.9667,0.0019508959
88.9667,0.002018168
88.9667,0.0020854401
88.9667,0.0021527122
88.9667,0.0022199843
88.9667,0.0022872565
88.9667,0.0023545286
88.9667,0.0024218007
88.9667,0.0024890728
88.9667,0.0025563449
88.9667,0.002623617
88.9667,0.0026908892
88.9667,0.0027581613
88.9667,0.0028254334
88.9667,0.0028927055
88.9667,0.0029599776
88.9667,0.0030272497
88.9667,0.0030945218
88.9667,0.003161794
88.9667,0.0032290661
88.9667,0.0032963382
99.7813,0.0033636103
99.7813,0.0034308824
99.7813,0.0034981545
99.7813,0.0035654267
99.7813,0.0036326988
99.7813,0.0036999709
99.7813,0.003767243
99.7813,0.0038345151
99.7813,0.0039017872
99.7813,0.0039690594
99.7813,0.0040363315
99.7813,0.0041036036
99.7813,0.0041708757
99.7813,0.0042381478
99.7813,0.0043054199
99.7813,0.004372692
99.7813,0.0044399642
99.7813,0.0045072363
99.7813,0.0045745084
99.7813,0.0046417805
99.7813,0.0047090526
99.7813,0.0047763247
99.7813,0.0048435969
99.7813,0.004910869
99.7813,0.0049781411
107.845,0.0050454132
107.845,0.0051126853
107.845,0.0051799574
107.845,0.0052472296
107.845,0.0053145017
107.845,0.0053817738
107.845,0.0054490459
107.845,0.005516318
107.845,0.0055835901
107.845,0.0056508622
107.845,0.0057181344
107.845,0.0057854065
107.845,0.0058526786
107.845,0.0059199507
107.845,0.0059872228
107.845,0.0060544949
107.845,0.0061217671
107.845,0.0061890392
107.845,0.0062563113
107.845,0.0063235834
107.845,0.0063908555
107.845,0.0064581276
107.845,0.0065253997
107.845,0.0065926719
107.845,0.006659944
107.845,0.0067272161
107.845,0.0067944882
107.845,0.0068617603
107.845,0.0069290324
107.845,0.0069963046
