source,destination,distance,avg(dd.avgdelay)
planetlab1.cs.uml.edu,pl1.cs.montana.edu,1959.66,670
planetlab3.eecs.umich.edu,planetlab1.acis.ufl.edu,875.297,671
planetlab2.cnis.nyit.edu,planetlab1.cs.ucla.edu,2475.81,671
planetlab2.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199,673
pl3.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,673
planetlab1.ucsd.edu,planetlab1.temple.edu,2367.7,674
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,674
pl2.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,676
pl3.cs.unm.edu,planetlab5.csee.usf.edu,1502.34,676.5
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,677
planetlab3.cnds.jhu.edu,planetlab01.cs.washington.edu,2326.5,677
planetlab1.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,678
pl3.cs.unm.edu,planetlab01.cs.washington.edu,1184.83,678
planetlab1.cs.okstate.edu,planetlab2.unr.edu,1259.87,678
planetlab2.cs.unc.edu,planetlab3.eecs.umich.edu,506.511,678
planetlab1.acis.ufl.edu,75-130-96-12.static.oxfr.ma.charter.com,1046.62,678
planetlab1.cs.uml.edu,planetlab1.cs.ucla.edu,2585.79,678.5
planetlab1.cs.uml.edu,node1.planetlab.mathcs.emory.edu,932.44,679
planetlab5.csee.usf.edu,planetlab2.cs.pitt.edu,854.202,679
planetlab2.acis.ufl.edu,planetlabtwo.ccs.neu.edu,1076.45,679
pl2.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,679
node2.planetlab.mathcs.emory.edu,planetlab2.uta.edu,742.086,680
pl3.cs.unm.edu,planetlab2.unl.edu,671.709,680
planetlab2.uta.edu,planetlab2.unr.edu,1346.73,680
planetlab3.cnds.jhu.edu,planetlab1.cs.ucla.edu,2325.4,680.5
planetlab1.cs.du.edu,pl3.cs.unm.edu,331.033,681
planetlab1.temple.edu,planetlab2.uta.edu,1316.19,681
planetlab2.cnis.nyit.edu,node1.planetlab.mathcs.emory.edu,762.242,681
planetlab2.cs.du.edu,planetlabtwo.ccs.neu.edu,1766.79,681
planetlab2.uta.edu,planetlab2.cs.du.edu,649.11,681
planetlab5.csee.usf.edu,planetlab2.citadel.edu,358.611,682
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,682
planetlab2.acis.ufl.edu,planetlab2.uta.edu,901.435,682
planetlab1.cs.unc.edu,planetlab1.acis.ufl.edu,470.121,683
planetlab1.acis.ufl.edu,planetlab1.cs.okstate.edu,965.673,683
planetlab1.acis.ufl.edu,planetlab2.cs.ucla.edu,2132.9,683.5
planetlab1.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,684
planetlab1.cs.du.edu,planetlab1.ucsd.edu,828.441,684
planetlab1.arizona-gigapop.net,planetlab3.eecs.umich.edu,1641.62,684
planetlab2.citadel.edu,planetlab1.cs.du.edu,1466.46,684
planetlabone.ccs.neu.edu,planetlab2.citadel.edu,821.489,684
planetlab1.cs.unc.edu,planetlab2.cs.du.edu,1433.75,684
planetlab1.cs.unc.edu,planetlab1.cs.du.edu,1433.75,684
planetlab1.cs.unc.edu,planetlab2.acis.ufl.edu,470.121,684
planetlab2.cs.du.edu,planetlab3.ucsd.edu,828.441,684
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,684
planetlab2.acis.ufl.edu,planetlab3.wail.wisc.edu,1005.74,684
planetlab02.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,684
planetlab2.citadel.edu,75-130-96-12.static.oxfr.ma.charter.com,791.667,685
planetlab3.wail.wisc.edu,planetlab1.unr.edu,1589.14,685
planetlab5.csee.usf.edu,planetlab2.cs.du.edu,1515.87,685
planetlab2.unl.edu,planetlab1.ucsd.edu,1258.22,685
pl3.cs.unm.edu,planetlab02.cs.washington.edu,1184.83,685
pl3.cs.unm.edu,75-130-96-12.static.oxfr.ma.charter.com,1929.31,685
planetlab1.cs.ucla.edu,planetlab1.cs.unc.edu,2218.84,685.5
node1.planetlab.mathcs.emory.edu,planetlab1.unr.edu,1993.27,686
planetlab1.cs.okstate.edu,planetlab2.temple.edu,1218.48,686
pl3.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,686
planet3.cc.gt.atl.ga.us,planetlab1.unr.edu,1989.75,686
planet3.cc.gt.atl.ga.us,planetlab2.unr.edu,1989.75,686
planetlab1.temple.edu,planetlab1.unr.edu,2346.81,687
planetlab2.temple.edu,planetlab2.unr.edu,2346.81,687
planetlab2.cs.ucla.edu,planetlab2.cs.unc.edu,2218.84,688
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,688
pl1.cs.montana.edu,planetlab2.unr.edu,614.077,688
planetlab1.cs.uml.edu,planetlab2.unl.edu,1308.08,688
planetlab1.cs.uml.edu,planetlab4.cs.uoregon.edu,2557.8,688.3333333333334
ebb.colgate.edu,planetlab2.arizona-gigapop.net,2055.63,689
planetlab1.unr.edu,planetlab1.cs.uml.edu,2499.26,689
node1.planetlab.mathcs.emory.edu,planetlab2.cs.ucla.edu,1946.8,689
planetlab2.unr.edu,planetlab1.cs.uml.edu,2499.26,689
planetlab2.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,690
planetlab3.wail.wisc.edu,planetlab1.ucsd.edu,1662.23,690
planetlab2.unr.edu,pl3.cs.unm.edu,785.352,690
planetlab1.ucsd.edu,planetlab-01.vt.nodes.planet-lab.org,2091.37,690
planetlab2.citadel.edu,planetlab2.unr.edu,2252.22,690
planetlab01.cs.washington.edu,planetlab2.temple.edu,2371.56,690
planetlab01.cs.washington.edu,planetlab3.cnds.jhu.edu,2326.5,690
planetlab1.cs.ucla.edu,planetlab2.citadel.edu,2207.47,690
planetlab1.unr.edu,pl3.cs.unm.edu,785.352,690
planetlab2.unr.edu,planetlab2.acis.ufl.edu,2222.92,690.75
planetlab02.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,691
planetlab1.ucsd.edu,planetlab2.temple.edu,2367.7,691
planetlab1.cs.ucla.edu,pl1.cs.montana.edu,891.034,691.5
planetlab1.temple.edu,planetlab2.cs.ucla.edu,2398.59,691.6666666666666
planetlabtwo.ccs.neu.edu,planetlab4.cs.uoregon.edu,2578.86,692
planetlab1.ucsd.edu,planetlab-04.vt.nodes.planet-lab.org,2091.37,692
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96,692
planetlab2.unr.edu,planetlab1.acis.ufl.edu,2222.92,692
pl1.cs.montana.edu,planetlab1.arizona-gigapop.net,928.211,692
planetlab02.cs.washington.edu,planetlab2.citadel.edu,2420.76,692
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.arizona-gigapop.net,2239.32,692
planetlab1.acis.ufl.edu,planetlab01.cs.washington.edu,2453.73,692
pl2.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,692.5
planetlab4.cs.uoregon.edu,75-130-96-12.static.oxfr.ma.charter.com,2543.96,692.5
planetlab1.cnis.nyit.edu,planetlab1.ucsd.edu,2447.73,692.5
planetlab02.cs.washington.edu,planetlab-04.vt.nodes.planet-lab.org,2224.59,693
planetlab1.unr.edu,planetlab-01.vt.nodes.planet-lab.org,2123.48,693
planetlab02.cs.washington.edu,planetlab1.acis.ufl.edu,2453.73,693
planetlab1.cs.uml.edu,planetlab01.cs.washington.edu,2462.92,693
planetlab1.ucsd.edu,planetlab3.wail.wisc.edu,1662.23,693
pl3.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,693
planetlab5.csee.usf.edu,planetlab01.cs.washington.edu,2523.09,693
planetlab2.unr.edu,planetlab-01.vt.nodes.planet-lab.org,2123.48,693
planetlab01.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,693
planetlab5.csee.usf.edu,planetlab02.cs.washington.edu,2523.09,693
planetlab2.cs.pitt.edu,planetlab1.ucsd.edu,2111.92,693
planetlab2.unr.edu,planetlab-04.vt.nodes.planet-lab.org,2123.48,693
planetlab02.cs.washington.edu,planetlab5.csee.usf.edu,2523.09,693
planetlab02.cs.washington.edu,planetlab2.acis.ufl.edu,2453.73,693
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cs.uoregon.edu,2543.96,693
planetlab2.acis.ufl.edu,planetlab01.cs.washington.edu,2453.73,693
planetlab1.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,693
planetlab02.cs.washington.edu,planetlab-01.vt.nodes.planet-lab.org,2224.59,693
planetlabtwo.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,693
planetlab1.unr.edu,planetlab2.cs.unc.edu,2223.18,693.5
planetlab2.citadel.edu,planetlab3.cs.uoregon.edu,2427.88,694
planetlab02.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,694
planetlabone.ccs.neu.edu,planetlab3.ucsd.edu,2578.88,694
planetlab2.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,694
planetlabone.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,694
planetlab2.citadel.edu,planetlab2.cs.uoregon.edu,2427.88,694
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.ucla.edu,2132.24,694
pl3.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,694
planetlab1.cs.unc.edu,planetlab02.cs.washington.edu,2336.95,694
planetlab2.cs.unc.edu,planetlab01.cs.washington.edu,2336.95,694
planetlab3.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,694
planetlabtwo.ccs.neu.edu,planetlab3.ucsd.edu,2578.88,694
ebb.colgate.edu,planetlab3.ucsd.edu,2350.28,694
planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,694
planetlab1.unr.edu,planetlab1.cnis.nyit.edu,2412.34,694
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,694.6666666666666
planetlab3.ucsd.edu,ebb.colgate.edu,2350.28,695
planetlab2.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,695
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,695
planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,695
planetlab2.uta.edu,pl1.cs.montana.edu,1160.82,695
pl3.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,696
planetlab1.cs.okstate.edu,planetlab1.cs.ucla.edu,1213.96,696
planetlab2.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,696
planetlab1.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,696
pl1.cs.montana.edu,planetlab2.unl.edu,796.774,696
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12,696
planetlab2.cs.uoregon.edu,ebb.colgate.edu,2352.72,696
planetlab1.cs.uml.edu,planetlab2.cs.pitt.edu,478.371,696.5
pl2.cs.unm.edu,planetlab-04.vt.nodes.planet-lab.org,1466.68,696.5
planetlab3.cs.uoregon.edu,planetlab2.cnis.nyit.edu,2494.03,697
planetlab5.csee.usf.edu,planetlab1.cs.ucla.edu,2160.94,698
planetlab2.acis.ufl.edu,planetlab02.cs.washington.edu,2453.73,698
ebb.colgate.edu,planetlab1.cs.ucla.edu,2371.99,698
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953,698.5
pl3.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,699
planetlab1.temple.edu,planetlab1.cs.okstate.edu,1218.48,699
planetlab3.cnds.jhu.edu,planetlab4.cs.uoregon.edu,2387.39,699
planetlab1.unr.edu,planetlab2.cnis.nyit.edu,2412.34,699
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,700
planetlab2.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,701
pl1.cs.montana.edu,planet3.cc.gt.atl.ga.us,1626.05,702
pl1.cs.montana.edu,planetlab3.wail.wisc.edu,1081.38,702
planetlab1.cs.uml.edu,planet3.cc.gt.atl.ga.us,935.976,703
pl1.cs.montana.edu,node1.planetlab.mathcs.emory.edu,1628.77,703
planet3.cc.gt.atl.ga.us,pl1.cs.montana.edu,1626.05,704
planetlab2.cnis.nyit.edu,pl3.cs.unm.edu,1831.99,705
planetlab2.citadel.edu,pl1.cs.montana.edu,1869.86,706
pl2.cs.unm.edu,planetlab-01.vt.nodes.planet-lab.org,1466.68,706
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,706.3333333333334
planetlab1.acis.ufl.edu,pl1.cs.montana.edu,1905.96,707
planetlab2.citadel.edu,planetlab1.cnis.nyit.edu,655.52,708
planetlab1.ucsd.edu,planetlab1.cnis.nyit.edu,2447.73,710
planetlab2.cs.pitt.edu,planetlab1.cs.ucla.edu,2142.12,710
planetlab1.cnis.nyit.edu,planetlab01.cs.washington.edu,2415.88,711
planetlab1.cnis.nyit.edu,planetlab2.cs.uoregon.edu,2494.03,712
planetlab2.temple.edu,planetlab1.cs.uml.edu,271.31,712
planetlab1.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,713
pl2.cs.unm.edu,salt.planetlab.cs.umd.edu,1653.08,713
planetlab2.arizona-gigapop.net,planetlab1.cnis.nyit.edu,2138.67,713
planetlab3.cnds.jhu.edu,planetlab2.cs.uoregon.edu,2387.39,714
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,714
planetlab1.cnis.nyit.edu,planetlab2.cs.du.edu,1646.66,719
node1.planetlab.mathcs.emory.edu,planetlab1.cnis.nyit.edu,762.242,721
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,722
planetlab1.cs.unc.edu,planetlab2.cs.ucla.edu,2218.84,722
planetlab1.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19,723
planetlab1.cs.uml.edu,pl3.cs.unm.edu,1955.47,724
planetlab1.cs.uml.edu,planetlab3.cs.uoregon.edu,2557.8,725.5
planetlab2.cnis.nyit.edu,planetlab1.cs.unc.edu,448.076,726.5
planetlab1.cs.uml.edu,planetlab2.temple.edu,271.31,727
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,729
pl2.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62,730
planetlab1.cs.uml.edu,planetlab5.csee.usf.edu,1183.99,730
planetlab1.cnis.nyit.edu,planetlab1.cs.du.edu,1646.66,731
planetlab2.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03,733
planetlab1.cs.uml.edu,planetlab02.cs.washington.edu,2462.92,738.5
pl2.cs.unm.edu,planetlab1.temple.edu,1749.1,740
planetlab2.cnis.nyit.edu,planetlab2.cs.ucla.edu,2475.81,740
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,743
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,744
planetlab2.cs.ucla.edu,planetlabtwo.ccs.neu.edu,2601.94,746.5
planetlab2.cnis.nyit.edu,planetlab1.arizona-gigapop.net,2138.67,747
pl2.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,748
