source,destination,distance,avgdelay
planetlab02.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,694
planetlab3.wail.wisc.edu,planetlabone.ccs.neu.edu,931.225,694
planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,694
planetlabone.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,694
planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,694
ebb.colgate.edu,planetlab5.csee.usf.edu,1089.95,694
planetlab1.ucsd.edu,planetlabone.ccs.neu.edu,2578.88,694
planetlab2.citadel.edu,planetlab1.cs.ucla.edu,2207.47,694
node2.planetlab.mathcs.emory.edu,planetlab1.cs.unc.edu,333.827,694
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,694
planetlab1.cnis.nyit.edu,planetlab1.ucsd.edu,2447.73,694
pl3.cs.unm.edu,planetlab5.csee.usf.edu,1502.34,694
planetlab2.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,694
planetlab02.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,694
planetlab1.unr.edu,planetlab1.cnis.nyit.edu,2412.34,694
planetlab1.cs.du.edu,pl3.cs.unm.edu,331.033,694
planetlab2.citadel.edu,planetlab3.wail.wisc.edu,875.144,694
ebb.colgate.edu,planetlab01.cs.washington.edu,2265.25,694
planetlab1.cs.du.edu,75-130-96-12.static.oxfr.ma.charter.com,1727.76,694
planetlab2.uta.edu,planetlab1.temple.edu,1316.19,694
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,694
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.ucla.edu,2132.24,694
planetlab2.citadel.edu,planetlab4.cs.uoregon.edu,2427.88,694
planetlabtwo.ccs.neu.edu,planetlab5.csee.usf.edu,1176.9,694
planetlab2.unr.edu,planetlab2.acis.ufl.edu,2222.92,694
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,694
planetlabtwo.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,694
planetlabtwo.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,694
planetlab1.cs.unc.edu,planetlab02.cs.washington.edu,2336.95,694
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68,694
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96,694
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.ucla.edu,2132.24,694
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96,694
planetlab2.temple.edu,planetlab1.ucsd.edu,2367.7,694
pl2.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,694
planetlab2.cs.ucla.edu,planetlab2.cs.du.edu,838.534,694
planetlab1.acis.ufl.edu,planetlab01.cs.washington.edu,2453.73,694
planetlab1.cs.uml.edu,planetlab2.cnis.nyit.edu,173.221,694
planetlab1.cs.unc.edu,planetlab2.cs.ucla.edu,2218.84,694
planetlab2.arizona-gigapop.net,planetlab2.cs.pitt.edu,1800.93,694
planetlab1.unr.edu,planetlab2.cs.unc.edu,2223.18,694
planetlab3.eecs.umich.edu,planetlab02.cs.washington.edu,1902.26,694
planetlab2.citadel.edu,planetlab3.cs.uoregon.edu,2427.88,694
pl3.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,694
planetlab2.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,694
planetlabone.ccs.neu.edu,planetlab3.ucsd.edu,2578.88,694
planetlab2.unr.edu,planetlab2.cs.du.edu,789.709,694
planetlab2.citadel.edu,planetlab3.cs.uoregon.edu,2427.88,694
planetlab2.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,695
planetlab2.temple.edu,planetlabone.ccs.neu.edu,270.723,695
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12,695
planetlab02.cs.washington.edu,planetlab1.cs.unc.edu,2336.95,695
pl2.cs.unm.edu,planetlab2.temple.edu,1749.1,695
planetlabone.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,695
planetlab02.cs.washington.edu,planetlab1.cnis.nyit.edu,2415.88,695
planetlab2.uta.edu,pl1.cs.montana.edu,1160.82,695
planetlabone.ccs.neu.edu,planet3.cc.gt.atl.ga.us,936.743,695
planetlab1.cs.ucla.edu,planetlab2.arizona-gigapop.net,451.607,695
pl2.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844,695
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,695
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,695
planetlab2.temple.edu,planetlab3.wail.wisc.edu,765.413,695
planetlab1.unr.edu,planetlab1.cs.unc.edu,2223.18,695
planetlab1.cs.okstate.edu,planetlab-01.vt.nodes.planet-lab.org,925.173,695
planetlab02.cs.washington.edu,planetlab1.temple.edu,2371.56,695
planetlabone.ccs.neu.edu,planet3.cc.gt.atl.ga.us,936.743,695
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.du.edu,1727.76,695
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.okstate.edu,925.173,695
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96,695
planetlab2.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,695
planetlab1.cs.unc.edu,planetlab02.cs.washington.edu,2336.95,695
planetlab01.cs.washington.edu,planetlab2.temple.edu,2371.56,695
planetlab02.cs.washington.edu,planetlab5.csee.usf.edu,2523.09,695
planetlab02.cs.washington.edu,planetlab2.cnis.nyit.edu,2415.88,695
planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,695
planetlabone.ccs.neu.edu,ebb.colgate.edu,231.249,695
planetlab2.temple.edu,planetlab02.cs.washington.edu,2371.56,695
planetlab1.cs.ucla.edu,planetlab2.unl.edu,1277.72,695
planetlab1.cs.ucla.edu,pl1.cs.montana.edu,891.034,696
planetlab2.cs.du.edu,pl3.cs.unm.edu,331.033,696
pl3.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,696
planetlab2.cs.ucla.edu,planetlab02.cs.washington.edu,959.695,696
planetlab2.acis.ufl.edu,node2.planetlab.mathcs.emory.edu,308.555,696
planet3.cc.gt.atl.ga.us,planetlab2.cs.pitt.edu,509.245,696
planetlab1.cs.okstate.edu,planetlab1.cs.ucla.edu,1213.96,696
planetlab2.acis.ufl.edu,planetlab01.cs.washington.edu,2453.73,696
planetlab1.cs.ucla.edu,planetlab1.arizona-gigapop.net,451.607,696
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,696
ebb.colgate.edu,pl3.cs.unm.edu,1743.93,696
planetlab1.cs.ucla.edu,planetlab2.acis.ufl.edu,2132.9,696
planetlabone.ccs.neu.edu,planetlab1.acis.ufl.edu,1076.45,696
planetlab3.cnds.jhu.edu,planetlab2.acis.ufl.edu,740.412,696
planetlab1.acis.ufl.edu,planetlab1.cs.uml.edu,1082.48,696
planet3.cc.gt.atl.ga.us,planetlab2.cs.pitt.edu,509.245,696
planetlab3.wail.wisc.edu,planetlab2.cs.uoregon.edu,1675.66,696
planetlab1.cs.du.edu,planetlab2.unr.edu,789.709,696
planetlab1.cs.du.edu,planetlab1.cs.uml.edu,1749.99,696
planetlab2.cs.uoregon.edu,ebb.colgate.edu,2352.72,696
planetlab3.cnds.jhu.edu,planetlab1.ucsd.edu,2292.24,696
planetlab02.cs.washington.edu,planetlab1.ucsd.edu,1054.87,696
pl3.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,696
pl1.cs.montana.edu,planetlab2.unl.edu,796.774,696
planetlab1.acis.ufl.edu,planetlab1.cs.okstate.edu,965.673,696
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12,697
planetlab2.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,697
node1.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,1542.02,697
planetlab3.cs.uoregon.edu,planetlab2.cnis.nyit.edu,2494.03,697
planetlab02.cs.washington.edu,planetlab-01.vt.nodes.planet-lab.org,2224.59,697
planetlab3.cnds.jhu.edu,planetlab1.cs.okstate.edu,1137.94,697
node2.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,1542.02,697
planet3.cc.gt.atl.ga.us,planetlab1.cs.ucla.edu,1942.88,697
planetlab3.wail.wisc.edu,planetlab2.citadel.edu,875.144,697
pl3.cs.unm.edu,planetlab2.cnis.nyit.edu,1831.99,697
planetlab1.cs.du.edu,pl3.cs.unm.edu,331.033,697
planetlab2.unr.edu,planetlab2.cs.pitt.edu,2093.1,697
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,697
planetlab2.citadel.edu,planetlab1.unr.edu,2252.22,697
planetlabtwo.ccs.neu.edu,pl3.cs.unm.edu,1969.45,697
planetlab1.cs.du.edu,planetlab1.unr.edu,789.709,697
planetlab2.citadel.edu,planetlab2.unl.edu,1074.27,697
planetlab1.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36,697
node1.planetlab.mathcs.emory.edu,planetlab1.cs.du.edu,1209.74,697
planetlab2.temple.edu,node2.planetlab.mathcs.emory.edu,662.495,697
planet3.cc.gt.atl.ga.us,planetlab1.cs.ucla.edu,1942.88,697
planetlab2.unl.edu,planetlabone.ccs.neu.edu,1324.36,697
planetlab3.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,697
planetlab2.cs.du.edu,pl3.cs.unm.edu,331.033,697
planetlab2.cs.du.edu,pl3.cs.unm.edu,331.033,697
planetlab1.cs.okstate.edu,planetlab2.citadel.edu,1000.01,697
planetlab2.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,698
planetlab2.acis.ufl.edu,planetlab-04.vt.nodes.planet-lab.org,530.866,698
planetlab1.cs.du.edu,pl3.cs.unm.edu,331.033,698
planetlab1.arizona-gigapop.net,planet3.cc.gt.atl.ga.us,1537.94,698
planetlab2.uta.edu,planetlab1.temple.edu,1316.19,698
planetlab5.csee.usf.edu,planetlab1.cs.ucla.edu,2160.94,698
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,698
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47,698
planetlab5.csee.usf.edu,planetlab1.cs.unc.edu,577.964,698
planetlab1.cs.du.edu,planetlab1.unr.edu,789.709,698
planetlab2.acis.ufl.edu,planetlab02.cs.washington.edu,2453.73,698
planetlab2.temple.edu,planetlab1.cnis.nyit.edu,99.7813,698
planetlab3.cnds.jhu.edu,node1.planetlab.mathcs.emory.edu,574.391,698
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,698
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,698
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,698
planetlab2.acis.ufl.edu,planetlab3.wail.wisc.edu,1005.74,698
planetlab1.arizona-gigapop.net,planet3.cc.gt.atl.ga.us,1537.94,698
ebb.colgate.edu,planetlab1.cs.ucla.edu,2371.99,698
planetlab2.unl.edu,planetlab1.acis.ufl.edu,1115.4,698
planetlab3.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,698
pl3.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98,698
pl2.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,699
planetlab3.cnds.jhu.edu,planetlab4.cs.uoregon.edu,2387.39,699
planetlab3.cnds.jhu.edu,planetlab3.ucsd.edu,2292.24,699
planet3.cc.gt.atl.ga.us,planetlab3.wail.wisc.edu,696.601,699
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,699
planetlab2.cs.ucla.edu,planetlab2.arizona-gigapop.net,451.607,699
planetlab2.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,699
pl3.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98,699
planetlab1.cs.okstate.edu,planetlab3.ucsd.edu,1167.76,699
planet3.cc.gt.atl.ga.us,planetlab3.wail.wisc.edu,696.601,699
planetlab2.arizona-gigapop.net,ebb.colgate.edu,2055.63,699
planetlab1.acis.ufl.edu,planetlab2.unl.edu,1115.4,699
planetlab1.unr.edu,planetlab2.cnis.nyit.edu,2412.34,699
planetlab1.temple.edu,planetlab1.cs.okstate.edu,1218.48,699
planetlab01.cs.washington.edu,planetlab2.temple.edu,2371.56,699
planetlab4.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,699
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.pitt.edu,212.222,699
planetlab3.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,699
planetlab4.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,699
planet3.cc.gt.atl.ga.us,planetlab1.arizona-gigapop.net,1537.94,699
planetlab1.cs.unc.edu,planetlab1.cs.du.edu,1433.75,700
planetlab2.acis.ufl.edu,node1.planetlab.mathcs.emory.edu,308.555,700
planet3.cc.gt.atl.ga.us,planetlabtwo.ccs.neu.edu,936.743,700
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.okstate.edu,925.173,700
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,700
planetlab1.temple.edu,node2.planetlab.mathcs.emory.edu,662.495,700
planetlab2.uta.edu,planetlab1.cs.du.edu,649.11,700
planet3.cc.gt.atl.ga.us,planetlabtwo.ccs.neu.edu,936.743,700
planetlab2.cs.du.edu,planetlab5.csee.usf.edu,1515.87,700
planetlab3.cnds.jhu.edu,planetlab-01.vt.nodes.planet-lab.org,253.582,700
planetlab1.cs.du.edu,planetlab1.temple.edu,1574.28,700
planetlab2.citadel.edu,salt.planetlab.cs.umd.edu,459.772,700
planetlab2.uta.edu,planetlab1.ucsd.edu,1166.91,701
planetlab3.eecs.umich.edu,planetlab1.unr.edu,1880.38,701
planetlab2.temple.edu,pl3.cs.unm.edu,1749.1,701
planetlab1.unr.edu,planetlab1.cs.unc.edu,2223.18,701
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,701
planetlab2.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,701
pl3.cs.unm.edu,node1.planetlab.mathcs.emory.edu,1272.71,701
pl3.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,701
pl2.cs.unm.edu,salt.planetlab.cs.umd.edu,1653.08,701
planetlab2.uta.edu,planetlab1.cs.du.edu,649.11,701
planetlab2.temple.edu,planetlab1.cs.ucla.edu,2398.59,701
pl3.cs.unm.edu,planetlab2.citadel.edu,1533.43,701
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,701
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.pitt.edu,212.222,701
pl1.cs.montana.edu,planet3.cc.gt.atl.ga.us,1626.05,702
pl1.cs.montana.edu,planet3.cc.gt.atl.ga.us,1626.05,702
planet3.cc.gt.atl.ga.us,planetlab2.cs.pitt.edu,509.245,702
planetlab1.cs.ucla.edu,planetlab1.unr.edu,385.402,702
planetlab1.cs.uml.edu,planetlab1.cs.ucla.edu,2585.79,702
planet3.cc.gt.atl.ga.us,planetlab2.cs.pitt.edu,509.245,702
planetlab2.acis.ufl.edu,planetlab1.cs.okstate.edu,965.673,702
planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,702
pl3.cs.unm.edu,planetlab1.temple.edu,1749.1,702
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,702
planetlab2.cs.du.edu,planetlab3.eecs.umich.edu,1119.98,703
planetlab1.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,703
planetlab2.arizona-gigapop.net,node2.planetlab.mathcs.emory.edu,1542.02,703
planetlab1.cs.uml.edu,planetlab2.arizona-gigapop.net,2266.19,703
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,703
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,703
planetlab3.cnds.jhu.edu,planetlab1.cs.okstate.edu,1137.94,703
planetlab1.acis.ufl.edu,planetlab2.unl.edu,1115.4,703
planetlab2.cs.pitt.edu,planetlabtwo.ccs.neu.edu,487.539,703
planetlab2.cs.ucla.edu,planet3.cc.gt.atl.ga.us,1942.88,703
planetlab2.temple.edu,planetlab1.cs.du.edu,1574.28,703
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,703
planetlab2.cs.ucla.edu,planet3.cc.gt.atl.ga.us,1942.88,703
planetlab1.cs.okstate.edu,planetlab-01.vt.nodes.planet-lab.org,925.173,703
planetlab1.cs.ucla.edu,75-130-96-12.static.oxfr.ma.charter.com,2562.54,703
planetlab2.temple.edu,planetlab3.cnds.jhu.edu,88.9667,703
pl1.cs.montana.edu,node1.planetlab.mathcs.emory.edu,1628.77,703
planetlabtwo.ccs.neu.edu,planetlab1.cs.uml.edu,24.7867,703
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,703
planetlab1.unr.edu,planetlab2.cs.du.edu,789.709,703
planetlab2.acis.ufl.edu,planetlab2.citadel.edu,254.988,703
planetlab1.temple.edu,planetlab2.cnis.nyit.edu,99.7813,703
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,703
planetlab3.wail.wisc.edu,planetlab1.cs.unc.edu,739.774,703
planetlab2.cs.du.edu,planetlab3.eecs.umich.edu,1119.98,704
planetlab2.cs.du.edu,pl3.cs.unm.edu,331.033,704
planetlab1.temple.edu,pl3.cs.unm.edu,1749.1,704
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953,704
planet3.cc.gt.atl.ga.us,pl1.cs.montana.edu,1626.05,704
planetlab2.cs.du.edu,planetlab2.cs.unc.edu,1433.75,704
planetlab1.cs.du.edu,planetlabone.ccs.neu.edu,1766.79,704
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.unc.edu,117.005,704
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.du.edu,1335.36,704
pl1.cs.montana.edu,planetlabtwo.ccs.neu.edu,1980.62,704
pl1.cs.montana.edu,planetlabtwo.ccs.neu.edu,1980.62,704
planetlabtwo.ccs.neu.edu,planetlab1.cs.du.edu,1766.79,704
planetlab3.eecs.umich.edu,planet3.cc.gt.atl.ga.us,589.683,704
planetlab3.eecs.umich.edu,planet3.cc.gt.atl.ga.us,589.683,704
planet3.cc.gt.atl.ga.us,pl1.cs.montana.edu,1626.05,704
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.pitt.edu,212.222,704
planetlab2.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,704
planetlab2.cs.du.edu,ebb.colgate.edu,1536.1,704
planetlab1.arizona-gigapop.net,75-130-96-12.static.oxfr.ma.charter.com,2239.32,704
node1.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,932.44,704
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,704
planetlab2.citadel.edu,salt.planetlab.cs.umd.edu,459.772,705
node2.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,1272.71,705
planetlab2.temple.edu,75-130-96-12.static.oxfr.ma.charter.com,235.434,705
planetlab2.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,705
planetlabtwo.ccs.neu.edu,planetlab3.cs.uoregon.edu,2578.86,705
planetlab02.cs.washington.edu,ebb.colgate.edu,2265.25,705
planetlab3.cnds.jhu.edu,planetlab1.cs.okstate.edu,1137.94,705
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.du.edu,1335.36,705
pl1.cs.montana.edu,planetlab1.cs.uml.edu,1959.66,705
planetlab2.acis.ufl.edu,planetlabone.ccs.neu.edu,1076.45,705
planetlab1.cnis.nyit.edu,75-130-96-12.static.oxfr.ma.charter.com,137.18,705
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,705
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,705
pl1.cs.montana.edu,planetlab3.eecs.umich.edu,1372.07,705
planetlab2.cnis.nyit.edu,pl3.cs.unm.edu,1831.99,705
planetlab3.ucsd.edu,planetlab2.acis.ufl.edu,2067.33,705
pl3.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,705
planetlab2.uta.edu,planetlab2.cs.uoregon.edu,1598.03,705
planetlab2.temple.edu,planetlab1.cnis.nyit.edu,99.7813,705
planetlab5.csee.usf.edu,planetlab1.acis.ufl.edu,112.37,705
planetlab2.temple.edu,planetlab2.uta.edu,1316.19,705
planetlab2.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,705
ebb.colgate.edu,planetlab-01.vt.nodes.planet-lab.org,465.687,705
planetlab5.csee.usf.edu,planetlab3.wail.wisc.edu,1108.11,705
node2.planetlab.mathcs.emory.edu,planetlab3.cs.uoregon.edu,2176.57,705
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,705
node2.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,1272.71,705
planetlab1.cs.uml.edu,planetlab4.cs.uoregon.edu,2557.8,705
pl1.cs.montana.edu,planetlab2.cnis.nyit.edu,1896.37,706
planetlab1.cs.ucla.edu,planetlab3.cnds.jhu.edu,2325.4,706
planetlab2.acis.ufl.edu,pl1.cs.montana.edu,1905.96,706
planetlabone.ccs.neu.edu,planetlab3.cs.uoregon.edu,2578.86,706
planetlab02.cs.washington.edu,planetlab2.citadel.edu,2420.76,706
planetlab2.arizona-gigapop.net,planetlab2.cs.ucla.edu,451.607,706
planetlab1.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549,706
planetlab2.citadel.edu,pl1.cs.montana.edu,1869.86,706
planetlab1.cs.du.edu,planetlab1.temple.edu,1574.28,706
planetlab2.uta.edu,planetlab1.cs.ucla.edu,1231.5,706
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,706
planetlab1.temple.edu,planetlab1.ucsd.edu,2367.7,706
pl2.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15,706
planetlab2.uta.edu,planetlab3.cnds.jhu.edu,1230.22,706
planetlab1.arizona-gigapop.net,planetlab3.eecs.umich.edu,1641.62,706
pl2.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53,706
planetlab2.citadel.edu,pl1.cs.montana.edu,1869.86,706
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,706
planetlabtwo.ccs.neu.edu,planetlab2.unr.edu,2518.17,706
planetlab2.cnis.nyit.edu,node2.planetlab.mathcs.emory.edu,762.242,706
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.du.edu,1335.36,706
node2.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,1272.71,706
75-130-96-12.static.oxfr.ma.charter.com,planetlab4.cs.uoregon.edu,2543.96,707
planetlab2.acis.ufl.edu,pl1.cs.montana.edu,1905.96,707
node1.planetlab.mathcs.emory.edu,planetlab1.arizona-gigapop.net,1542.02,707
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,707
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,707
node1.planetlab.mathcs.emory.edu,planetlab2.arizona-gigapop.net,1542.02,707
planetlabone.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,707
planetlab3.eecs.umich.edu,planetlab01.cs.washington.edu,1902.26,707
planetlab02.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,707
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,707
planetlab2.temple.edu,planetlab5.csee.usf.edu,921.877,707
planetlab3.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57,707
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cs.uoregon.edu,2543.96,707
planetlab2.cs.du.edu,planetlab1.unr.edu,789.709,707
planetlab1.cs.okstate.edu,planetlab-01.vt.nodes.planet-lab.org,925.173,707
planetlab3.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,707
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,707
planetlab1.cs.uml.edu,planetlab1.cs.ucla.edu,2585.79,707
planetlab2.unl.edu,planetlab2.cs.ucla.edu,1277.72,707
planetlab2.cs.du.edu,planetlab2.acis.ufl.edu,1456.94,707
planetlab1.cs.uml.edu,planetlab2.uta.edu,1559.43,707
planetlab3.eecs.umich.edu,planetlab02.cs.washington.edu,1902.26,707
planetlab2.unr.edu,planetlab1.cs.du.edu,789.709,707
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,707
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,707
planetlab2.cs.pitt.edu,planetlab-01.vt.nodes.planet-lab.org,212.222,707
planetlab1.temple.edu,pl3.cs.unm.edu,1749.1,708
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,708
planetlab4.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,708
planetlab1.cs.uml.edu,planetlab1.cs.unc.edu,621.287,708
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,708
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.du.edu,1335.36,708
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,708
planetlab2.uta.edu,planetlab2.citadel.edu,995.602,708
planetlab2.temple.edu,planetlab2.cs.du.edu,1574.28,708
planetlab2.cs.du.edu,planetlab1.cs.uml.edu,1749.99,708
planetlab1.arizona-gigapop.net,planetlab1.ucsd.edu,368.903,708
planetlab2.uta.edu,planetlab1.cs.okstate.edu,234.403,708
planet3.cc.gt.atl.ga.us,pl3.cs.unm.edu,1268.79,708
planetlab4.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,708
planetlab3.wail.wisc.edu,planetlab1.cnis.nyit.edu,824.529,708
planetlab1.cs.du.edu,planetlab1.ucsd.edu,828.441,708
planetlab2.citadel.edu,planetlab1.cnis.nyit.edu,655.52,708
planetlab2.uta.edu,planetlab2.unl.edu,558.159,708
planetlab1.cs.ucla.edu,planetlab1.unr.edu,385.402,709
planetlab1.arizona-gigapop.net,node2.planetlab.mathcs.emory.edu,1542.02,709
node2.planetlab.mathcs.emory.edu,planetlab2.cs.du.edu,1209.74,709
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cnis.nyit.edu,137.18,709
planetlab2.citadel.edu,planetlab1.cs.ucla.edu,2207.47,709
planetlab-04.vt.nodes.planet-lab.org,planetlab3.cnds.jhu.edu,253.582,709
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,709
planetlab1.arizona-gigapop.net,node1.planetlab.mathcs.emory.edu,1542.02,709
planetlab3.wail.wisc.edu,salt.planetlab.cs.umd.edu,706.421,709
ebb.colgate.edu,node2.planetlab.mathcs.emory.edu,784.142,709
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.uml.edu,610.549,709
planetlab2.uta.edu,planetlab2.cs.ucla.edu,1231.5,709
planetlab2.acis.ufl.edu,planetlab3.wail.wisc.edu,1005.74,709
node2.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,932.44,709
planetlab2.acis.ufl.edu,planetlab1.cs.uml.edu,1082.48,709
planetlab1.temple.edu,pl3.cs.unm.edu,1749.1,709
planetlab3.eecs.umich.edu,planetlab01.cs.washington.edu,1902.26,710
planetlab2.cnis.nyit.edu,planetlab3.cs.uoregon.edu,2494.03,710
planetlab01.cs.washington.edu,planetlab1.ucsd.edu,1054.87,710
planetlab2.citadel.edu,planetlab4.cs.uoregon.edu,2427.88,710
planetlab3.wail.wisc.edu,planetlab2.temple.edu,765.413,710
planetlab1.ucsd.edu,planetlab1.cnis.nyit.edu,2447.73,710
planet3.cc.gt.atl.ga.us,planetlabtwo.ccs.neu.edu,936.743,710
planetlab01.cs.washington.edu,planetlab3.eecs.umich.edu,1902.26,710
