source,destination,distance,avg(dd.avgdelay)
planetlab4.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,1075.6666666666667
planetlab1.cs.du.edu,planetlab1.cnis.nyit.edu,1646.66,1076
planetlab4.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86,1076.5
planetlab1.arizona-gigapop.net,ebb.colgate.edu,2055.63,1077.125
planetlab2.citadel.edu,planetlab3.cs.uoregon.edu,2427.88,1077.25
pl2.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,1077.3
planetlab3.cs.uoregon.edu,planetlabone.ccs.neu.edu,2578.86,1077.5
planetlab2.cs.ucla.edu,planetlab1.cs.uml.edu,2585.79,1078.4
planetlab2.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,1078.5
planetlabtwo.ccs.neu.edu,planetlab4.cs.uoregon.edu,2578.86,1078.5555555555557
planetlab3.ucsd.edu,planetlab1.cs.du.edu,828.441,1079
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.acis.ufl.edu,1046.62,1079
planetlab3.cs.uoregon.edu,pl3.cs.unm.edu,1067.98,1079.4
pl1.cs.montana.edu,planetlab-01.vt.nodes.planet-lab.org,1678.85,1080
planetlab2.cnis.nyit.edu,planetlab3.ucsd.edu,2447.73,1080
planetlab3.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84,1080
pl1.cs.montana.edu,planetlab-04.vt.nodes.planet-lab.org,1678.85,1080.25
planetlab2.acis.ufl.edu,planetlab2.citadel.edu,254.988,1081
node1.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,1081
pl3.cs.unm.edu,ebb.colgate.edu,1743.93,1081.2
planetlab2.cs.ucla.edu,planetlab-01.vt.nodes.planet-lab.org,2132.24,1081.8
planetlab2.citadel.edu,planetlab4.cs.uoregon.edu,2427.88,1082.2
planetlab1.acis.ufl.edu,planetlab3.eecs.umich.edu,875.297,1082.5
pl1.cs.montana.edu,planetlab2.unl.edu,796.774,1082.7777777777778
pl1.cs.montana.edu,planetlab2.uta.edu,1160.82,1082.888888888889
planetlab1.cs.unc.edu,planetlab1.unr.edu,2223.18,1083
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,1272.71,1083
planetlab2.citadel.edu,planetlab2.unr.edu,2252.22,1083
planetlab01.cs.washington.edu,planetlabone.ccs.neu.edu,2485.17,1083.111111111111
planetlab1.cs.ucla.edu,planetlab-04.vt.nodes.planet-lab.org,2132.24,1083.2
pl1.cs.montana.edu,planetlab2.cs.pitt.edu,1602.95,1083.75
planetlab4.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,1084.5
planetlab1.cs.unc.edu,planetlab2.unr.edu,2223.18,1084.5
planetlab1.cs.ucla.edu,planetlab2.citadel.edu,2207.47,1084.6
planetlab3.ucsd.edu,planetlab1.acis.ufl.edu,2067.33,1085
pl1.cs.montana.edu,planetlab2.cs.uoregon.edu,598.377,1085
planetlab2.acis.ufl.edu,planetlab02.cs.washington.edu,2453.73,1085.25
planetlab4.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,1085.75
planetlab3.cs.uoregon.edu,planetlab2.citadel.edu,2427.88,1085.888888888889
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.unc.edu,117.005,1086
planetlab1.cs.unc.edu,planetlab1.cs.du.edu,1433.75,1086
planetlab2.cnis.nyit.edu,planetlab3.cs.uoregon.edu,2494.03,1086.6666666666667
planetlab4.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72,1087.7142857142858
planetlab2.cs.ucla.edu,planetlab1.temple.edu,2398.59,1088
planetlab1.arizona-gigapop.net,pl1.cs.montana.edu,928.211,1089.3333333333333
planetlab1.cs.unc.edu,planetlab2.cs.pitt.edu,304.384,1090
planetlab2.cs.du.edu,planetlab1.cnis.nyit.edu,1646.66,1091
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.ucsd.edu,2539.12,1091.75
planetlab3.wail.wisc.edu,planetlab1.cs.ucla.edu,1677.84,1092
planet3.cc.gt.atl.ga.us,planetlab1.cnis.nyit.edu,765.866,1092
planetlab2.arizona-gigapop.net,planetlabone.ccs.neu.edu,2279.57,1092.125
planetlab1.ucsd.edu,planetlab2.cs.pitt.edu,2111.92,1092.2
planetlab2.acis.ufl.edu,planetlab3.cs.uoregon.edu,2432.78,1092.3333333333333
planetlab3.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86,1092.5
ebb.colgate.edu,pl1.cs.montana.edu,1754.34,1092.857142857143
planetlab2.citadel.edu,planetlab2.cs.uoregon.edu,2427.88,1093.142857142857
pl1.cs.montana.edu,planetlab1.cs.okstate.edu,981.21,1093.3333333333333
planetlab2.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39,1093.7142857142858
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,1094
planetlab1.temple.edu,planetlab3.cs.uoregon.edu,2440.52,1094
planetlab2.cs.pitt.edu,planetlab1.cnis.nyit.edu,337.753,1095
planetlab2.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86,1095
planetlab1.ucsd.edu,planetlab1.temple.edu,2367.7,1095.4
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,1067.98,1096
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,1096
planetlab2.cs.pitt.edu,planetlab2.cs.ucla.edu,2142.12,1096.125
planetlab2.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,1096.8333333333333
planetlab4.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01,1097.4
planetlab2.cs.unc.edu,planetlab2.cs.pitt.edu,304.384,1098
planetlabtwo.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,1098
planetlabone.ccs.neu.edu,planetlab4.cs.uoregon.edu,2578.86,1098.25
planetlab01.cs.washington.edu,planetlab3.cnds.jhu.edu,2326.5,1098.3333333333333
planetlab2.temple.edu,planetlab4.cs.uoregon.edu,2440.52,1098.5
planetlab3.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,1098.7777777777778
planetlab5.csee.usf.edu,planetlab01.cs.washington.edu,2523.09,1099
planetlab2.uta.edu,planetlab1.cnis.nyit.edu,1410.2,1099
pl2.cs.unm.edu,planetlab5.csee.usf.edu,1502.34,1099.2857142857142
planetlab01.cs.washington.edu,planetlab2.uta.edu,1669.92,1100
node2.planetlab.mathcs.emory.edu,planetlab2.cnis.nyit.edu,762.242,1100
planetlab3.eecs.umich.edu,pl1.cs.montana.edu,1372.07,1100
pl2.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,1100.5
planetlab1.cs.du.edu,planetlab3.cnds.jhu.edu,1505.97,1101
planetlab5.csee.usf.edu,planetlab2.acis.ufl.edu,112.37,1101
planetlab2.citadel.edu,planetlab1.cs.du.edu,1466.46,1101.3333333333333
planetlab01.cs.washington.edu,planetlabtwo.ccs.neu.edu,2485.17,1101.7
planetlab1.unr.edu,planetlabtwo.ccs.neu.edu,2518.17,1101.875
node1.planetlab.mathcs.emory.edu,planetlab1.cs.uml.edu,932.44,1102
planetlab2.cs.du.edu,planetlab1.ucsd.edu,828.441,1102
planetlab1.cnis.nyit.edu,planetlabtwo.ccs.neu.edu,171.184,1102
planetlabtwo.ccs.neu.edu,planetlab2.cs.ucla.edu,2601.94,1102.125
pl3.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,1102.4
planetlab-04.vt.nodes.planet-lab.org,planetlab1.acis.ufl.edu,530.866,1103
planetlab3.wail.wisc.edu,planetlab2.cs.ucla.edu,1677.84,1103.5
planetlab4.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78,1104.1666666666667
planetlab1.cs.uml.edu,node1.planetlab.mathcs.emory.edu,932.44,1104.375
planetlab2.uta.edu,planetlab02.cs.washington.edu,1669.92,1104.5
planetlab02.cs.washington.edu,planetlab1.cs.ucla.edu,959.695,1104.5
planetlab02.cs.washington.edu,planetlabtwo.ccs.neu.edu,2485.17,1104.6
planetlab3.eecs.umich.edu,planetlab2.cs.pitt.edu,238.555,1104.6666666666667
planetlab1.cs.uml.edu,planetlab2.cs.du.edu,1749.99,1104.6666666666667
planetlab3.cnds.jhu.edu,planetlab2.uta.edu,1230.22,1105
planetlab2.citadel.edu,planetlab1.unr.edu,2252.22,1105
planetlab5.csee.usf.edu,planetlab1.cs.uml.edu,1183.99,1105
planetlab1.arizona-gigapop.net,planetlabone.ccs.neu.edu,2279.57,1105.125
planetlabone.ccs.neu.edu,planetlab1.cs.ucla.edu,2601.94,1105.1666666666667
planetlab-04.vt.nodes.planet-lab.org,pl1.cs.montana.edu,1678.85,1105.5555555555557
planetlab02.cs.washington.edu,planetlabone.ccs.neu.edu,2485.17,1105.6666666666667
planetlab1.cs.ucla.edu,planetlab3.wail.wisc.edu,1677.84,1106.3333333333333
planetlabtwo.ccs.neu.edu,planetlab1.cs.du.edu,1766.79,1106.5
planetlab2.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,1106.6666666666667
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.ucla.edu,2132.24,1107
planetlab2.acis.ufl.edu,planetlab1.cs.unc.edu,470.121,1107
planetlab4.cs.uoregon.edu,pl3.cs.unm.edu,1067.98,1107.4285714285713
planetlab2.citadel.edu,planetlab1.cs.ucla.edu,2207.47,1108
ebb.colgate.edu,planetlab3.wail.wisc.edu,699.976,1108
planet3.cc.gt.atl.ga.us,planetlab4.cs.uoregon.edu,2173.44,1108.7692307692307
planetlab01.cs.washington.edu,planetlab1.cs.uml.edu,2462.92,1108.8333333333333
planetlabtwo.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,1108.857142857143
pl3.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53,1109
planetlab1.arizona-gigapop.net,planetlab2.cs.unc.edu,1835.61,1109
planetlab2.cs.unc.edu,planetlab02.cs.washington.edu,2336.95,1109
planetlab3.ucsd.edu,planetlab-01.vt.nodes.planet-lab.org,2091.37,1109
planetlabone.ccs.neu.edu,planetlab2.acis.ufl.edu,1076.45,1109.1666666666667
pl3.cs.unm.edu,planetlab3.cs.uoregon.edu,1067.98,1109.5
planetlab1.cs.unc.edu,planetlab3.cs.uoregon.edu,2367.57,1110.1
planetlab1.ucsd.edu,75-130-96-12.static.oxfr.ma.charter.com,2539.12,1110.5
planetlab3.cnds.jhu.edu,planetlab2.citadel.edu,488.702,1111
planetlab1.ucsd.edu,planetlab5.csee.usf.edu,2090.82,1111
planetlab3.ucsd.edu,planetlabone.ccs.neu.edu,2578.88,1112
planetlab2.acis.ufl.edu,planetlab1.temple.edu,817.442,1112
planetlab3.cnds.jhu.edu,pl3.cs.unm.edu,1671.68,1112.3333333333333
planetlab3.eecs.umich.edu,planetlab1.cnis.nyit.edu,532.051,1112.5
planetlab1.acis.ufl.edu,planetlab2.unr.edu,2222.92,1112.5714285714287
planetlab2.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72,1112.5714285714287
planetlab2.unr.edu,planetlab1.cs.unc.edu,2223.18,1112.6666666666667
planetlab2.uta.edu,planetlab1.cs.unc.edu,1053.06,1113
planetlab2.cs.unc.edu,planetlab2.unl.edu,1010.64,1113
planetlab2.temple.edu,planetlab2.cs.pitt.edu,256.586,1113
planetlabtwo.ccs.neu.edu,planetlab3.cs.uoregon.edu,2578.86,1113.1
planetlab1.cs.uml.edu,planetlab1.cs.okstate.edu,1440.4,1113.2
planetlab2.unl.edu,pl1.cs.montana.edu,796.774,1113.2222222222222
planetlab1.ucsd.edu,ebb.colgate.edu,2350.28,1113.25
planetlab1.cs.okstate.edu,pl1.cs.montana.edu,981.21,1113.25
planetlab3.wail.wisc.edu,planetlab1.cnis.nyit.edu,824.529,1114
planetlab2.unl.edu,planet3.cc.gt.atl.ga.us,829.562,1114
planetlab2.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,1114.1666666666667
planetlab4.cs.uoregon.edu,planetlabone.ccs.neu.edu,2578.86,1114.6666666666667
planetlab2.citadel.edu,planetlab2.cs.ucla.edu,2207.47,1115
planetlab2.unr.edu,ebb.colgate.edu,2287.31,1115
planetlab2.cs.ucla.edu,planetlab2.uta.edu,1231.5,1116
planetlabone.ccs.neu.edu,planetlab2.cs.du.edu,1766.79,1117
ebb.colgate.edu,planetlab-04.vt.nodes.planet-lab.org,465.687,1117
planetlab2.unr.edu,planetlabtwo.ccs.neu.edu,2518.17,1117.0625
planetlab2.arizona-gigapop.net,pl1.cs.montana.edu,928.211,1117.5555555555557
planetlab2.cs.du.edu,planetlab1.acis.ufl.edu,1456.94,1117.6666666666667
planetlab2.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8,1117.75
planetlab2.acis.ufl.edu,planetlab1.unr.edu,2222.92,1118
pl3.cs.unm.edu,planetlab1.cs.unc.edu,1549.05,1118.2
planetlab02.cs.washington.edu,planetlab2.citadel.edu,2420.76,1118.6
planetlab2.cs.ucla.edu,ebb.colgate.edu,2371.99,1119
planetlab3.cnds.jhu.edu,planetlab2.cnis.nyit.edu,188.505,1119
planetlab01.cs.washington.edu,ebb.colgate.edu,2265.25,1119.142857142857
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,674.089,1119.3333333333333
planetlab2.cs.uoregon.edu,planetlabone.ccs.neu.edu,2578.86,1119.875
planetlab1.acis.ufl.edu,planetlab1.cs.unc.edu,470.121,1120
planetlab1.cs.okstate.edu,75-130-96-12.static.oxfr.ma.charter.com,1411.82,1120
planetlab1.cs.okstate.edu,planetlab1.cnis.nyit.edu,1305.74,1121
planetlab3.ucsd.edu,75-130-96-12.static.oxfr.ma.charter.com,2539.12,1121
planetlab1.cs.ucla.edu,salt.planetlab.cs.umd.edu,2308.86,1121.3333333333333
planetlab1.unr.edu,planetlabone.ccs.neu.edu,2518.17,1121.375
planetlab02.cs.washington.edu,planetlab2.temple.edu,2371.56,1121.8
planetlab3.cnds.jhu.edu,planetlab1.unr.edu,2283.47,1122.2
planetlab1.arizona-gigapop.net,planetlab1.cs.uml.edu,2266.19,1122.3333333333333
planetlab3.cs.uoregon.edu,planetlab1.cs.unc.edu,2367.57,1122.75
planetlab2.uta.edu,pl1.cs.montana.edu,1160.82,1122.888888888889
pl2.cs.unm.edu,planetlab2.cnis.nyit.edu,1831.99,1123
planetlab2.cnis.nyit.edu,planetlab1.unr.edu,2412.34,1123.6666666666667
planetlab2.cs.ucla.edu,pl1.cs.montana.edu,891.034,1123.7142857142858
planetlab1.acis.ufl.edu,planetlabtwo.ccs.neu.edu,1076.45,1124
planetlab2.arizona-gigapop.net,planetlabtwo.ccs.neu.edu,2279.57,1124
planetlab4.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18,1124.142857142857
planetlab3.ucsd.edu,planetlab2.temple.edu,2367.7,1124.6666666666667
planetlab2.unr.edu,planetlabone.ccs.neu.edu,2518.17,1124.7272727272727
planetlab2.cs.du.edu,planetlab1.cs.unc.edu,1433.75,1125
planetlab1.cs.ucla.edu,planetlab3.eecs.umich.edu,1954.72,1125.142857142857
pl2.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844,1125.1666666666667
planetlabtwo.ccs.neu.edu,planetlab3.ucsd.edu,2578.88,1125.25
planetlabone.ccs.neu.edu,planetlab1.ucsd.edu,2578.88,1125.3333333333333
planetlab2.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72,1125.375
planetlab1.cs.okstate.edu,planetlab2.cs.uoregon.edu,1471.11,1125.5
planetlab2.arizona-gigapop.net,salt.planetlab.cs.umd.edu,1954.15,1126
planetlab3.wail.wisc.edu,planetlab2.cs.uoregon.edu,1675.66,1126
ebb.colgate.edu,planetlab1.cs.du.edu,1536.1,1126.25
planetlab2.temple.edu,planetlab1.unr.edu,2346.81,1126.2857142857142
ebb.colgate.edu,planetlab3.cs.uoregon.edu,2352.72,1126.5
planet3.cc.gt.atl.ga.us,planetlab3.cs.uoregon.edu,2173.44,1127
planetlab5.csee.usf.edu,planetlab1.unr.edu,2269.85,1127.2857142857142
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.du.edu,1335.36,1127.4
planetlab1.cs.unc.edu,planetlab1.cs.ucla.edu,2218.84,1127.75
planetlab1.ucsd.edu,planetlab1.cs.du.edu,828.441,1128
planetlab1.cs.unc.edu,planetlab1.acis.ufl.edu,470.121,1128
planetlab3.wail.wisc.edu,planetlab4.cs.uoregon.edu,1675.66,1128.25
planetlab3.wail.wisc.edu,planetlab3.cs.uoregon.edu,1675.66,1128.25
planetlab3.cnds.jhu.edu,planetlab5.csee.usf.edu,847.014,1128.5
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,1128.6666666666667
ebb.colgate.edu,planetlab1.ucsd.edu,2350.28,1129.1666666666667
planet3.cc.gt.atl.ga.us,planetlab2.acis.ufl.edu,309.463,1129.2857142857142
planetlab3.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44,1130.5
planetlab1.ucsd.edu,planetlab2.temple.edu,2367.7,1131.142857142857
planetlab2.acis.ufl.edu,planetlabone.ccs.neu.edu,1076.45,1131.3333333333333
planetlab3.cnds.jhu.edu,planetlab2.unl.edu,1063.65,1131.5
planetlab-04.vt.nodes.planet-lab.org,planetlab2.acis.ufl.edu,530.866,1131.6666666666667
