source,destination,distance,avg(dd.avgdelay)
planet3.cc.gt.atl.ga.us,salt.planetlab.cs.umd.edu,548.78,1118.5
planetlab2.unr.edu,planetlab02.cs.washington.edu,574.294,1119.625
planetlab2.cs.pitt.edu,node1.planetlab.mathcs.emory.edu,506.609,1119.75
planetlab1.ucsd.edu,planetlab4.cs.uoregon.edu,832.625,1120.5
planetlab2.temple.edu,node2.planetlab.mathcs.emory.edu,662.495,1120.6666666666667
planetlab3.cnds.jhu.edu,planetlab2.uta.edu,1230.22,1120.6666666666667
planetlab3.eecs.umich.edu,planet3.cc.gt.atl.ga.us,589.683,1121
node2.planetlab.mathcs.emory.edu,planetlab1.cs.unc.edu,333.827,1121
planetlab2.acis.ufl.edu,planetlab5.csee.usf.edu,112.37,1122
planetlab1.unr.edu,planetlab1.ucsd.edu,482.211,1122.3333333333333
planetlabone.ccs.neu.edu,planetlab2.cs.unc.edu,618.199,1122.5
planetlab3.eecs.umich.edu,planetlab4.cs.uoregon.edu,1967.73,1123
planetlab2.cs.unc.edu,planetlabone.ccs.neu.edu,618.199,1123
planetlab2.unr.edu,planetlab1.ucsd.edu,482.211,1123.5
ebb.colgate.edu,node2.planetlab.mathcs.emory.edu,784.142,1123.5
planetlab3.eecs.umich.edu,planetlabone.ccs.neu.edu,647.245,1123.6
planetlab-01.vt.nodes.planet-lab.org,planetlab1.cnis.nyit.edu,442.085,1123.6666666666667
planetlab2.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199,1124
planetlab2.unl.edu,planetlab2.uta.edu,558.159,1124
planetlab2.unr.edu,planetlab3.ucsd.edu,482.211,1124
planetlab1.temple.edu,planetlab1.cnis.nyit.edu,99.7813,1124
planetlab1.unr.edu,planetlab02.cs.washington.edu,574.294,1124.3333333333333
planetlab5.csee.usf.edu,planetlab2.temple.edu,921.877,1124.5
planetlab4.cs.uoregon.edu,planetlab1.cs.du.edu,976.442,1124.8
planetlab2.unr.edu,planetlab01.cs.washington.edu,574.294,1125.5
planetlab1.cs.okstate.edu,planetlab3.eecs.umich.edu,831.276,1125.6666666666667
planetlab1.temple.edu,planetlab-01.vt.nodes.planet-lab.org,342.436,1126
planetlab2.cs.uoregon.edu,planetlab1.arizona-gigapop.net,1045.87,1126.3333333333333
planet3.cc.gt.atl.ga.us,planetlab-01.vt.nodes.planet-lab.org,326.092,1126.5
planetlab2.cs.du.edu,planetlab2.cs.uoregon.edu,976.442,1126.8333333333333
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,1127.25
planetlab2.citadel.edu,planetlab2.temple.edu,563.43,1127.75
planetlab3.eecs.umich.edu,planetlab1.cs.du.edu,1119.98,1128
planetlab2.citadel.edu,planetlab1.temple.edu,563.43,1128.75
planetlab2.cs.pitt.edu,planet3.cc.gt.atl.ga.us,509.245,1128.75
planetlab1.cs.unc.edu,ebb.colgate.edu,511.997,1128.75
75-130-96-12.static.oxfr.ma.charter.com,planetlab-01.vt.nodes.planet-lab.org,575.302,1129.5
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,1129.6666666666667
planetlab1.cs.du.edu,planetlab2.acis.ufl.edu,1456.94,1130
node2.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,1131
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,1131.3636363636363
planet3.cc.gt.atl.ga.us,planetlab2.temple.edu,666.111,1132
node1.planetlab.mathcs.emory.edu,planetlab1.cs.unc.edu,333.827,1132.5
planet3.cc.gt.atl.ga.us,planetlab1.temple.edu,666.111,1132.75
planetlab3.eecs.umich.edu,planetlabtwo.ccs.neu.edu,647.245,1132.8333333333333
planetlab1.cs.du.edu,planet3.cc.gt.atl.ga.us,1206.38,1133
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,1133
planetlab3.wail.wisc.edu,planetlab3.eecs.umich.edu,293.152,1133.75
ebb.colgate.edu,salt.planetlab.cs.umd.edu,274.685,1134
planet3.cc.gt.atl.ga.us,planetlab3.ucsd.edu,1888.91,1135
planetlab-01.vt.nodes.planet-lab.org,planetlab2.cnis.nyit.edu,442.085,1135
75-130-96-12.static.oxfr.ma.charter.com,planetlab-04.vt.nodes.planet-lab.org,575.302,1135.5
planetlab2.citadel.edu,planet3.cc.gt.atl.ga.us,264.983,1136
planetlab3.eecs.umich.edu,planetlab3.wail.wisc.edu,293.152,1136.5
planetlab2.unl.edu,planetlab3.eecs.umich.edu,677.116,1137.25
planetlab5.csee.usf.edu,planetlab3.ucsd.edu,2090.82,1139
planetlab2.acis.ufl.edu,planetlab3.ucsd.edu,2067.33,1139
planetlab1.cs.unc.edu,planetlab2.temple.edu,351.333,1139.3333333333333
salt.planetlab.cs.umd.edu,planetlab1.cnis.nyit.edu,217.196,1140
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,1140.3333333333333
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,1141.6666666666667
planetlab1.temple.edu,node1.planetlab.mathcs.emory.edu,662.495,1142
node1.planetlab.mathcs.emory.edu,planetlab2.temple.edu,662.495,1142.5
planetlab1.ucsd.edu,planetlab3.cs.uoregon.edu,832.625,1143
planetlab1.acis.ufl.edu,planetlab2.arizona-gigapop.net,1703.38,1143
planetlab3.cnds.jhu.edu,planetlab-01.vt.nodes.planet-lab.org,253.582,1143.3333333333333
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,1143.5714285714287
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,1143.7142857142858
planetlabtwo.ccs.neu.edu,planetlab2.cs.unc.edu,618.199,1144
planetlab3.eecs.umich.edu,planetlab1.temple.edu,472.789,1144.25
planetlabtwo.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,1144.8
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,1145.25
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,1145.5
planetlab2.arizona-gigapop.net,planetlab1.cs.ucla.edu,451.607,1146
ebb.colgate.edu,planetlab2.unl.edu,1094.27,1146
planetlab-04.vt.nodes.planet-lab.org,75-130-96-12.static.oxfr.ma.charter.com,575.302,1146
planetlab1.temple.edu,planetlab3.eecs.umich.edu,472.789,1146.1666666666667
planetlab1.unr.edu,planetlab2.cs.ucla.edu,385.402,1146.4
node1.planetlab.mathcs.emory.edu,planetlab1.temple.edu,662.495,1147.6666666666667
planetlab1.arizona-gigapop.net,planetlab1.cs.ucla.edu,451.607,1148
planetlab1.unr.edu,planetlab1.cs.ucla.edu,385.402,1148.1666666666667
planetlab2.uta.edu,planetlab1.cs.okstate.edu,234.403,1148.6666666666667
planetlabtwo.ccs.neu.edu,planetlab2.unl.edu,1324.36,1149.75
node1.planetlab.mathcs.emory.edu,planetlab1.ucsd.edu,1892.9,1150.5
planetlab1.temple.edu,planet3.cc.gt.atl.ga.us,666.111,1151.5
planetlab2.cs.pitt.edu,planetlab2.cs.unc.edu,304.384,1152
planetlab4.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,1153.3333333333333
ebb.colgate.edu,planetlab2.citadel.edu,733.032,1154
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,1155.2222222222222
planetlab3.eecs.umich.edu,salt.planetlab.cs.umd.edu,421.809,1156.3333333333333
planetlab1.ucsd.edu,planetlab2.cs.uoregon.edu,832.625,1157
75-130-96-12.static.oxfr.ma.charter.com,planetlab3.cnds.jhu.edu,322.619,1157.3333333333333
planet3.cc.gt.atl.ga.us,planetlab3.eecs.umich.edu,589.683,1157.5555555555557
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,1158.8
planetlab1.cs.okstate.edu,planetlab2.citadel.edu,1000.01,1159
node2.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,1160.3333333333333
planetlab2.cs.pitt.edu,75-130-96-12.static.oxfr.ma.charter.com,447.326,1160.5
planetlab1.cs.unc.edu,salt.planetlab.cs.umd.edu,241.162,1161
planetlab2.citadel.edu,salt.planetlab.cs.umd.edu,459.772,1162
planetlab5.csee.usf.edu,planetlabtwo.ccs.neu.edu,1176.9,1162
planetlab5.csee.usf.edu,planetlab-04.vt.nodes.planet-lab.org,642.618,1162.3333333333333
ebb.colgate.edu,planetlabtwo.ccs.neu.edu,231.249,1163
planetlab1.temple.edu,node2.planetlab.mathcs.emory.edu,662.495,1163
planetlab01.cs.washington.edu,planetlab2.unr.edu,574.294,1163.4
planetlab1.temple.edu,planetlab2.arizona-gigapop.net,2053.47,1163.5
planetlab2.cs.pitt.edu,planetlab-01.vt.nodes.planet-lab.org,212.222,1163.6666666666667
planetlab3.cs.uoregon.edu,planetlab1.unr.edu,352.99,1164
planetlab3.eecs.umich.edu,node1.planetlab.mathcs.emory.edu,588.6,1164.5
planetlab2.unl.edu,planetlab2.cnis.nyit.edu,1202.47,1165.5
planetlab1.arizona-gigapop.net,planetlab2.cs.ucla.edu,451.607,1167.25
node1.planetlab.mathcs.emory.edu,planetlab2.acis.ufl.edu,308.555,1168.5
planetlab2.cs.pitt.edu,planetlab-04.vt.nodes.planet-lab.org,212.222,1169
planetlab2.unr.edu,planetlab4.cs.uoregon.edu,352.99,1169.3636363636363
planetlab2.cs.pitt.edu,planetlabtwo.ccs.neu.edu,487.539,1170
planetlab02.cs.washington.edu,planetlab1.cs.du.edu,1023.85,1170
planetlab1.unr.edu,planetlab3.cs.uoregon.edu,352.99,1170.142857142857
planetlab1.cs.ucla.edu,planetlab1.ucsd.edu,107.845,1170.3333333333333
planetlab5.csee.usf.edu,planetlab1.temple.edu,921.877,1170.6666666666667
node1.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,1171
planetlab1.cs.unc.edu,node1.planetlab.mathcs.emory.edu,333.827,1171
planetlab3.ucsd.edu,node2.planetlab.mathcs.emory.edu,1892.9,1172
ebb.colgate.edu,planetlab2.temple.edu,197.075,1173.8
planetlab2.temple.edu,planetlab1.cs.unc.edu,351.333,1174.4
planetlab1.arizona-gigapop.net,planetlab2.uta.edu,806.447,1175.1666666666667
planetlab2.cs.pitt.edu,planetlab2.uta.edu,1081.06,1176.5
planetlab3.eecs.umich.edu,node2.planetlab.mathcs.emory.edu,588.6,1176.6666666666667
planetlab01.cs.washington.edu,planetlab1.cs.du.edu,1023.85,1178.142857142857
node2.planetlab.mathcs.emory.edu,planetlab3.eecs.umich.edu,588.6,1178.5
ebb.colgate.edu,planetlab2.cnis.nyit.edu,170.413,1178.5
planetlab1.temple.edu,planetlab5.csee.usf.edu,921.877,1179.6666666666667
planetlab1.cs.du.edu,planetlab1.arizona-gigapop.net,613.476,1181.3333333333333
planetlab1.cs.okstate.edu,planetlab3.cs.uoregon.edu,1471.11,1181.5
planetlab1.cs.unc.edu,planetlab1.cs.uml.edu,621.287,1182
node2.planetlab.mathcs.emory.edu,salt.planetlab.cs.umd.edu,545.181,1182.5
planetlab2.arizona-gigapop.net,planetlab2.cs.ucla.edu,451.607,1182.6666666666667
planetlab2.cs.unc.edu,ebb.colgate.edu,511.997,1183
planetlab1.cs.unc.edu,planetlab-01.vt.nodes.planet-lab.org,117.005,1183.4
planetlab3.cnds.jhu.edu,planet3.cc.gt.atl.ga.us,577.963,1183.5
planetlab2.temple.edu,planet3.cc.gt.atl.ga.us,666.111,1183.6666666666667
planetlab4.cs.uoregon.edu,planetlab1.unr.edu,352.99,1184
planetlab1.cs.unc.edu,planetlab-04.vt.nodes.planet-lab.org,117.005,1184.6666666666667
