pl2.cs.unm.edu,planetlabtwo.ccs.neu.edu,1969.45
pl2.cs.unm.edu,planetlab1.cs.purdue.edu,1136.67
pl2.cs.unm.edu,planetlab2.tsuniv.edu,1113.74
pl2.cs.unm.edu,planetlab1.tsuniv.edu,1113.74
pl2.cs.unm.edu,planetlab3.ucsd.edu,625.075
pl2.cs.unm.edu,pl-node-1.csl.sri.com,879.426
pl2.cs.unm.edu,node2.planetlab.mathcs.emory.edu,1272.71
pl2.cs.unm.edu,planetlab5.csee.usf.edu,1502.34
pl2.cs.unm.edu,planetlab1.emich.edu,1332.19
pl2.cs.unm.edu,75-130-96-12.static.oxfr.ma.charter.com,1929.31
pl2.cs.unm.edu,ebb.colgate.edu,1743.93
pl2.cs.unm.edu,kc-sce-plab2.umkc.edu,718.838
pl2.cs.unm.edu,node1.planetlab.mathcs.emory.edu,1272.71
pl2.cs.unm.edu,pl1.cs.montana.edu,766.953
pl2.cs.unm.edu,pl3.cs.unm.edu,0
pl2.cs.unm.edu,plab3.eece.ksu.edu,622.165
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79
pl2.cs.unm.edu,planetlab-01.cs.princeton.edu,1776.31
pl2.cs.unm.edu,planetlab-02.bu.edu,1965.81
pl2.cs.unm.edu,planetlab-02.vt.nodes.planet-lab.org,1466.68
pl2.cs.unm.edu,planetlab04.cs.washington.edu,1184.83
pl2.cs.unm.edu,planetlab1.clemson.edu,1346.78
pl2.cs.unm.edu,planetlab1.cnds.jhu.edu,1671.68
pl2.cs.unm.edu,planetlab1.cnis.nyit.edu,1831.99
pl2.cs.unm.edu,planetlab1.cs.du.edu,331.033
pl2.cs.unm.edu,planetlab1.csee.usf.edu,1502.34
pl2.cs.unm.edu,planetlab-1.cse.ohio-state.edu,1333.45
pl2.cs.unm.edu,planetlab1.cs.okstate.edu,542.71
pl2.cs.unm.edu,planetlab1.cs.ucla.edu,674.089
pl2.cs.unm.edu,planetlab1.csuohio.edu,1419.37
pl2.cs.unm.edu,planetlab1.emich.edu,1332.19
pl2.cs.unm.edu,planetlab1.netlab.uky.edu,1242.88
pl2.cs.unm.edu,planetlab1.ucsd.edu,625.075
pl2.cs.unm.edu,planetlab2.acis.ufl.edu,1466.62
pl2.cs.unm.edu,planetlab2.arizona-gigapop.net,315.844
pl2.cs.unm.edu,planetlab2.citadel.edu,1533.43
pl2.cs.unm.edu,planetlab-2.cse.ohio-state.edu,1333.45
pl2.cs.unm.edu,planetlab2.cs.pitt.edu,1494.69
pl2.cs.unm.edu,planetlab2.cs.purdue.edu,1136.67
pl2.cs.unm.edu,planet-lab2.cs.ucr.edu,616.127
pl2.cs.unm.edu,planetlab2.cs.uiuc.edu,1064.43
pl2.cs.unm.edu,planetlab2.cs.uml.edu,1955.47
pl2.cs.unm.edu,planetlab2.cs.unc.edu,1549.05
pl2.cs.unm.edu,planetlab2.cs.uoregon.edu,1067.98
pl2.cs.unm.edu,planetlab2.temple.edu,1749.1
pl2.cs.unm.edu,planetlab2.unl.edu,671.709
pl2.cs.unm.edu,planetlab2.unr.edu,785.352
pl2.cs.unm.edu,planetlab2.uta.edu,570.135
pl2.cs.unm.edu,planetlab2.utdallas.edu,584.772
pl2.cs.unm.edu,planetlab3.eecs.umich.edu,1328.53
pl2.cs.unm.edu,planetlab3.rutgers.edu,1789.41
pl2.cs.unm.edu,planetlab3.wail.wisc.edu,1075.15
pl2.cs.unm.edu,planetlab4.tamu.edu,672.985
pl2.cs.unm.edu,planetlab-5.eecs.cwru.edu,1422.81
pl2.cs.unm.edu,planetlabone.ccs.neu.edu,1969.45
pl2.cs.unm.edu,pl-node-0.csl.sri.com,879.426
pl2.cs.unm.edu,pluto.cs.brown.edu,1947.82
pl2.cs.unm.edu,ricepl-5.cs.rice.edu,753.179
pl2.cs.unm.edu,salt.planetlab.cs.umd.edu,1653.08
pl2.cs.unm.edu,75-130-96-13.static.oxfr.ma.charter.com,1929.31
pl2.cs.unm.edu,pl1.eecs.utk.edu,1275.99
pl2.cs.unm.edu,planetlab-01.vt.nodes.planet-lab.org,1466.68
pl2.cs.unm.edu,planetlab-04.vt.nodes.planet-lab.org,1466.68
pl2.cs.unm.edu,planetlab-4.eecs.cwru.edu,1422.81
pl2.cs.unm.edu,planetlab01.cs.washington.edu,1184.83
pl2.cs.unm.edu,planetlab02.cs.washington.edu,1184.83
pl2.cs.unm.edu,planetlab1.arizona-gigapop.net,315.844
pl2.cs.unm.edu,planetlab1.cs.unc.edu,1549.05
pl2.cs.unm.edu,planetlab1.postel.org,676.13
pl2.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79
pl2.cs.unm.edu,planetlab4.cs.uoregon.edu,1067.98
pl2.cs.unm.edu,planetlab1.rutgers.edu,1789.41
pl2.cs.unm.edu,planetlab2.cs.ucla.edu,674.089
pl2.cs.unm.edu,planetlab3.cnds.jhu.edu,1671.68
pl2.cs.unm.edu,planetlab03.cs.washington.edu,1184.83
pl2.cs.unm.edu,planetlab1.cs.uml.edu,1955.47
pl2.cs.unm.edu,planetlab1.acis.ufl.edu,1466.62
pl2.cs.unm.edu,planetlab5.eecs.umich.edu,1328.53
pl2.cs.unm.edu,planetlab1.temple.edu,1749.1
pl2.cs.unm.edu,planetlab4.csee.usf.edu,1502.34
planetlab2.cnis.nyit.edu,planetlab1.unr.edu,2412.34
planetlab2.cnis.nyit.edu,pl2.cs.unm.edu,1831.99
planetlab2.cnis.nyit.edu,planetlab2.cnis.nyit.edu,0
planetlab2.cnis.nyit.edu,planetlab2.rutgers.edu,47.5566
planetlab2.cnis.nyit.edu,planetlab2.cs.du.edu,1646.66
planetlab2.cnis.nyit.edu,planetlab2.ucsd.edu,2447.73
planetlab2.cnis.nyit.edu,planetlab3.cs.uoregon.edu,2494.03
planetlab2.cnis.nyit.edu,planetlab-01.bu.edu,167.522
planetlab2.cnis.nyit.edu,planetlab4.cnds.jhu.edu,188.505
planetlab2.cnis.nyit.edu,planetlabtwo.ccs.neu.edu,171.184
planetlab2.cnis.nyit.edu,planetlab1.cs.purdue.edu,697.834
planetlab2.cnis.nyit.edu,planetlab2.tsuniv.edu,782.877
planetlab2.cnis.nyit.edu,planetlab1.tsuniv.edu,782.877
planetlab2.cnis.nyit.edu,planetlab3.ucsd.edu,2447.73
planetlab2.cnis.nyit.edu,pl-node-1.csl.sri.com,2580.15
planetlab2.cnis.nyit.edu,node2.planetlab.mathcs.emory.edu,762.242
planetlab2.cnis.nyit.edu,planetlab5.csee.usf.edu,1012.92
planetlab2.cnis.nyit.edu,planetlab1.emich.edu,527.064
planetlab2.cnis.nyit.edu,75-130-96-12.static.oxfr.ma.charter.com,137.18
planetlab2.cnis.nyit.edu,ebb.colgate.edu,170.413
planetlab2.cnis.nyit.edu,kc-sce-plab2.umkc.edu,1115.29
planetlab2.cnis.nyit.edu,node1.planetlab.mathcs.emory.edu,762.242
planetlab2.cnis.nyit.edu,pl1.cs.montana.edu,1896.37
planetlab2.cnis.nyit.edu,pl3.cs.unm.edu,1831.99
planetlab2.cnis.nyit.edu,plab3.eece.ksu.edu,1218.07
planetlab2.cnis.nyit.edu,planet3.cc.gt.atl.ga.us,765.866
planetlab2.cnis.nyit.edu,planetlab-01.cs.princeton.edu,63.4836
planetlab2.cnis.nyit.edu,planetlab-02.bu.edu,167.522
planetlab2.cnis.nyit.edu,planetlab-02.vt.nodes.planet-lab.org,442.085
planetlab2.cnis.nyit.edu,planetlab04.cs.washington.edu,2415.88
planetlab2.cnis.nyit.edu,planetlab1.clemson.edu,658.345
planetlab2.cnis.nyit.edu,planetlab1.cnds.jhu.edu,188.505
planetlab2.cnis.nyit.edu,planetlab1.cnis.nyit.edu,0
planetlab2.cnis.nyit.edu,planetlab1.cs.du.edu,1646.66
planetlab2.cnis.nyit.edu,planetlab1.csee.usf.edu,1012.92
planetlab2.cnis.nyit.edu,planetlab-1.cse.ohio-state.edu,498.89
planetlab2.cnis.nyit.edu,planetlab1.cs.okstate.edu,1305.74
planetlab2.cnis.nyit.edu,planetlab1.cs.ucla.edu,2475.81
planetlab2.cnis.nyit.edu,planetlab1.csuohio.edu,422.225
planetlab2.cnis.nyit.edu,planetlab1.emich.edu,527.064
planetlab2.cnis.nyit.edu,planetlab1.netlab.uky.edu,611.884
planetlab2.cnis.nyit.edu,planetlab1.ucsd.edu,2447.73
planetlab2.cnis.nyit.edu,planetlab2.acis.ufl.edu,910.347
planetlab2.cnis.nyit.edu,planetlab2.arizona-gigapop.net,2138.67
planetlab2.cnis.nyit.edu,planetlab2.citadel.edu,655.52
planetlab2.cnis.nyit.edu,planetlab-2.cse.ohio-state.edu,498.89
planetlab2.cnis.nyit.edu,planetlab2.cs.pitt.edu,337.753
planetlab2.cnis.nyit.edu,planetlab2.cs.purdue.edu,697.834
planetlab2.cnis.nyit.edu,planet-lab2.cs.ucr.edu,2424.35
planetlab2.cnis.nyit.edu,planetlab2.cs.uiuc.edu,769.184
planetlab2.cnis.nyit.edu,planetlab2.cs.uml.edu,173.221
planetlab2.cnis.nyit.edu,planetlab2.cs.unc.edu,448.076
planetlab2.cnis.nyit.edu,planetlab2.cs.uoregon.edu,2494.03
planetlab2.cnis.nyit.edu,planetlab2.temple.edu,99.7813
planetlab2.cnis.nyit.edu,planetlab2.unl.edu,1202.47
planetlab2.cnis.nyit.edu,planetlab2.unr.edu,2412.34
planetlab2.cnis.nyit.edu,planetlab2.uta.edu,1410.2
planetlab2.cnis.nyit.edu,planetlab2.utdallas.edu,1383.01
planetlab2.cnis.nyit.edu,planetlab3.eecs.umich.edu,532.051
planetlab2.cnis.nyit.edu,planetlab3.rutgers.edu,47.5566
planetlab2.cnis.nyit.edu,planetlab3.wail.wisc.edu,824.529
planetlab2.cnis.nyit.edu,planetlab4.tamu.edu,1450.96
planetlab2.cnis.nyit.edu,planetlab-5.eecs.cwru.edu,418.724
planetlab2.cnis.nyit.edu,planetlabone.ccs.neu.edu,171.184
planetlab2.cnis.nyit.edu,pl-node-0.csl.sri.com,2580.15
planetlab2.cnis.nyit.edu,pluto.cs.brown.edu,133.134
planetlab2.cnis.nyit.edu,ricepl-5.cs.rice.edu,1442.12
planetlab2.cnis.nyit.edu,salt.planetlab.cs.umd.edu,217.196
planetlab2.cnis.nyit.edu,75-130-96-13.static.oxfr.ma.charter.com,137.18
planetlab2.cnis.nyit.edu,pl1.eecs.utk.edu,652.029
planetlab2.cnis.nyit.edu,planetlab-01.vt.nodes.planet-lab.org,442.085
planetlab2.cnis.nyit.edu,planetlab-04.vt.nodes.planet-lab.org,442.085
planetlab2.cnis.nyit.edu,planetlab-4.eecs.cwru.edu,418.724
planetlab2.cnis.nyit.edu,planetlab01.cs.washington.edu,2415.88
planetlab2.cnis.nyit.edu,planetlab02.cs.washington.edu,2415.88
planetlab2.cnis.nyit.edu,planetlab1.arizona-gigapop.net,2138.67
planetlab2.cnis.nyit.edu,planetlab1.cs.unc.edu,448.076
planetlab2.cnis.nyit.edu,planetlab1.postel.org,2479.3
planetlab2.cnis.nyit.edu,planet3.cc.gt.atl.ga.us,765.866
planetlab2.cnis.nyit.edu,planetlab4.cs.uoregon.edu,2494.03
planetlab2.cnis.nyit.edu,planetlab1.rutgers.edu,47.5566
planetlab2.cnis.nyit.edu,planetlab2.cs.ucla.edu,2475.81
planetlab2.cnis.nyit.edu,planetlab3.cnds.jhu.edu,188.505
planetlab2.cnis.nyit.edu,planetlab03.cs.washington.edu,2415.88
planetlab2.cnis.nyit.edu,planetlab1.cs.uml.edu,173.221
planetlab2.cnis.nyit.edu,planetlab1.acis.ufl.edu,910.347
planetlab2.cnis.nyit.edu,planetlab5.eecs.umich.edu,532.051
planetlab2.cnis.nyit.edu,planetlab1.temple.edu,99.7813
planetlab2.cnis.nyit.edu,planetlab4.csee.usf.edu,1012.92
planetlab2.rutgers.edu,planetlab1.unr.edu,2376.79
planetlab2.rutgers.edu,pl2.cs.unm.edu,1789.41
planetlab2.rutgers.edu,planetlab2.cnis.nyit.edu,47.5566
planetlab2.rutgers.edu,planetlab2.rutgers.edu,0
planetlab2.rutgers.edu,planetlab2.cs.du.edu,1608.16
planetlab2.rutgers.edu,planetlab2.ucsd.edu,2406.31
planetlab2.rutgers.edu,planetlab3.cs.uoregon.edu,2463.6
planetlab2.rutgers.edu,planetlab-01.bu.edu,214.23
planetlab2.rutgers.edu,planetlab4.cnds.jhu.edu,141.112
planetlab2.rutgers.edu,planetlabtwo.ccs.neu.edu,217.94
planetlab2.rutgers.edu,planetlab1.cs.purdue.edu,657.084
planetlab2.rutgers.edu,planetlab2.tsuniv.edu,735.801
planetlab2.rutgers.edu,planetlab1.tsuniv.edu,735.801
planetlab2.rutgers.edu,planetlab3.ucsd.edu,2406.31
planetlab2.rutgers.edu,pl-node-1.csl.sri.com,2543.33
planetlab2.rutgers.edu,node2.planetlab.mathcs.emory.edu,715.212
planetlab2.rutgers.edu,planetlab5.csee.usf.edu,971.961
planetlab2.rutgers.edu,planetlab1.emich.edu,492.736
planetlab2.rutgers.edu,75-130-96-12.static.oxfr.ma.charter.com,182.583
planetlab2.rutgers.edu,ebb.colgate.edu,171.145
planetlab2.rutgers.edu,kc-sce-plab2.umkc.edu,1073.69
planetlab2.rutgers.edu,node1.planetlab.mathcs.emory.edu,715.212
planetlab2.rutgers.edu,pl1.cs.montana.edu,1866.57
planetlab2.rutgers.edu,pl3.cs.unm.edu,1789.41
planetlab2.rutgers.edu,plab3.eece.ksu.edu,1177.17
planetlab2.rutgers.edu,planet3.cc.gt.atl.ga.us,718.815
planetlab2.rutgers.edu,planetlab-01.cs.princeton.edu,16.056
planetlab2.rutgers.edu,planetlab-02.bu.edu,214.23
planetlab2.rutgers.edu,planetlab-02.vt.nodes.planet-lab.org,394.677
planetlab2.rutgers.edu,planetlab04.cs.washington.edu,2389.45
planetlab2.rutgers.edu,planetlab1.clemson.edu,611.461
planetlab2.rutgers.edu,planetlab1.cnds.jhu.edu,141.112
planetlab2.rutgers.edu,planetlab1.cnis.nyit.edu,47.5566
planetlab2.rutgers.edu,planetlab1.cs.du.edu,1608.16
planetlab2.rutgers.edu,planetlab1.csee.usf.edu,971.961
planetlab2.rutgers.edu,planetlab-1.cse.ohio-state.edu,455.966
planetlab2.rutgers.edu,planetlab1.cs.okstate.edu,1261.48
planetlab2.rutgers.edu,planetlab1.cs.ucla.edu,2435.5
planetlab2.rutgers.edu,planetlab1.csuohio.edu,385.294
planetlab2.rutgers.edu,planetlab1.emich.edu,492.736
planetlab2.rutgers.edu,planetlab1.netlab.uky.edu,565.675
planetlab2.rutgers.edu,planetlab1.ucsd.edu,2406.31
planetlab2.rutgers.edu,planetlab2.acis.ufl.edu,868.279
planetlab2.rutgers.edu,planetlab2.arizona-gigapop.net,2095.26
planetlab2.rutgers.edu,planetlab2.citadel.edu,613.843
planetlab2.rutgers.edu,planetlab-2.cse.ohio-state.edu,455.966
planetlab2.rutgers.edu,planetlab2.cs.pitt.edu,294.727
planetlab2.rutgers.edu,planetlab2.cs.purdue.edu,657.084
planetlab2.rutgers.edu,planet-lab2.cs.ucr.edu,2383.68
planetlab2.rutgers.edu,planetlab2.cs.uiuc.edu,727.958
planetlab2.rutgers.edu,planetlab2.cs.uml.edu,218.487
planetlab2.rutgers.edu,planetlab2.cs.unc.edu,403.525
planetlab2.rutgers.edu,planetlab2.cs.uoregon.edu,2463.6
planetlab2.rutgers.edu,planetlab2.temple.edu,52.8727
planetlab2.rutgers.edu,planetlab2.unl.edu,1164.02
planetlab2.rutgers.edu,planetlab2.unr.edu,2376.79
planetlab2.rutgers.edu,planetlab2.uta.edu,1363.72
planetlab2.rutgers.edu,planetlab2.utdallas.edu,1336.58
planetlab2.rutgers.edu,planetlab3.eecs.umich.edu,497.88
planetlab2.rutgers.edu,planetlab3.rutgers.edu,0
planetlab2.rutgers.edu,planetlab3.wail.wisc.edu,790.996
planetlab2.rutgers.edu,planetlab4.tamu.edu,1403.67
planetlab2.rutgers.edu,planetlab-5.eecs.cwru.edu,381.815
planetlab2.rutgers.edu,planetlabone.ccs.neu.edu,217.94
planetlab2.rutgers.edu,pl-node-0.csl.sri.com,2543.33
planetlab2.rutgers.edu,pluto.cs.brown.edu,180.59
planetlab2.rutgers.edu,ricepl-5.cs.rice.edu,1394.62
planetlab2.rutgers.edu,salt.planetlab.cs.umd.edu,170.037
planetlab2.rutgers.edu,75-130-96-13.static.oxfr.ma.charter.com,182.583
planetlab2.rutgers.edu,pl1.eecs.utk.edu,604.473
planetlab2.rutgers.edu,planetlab-01.vt.nodes.planet-lab.org,394.677
planetlab2.rutgers.edu,planetlab-04.vt.nodes.planet-lab.org,394.677
planetlab2.rutgers.edu,planetlab-4.eecs.cwru.edu,381.815
planetlab2.rutgers.edu,planetlab01.cs.washington.edu,2389.45
planetlab2.rutgers.edu,planetlab02.cs.washington.edu,2389.45
planetlab2.rutgers.edu,planetlab1.arizona-gigapop.net,2095.26
planetlab2.rutgers.edu,planetlab1.cs.unc.edu,403.525
planetlab2.rutgers.edu,planetlab1.postel.org,2438.93
planetlab2.rutgers.edu,planet3.cc.gt.atl.ga.us,718.815
planetlab2.rutgers.edu,planetlab4.cs.uoregon.edu,2463.6
planetlab2.rutgers.edu,planetlab1.rutgers.edu,0
planetlab2.rutgers.edu,planetlab2.cs.ucla.edu,2435.5
planetlab2.rutgers.edu,planetlab3.cnds.jhu.edu,141.112
planetlab2.rutgers.edu,planetlab03.cs.washington.edu,2389.45
planetlab2.rutgers.edu,planetlab1.cs.uml.edu,218.487
planetlab2.rutgers.edu,planetlab1.acis.ufl.edu,868.279
planetlab2.rutgers.edu,planetlab5.eecs.umich.edu,497.88
planetlab2.rutgers.edu,planetlab1.temple.edu,52.8727
planetlab2.rutgers.edu,planetlab4.csee.usf.edu,971.961
planetlab2.cs.du.edu,planetlab1.unr.edu,789.709
planetlab2.cs.du.edu,pl2.cs.unm.edu,331.033
planetlab2.cs.du.edu,planetlab2.cnis.nyit.edu,1646.66
planetlab2.cs.du.edu,planetlab2.rutgers.edu,1608.16
planetlab2.cs.du.edu,planetlab2.cs.du.edu,0
planetlab2.cs.du.edu,planetlab2.ucsd.edu,828.441
planetlab2.cs.du.edu,planetlab3.cs.uoregon.edu,976.442
planetlab2.cs.du.edu,planetlab-01.bu.edu,1763.37
planetlab2.cs.du.edu,planetlab4.cnds.jhu.edu,1505.97
planetlab2.cs.du.edu,planetlabtwo.ccs.neu.edu,1766.79
planetlab2.cs.du.edu,planetlab1.cs.purdue.edu,954.195
planetlab2.cs.du.edu,planetlab2.tsuniv.edu,1015.73
planetlab2.cs.du.edu,planetlab1.tsuniv.edu,1015.73
planetlab2.cs.du.edu,planetlab3.ucsd.edu,828.441
planetlab2.cs.du.edu,pl-node-1.csl.sri.com,941.13
planetlab2.cs.du.edu,node2.planetlab.mathcs.emory.edu,1209.74
planetlab2.cs.du.edu,planetlab5.csee.usf.edu,1515.87
planetlab2.cs.du.edu,planetlab1.emich.edu,1124.46
planetlab2.cs.du.edu,75-130-96-12.static.oxfr.ma.charter.com,1727.76
planetlab2.cs.du.edu,ebb.colgate.edu,1536.1
planetlab2.cs.du.edu,kc-sce-plab2.umkc.edu,556.191
planetlab2.cs.du.edu,node1.planetlab.mathcs.emory.edu,1209.74
planetlab2.cs.du.edu,pl1.cs.montana.edu,516.104
planetlab2.cs.du.edu,pl3.cs.unm.edu,331.033
planetlab2.cs.du.edu,plab3.eece.ksu.edu,447.954
planetlab2.cs.du.edu,planet3.cc.gt.atl.ga.us,1206.38
planetlab2.cs.du.edu,planetlab-01.cs.princeton.edu,1596.81
planetlab2.cs.du.edu,planetlab-02.bu.edu,1763.37
planetlab2.cs.du.edu,planetlab-02.vt.nodes.planet-lab.org,1335.36
planetlab2.cs.du.edu,planetlab04.cs.washington.edu,1023.85
planetlab2.cs.du.edu,planetlab1.clemson.edu,1262.42
planetlab2.cs.du.edu,planetlab1.cnds.jhu.edu,1505.97
planetlab2.cs.du.edu,planetlab1.cnis.nyit.edu,1646.66
planetlab2.cs.du.edu,planetlab1.cs.du.edu,0
planetlab2.cs.du.edu,planetlab1.csee.usf.edu,1515.87
planetlab2.cs.du.edu,planetlab-1.cse.ohio-state.edu,1161.07
planetlab2.cs.du.edu,planetlab1.cs.okstate.edu,495.256
planetlab2.cs.du.edu,planetlab1.cs.ucla.edu,838.534
planetlab2.cs.du.edu,planetlab1.csuohio.edu,1224.62
planetlab2.cs.du.edu,planetlab1.emich.edu,1124.46
planetlab2.cs.du.edu,planetlab1.netlab.uky.edu,1104.11
planetlab2.cs.du.edu,planetlab1.ucsd.edu,828.441
planetlab2.cs.du.edu,planetlab2.acis.ufl.edu,1456.94
planetlab2.cs.du.edu,planetlab2.arizona-gigapop.net,613.476
planetlab2.cs.du.edu,planetlab2.citadel.edu,1466.46
planetlab2.cs.du.edu,planetlab-2.cse.ohio-state.edu,1161.07
planetlab2.cs.du.edu,planetlab2.cs.pitt.edu,1318.13
planetlab2.cs.du.edu,planetlab2.cs.purdue.edu,954.195
planetlab2.cs.du.edu,planet-lab2.cs.ucr.edu,792.196
planetlab2.cs.du.edu,planetlab2.cs.uiuc.edu,886.393
planetlab2.cs.du.edu,planetlab2.cs.uml.edu,1749.99
planetlab2.cs.du.edu,planetlab2.cs.unc.edu,1433.75
planetlab2.cs.du.edu,planetlab2.cs.uoregon.edu,976.442
planetlab2.cs.du.edu,planetlab2.temple.edu,1574.28
