203,1996
203,
203,
203,
204,
204,
204,
207,
271,
379,
398,
440,
474,
541,
545,
551,
573,
619,
640,
656,
673,
675,
684,
704,
712,
715,
749,
751,
770,
778,
782,
783,
785,
788,
793,
793,
801,
803,
805,
805,
829,
830,
831,
833,
834,
837,
837,
844,
846,
848,
854,
856,
864,
873,
875,
882,
884,
886,
893,
907,
907,
910,
913,
919,
935,
937,
946,
953,
977,
991,
993,
995,
1000,
1004,
1005,
1015,
1020,
1020,
1025,
1028,
1031,
1034,
1037,
1037,
1043,
1046,
1046,
1048,
1049,
1050,
1050,
1053,
1054,
1057,
1059,
1059,
1060,
1060,
1066,
1068,
1073,
1078,
1082,
1082,
1083,
1083,
1085,
1087,
1091,
1094,
1095,
1095,
1098,
1099,
1100,
1100,
1104,
1108,
1108,
1112,
1113,
1115,
1117,
1120,
1122,
1125,
1133,
1137,
1138,
1141,
1143,
1150,
1152,
1153,
1164,
1166,
1183,
1188,
1196,
1208,
1215,
1223,
1230,
1235,
1235,
1242,
1246,
1259,
1283,
1308,
1314,
1323,
1332,
1349,
1360,
1370,
1382,
1403,
1407,
1420,
1443,
1470,
1472,
1477,
1478,
1482,
1511,
1548,
1558,
1566,
1577,
1583,
1604,
1611,
1611,
1632,
1637,
1644,
1663,
1669,
1678,
1683,
1684,
1691,
1707,
1712,
1713,
1715,
1720,
1720,
1726,
1726,
1736,
1736,
1738,
1742,
1746,
1756,
1756,
1771,
1772,
1776,
1778,
1826,
1828,
1829,
1839,
1870,
1878,
1889,
1890,
1915,
1922,
1924,
1942,
1949,
1952,
1961,
1968,
1976,
1980,
1996,
1998,
2012,
2015,
2016,
2016,
2026,
2060,
2091,
2151,
2157,
2160,
2169,
2186,
2187,
2191,
2229,
2237,
2239,
2246,
2248,
2250,
2253,
2255,
2265,
2290,
2297,
2300,
2317,
2330,
2338,
2339,
2341,
2395,
2420,
2429,
2433,
2441,
2442,
2475,
2500,
2516,
2522,
2536,
2551,
2565,
2570,
2573,
2584,
2623,
2623,
2631,
2642,
2695,
2700,
2700,
2718,
2719,
2730,
2735,
2736,
2738,
2745,
2747,
2752,
2752,
2768,
2771,
2772,
2777,
2824,
2831,
2868,
2873,
2895,
2904,
2914,
2916,
2983,
2989,
3008,
3019,
3032,
3061,
3078,
3099,
3121,
3123,
3149,
3156,
3180,
3271,
3278,
3286,
3330,
3357,
3363,
3366,
3371,
3406,
3423,
3489,
3493,
3499,
3529,
3684,
3706,
3731,
3752,
3782,
3817,
3839,
3971,
3994,
4019,
4094,
4113,
4115,
4129,
4160,
4180,
4226,
4226,
4307,
4322,
4328,
4381,
4438,
4475,
4614,
4625,
4673,
4684,
4724,
4753,
4763,
4817,
4824,
4945,
4983,
5018,
5023,
5035,
5049,
5104,
5117,
5128,
5147,
5276,
5348,
5523,
5551,
5574,
5816,
5926,
6010,
6065,
6196,
6222,
6250,
6375,
6482,
6541,
6548,
6582,
6713,
6723,
6893,
6966,
7128,
7378,
7568,
7594,
7616,
7761,
7920,
8201,
8776,
8857,
8893,
9081,
9148,
9235,
9481,
9744,
10024,
10062,
10155,
10260,
10417,
10894,
10901,
10905,
11136,
11172,
11329,
12056,
12109,
12178,
12293,
13732,
13770,
14018,
14147,
14495,
15085,
15253,
15413,
16405,
18002,
20448,
21757,
27219,
35243,
37400,
45631,
48952,
52519,
284155,
705257,
950264,
1018974,
