ebb.colgate.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:11:45,2015/09/30 04:11:50,5706.000000
ebb.colgate.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:11:50,2015/09/30 04:11:51,789.000000
ebb.colgate.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:11:51,2015/09/30 04:13:03,72191.000000
ebb.colgate.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:13:03,2015/09/30 04:15:35,151434.000000
kc-sce-plab2.umkc.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:15:56,2015/09/30 04:15:57,1200.000000
kc-sce-plab2.umkc.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:15:57,2015/09/30 04:15:58,880.000000
kc-sce-plab2.umkc.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:15:58,2015/09/30 04:16:21,22949.000000
kc-sce-plab2.umkc.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:16:21,2015/09/30 04:17:26,64854.000000
kc-sce-plab2.umkc.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:17:26,2015/09/30 04:23:10,344144.000000
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:23:10,2015/09/30 04:23:11,1604.000000
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:23:11,2015/09/30 04:23:11,442.000000
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:23:11,2015/09/30 04:23:37,25929.000000
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:23:37,2015/09/30 04:24:29,52506.000000
node1.planetlab.mathcs.emory.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:24:29,2015/09/30 04:26:12,102648.000000
pl3.cs.unm.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:26:33,2015/09/30 04:26:33,1.000000
pl3.cs.unm.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:26:33,2015/09/30 04:26:33,0.000000
pl3.cs.unm.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:26:33,2015/09/30 04:26:33,18.000000
pl3.cs.unm.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:26:33,2015/09/30 04:26:33,34.000000
pl3.cs.unm.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:26:33,2015/09/30 04:26:33,67.000000
plab3.eece.ksu.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:26:33,2015/09/30 04:26:34,1542.000000
plab3.eece.ksu.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:26:34,2015/09/30 04:26:34,415.000000
plab3.eece.ksu.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:26:34,2015/09/30 04:26:58,24449.000000
plab3.eece.ksu.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:26:58,2015/09/30 04:27:44,45236.000000
plab3.eece.ksu.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:27:44,2015/09/30 04:29:18,94723.000000
planetlab-02.bu.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:29:18,2015/09/30 04:29:19,1327.000000
planetlab-02.bu.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:29:19,2015/09/30 04:29:19,711.000000
planetlab-02.bu.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:29:19,2015/09/30 04:30:09,50725.000000
planetlab-02.bu.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:30:09,2015/09/30 04:31:40,90531.000000
planetlab-02.bu.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:31:40,2015/09/30 04:34:44,184110.000000
planetlab1.clemson.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:35:05,2015/09/30 04:35:06,1586.000000
planetlab1.clemson.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:35:06,2015/09/30 04:35:06,462.000000
planetlab1.clemson.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:35:06,2015/09/30 04:35:33,26957.000000
planetlab1.clemson.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:35:33,2015/09/30 04:36:27,54432.000000
planetlab1.clemson.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:36:27,2015/09/30 04:38:14,107164.000000
planetlab1.cs.du.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:38:14,2015/09/30 04:38:15,1581.000000
planetlab1.cs.du.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:38:15,2015/09/30 04:38:15,465.000000
planetlab1.cs.du.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:38:15,2015/09/30 04:38:43,-28277.000000
planetlab1.cs.du.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:38:43,2015/09/30 04:39:38,54525.000000
planetlab1.cs.du.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 04:39:38,2015/09/30 04:41:29,110931.000000
planetlab-1.cse.ohio-state.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 04:41:30,2015/09/30 04:41:32,1497.000000
planetlab-1.cse.ohio-state.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 04:41:32,2015/09/30 04:41:38,6200.000000
planetlab-1.cse.ohio-state.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 04:41:38,2015/09/30 04:56:31,893096.000000
planetlab-1.cse.ohio-state.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 04:56:31,2015/09/30 05:54:07,839220.000000
planetlab-1.cse.ohio-state.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 05:54:07,2015/09/30 07:58:02,-1154952.000000
planetlab1.cs.okstate.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 07:58:02,2015/09/30 07:58:02,414.000000
planetlab1.cs.okstate.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 07:58:02,2015/09/30 07:58:03,1576.000000
planetlab1.cs.okstate.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 07:58:03,2015/09/30 07:58:28,24387.000000
planetlab1.cs.okstate.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 07:58:28,2015/09/30 07:59:19,51618.000000
planetlab1.cs.okstate.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 07:59:19,2015/09/30 08:00:59,99560.000000
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:00:59,2015/09/30 08:01:00,1642.000000
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:01:00,2015/09/30 08:01:00,373.000000
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:01:00,2015/09/30 08:01:12,12124.000000
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:01:12,2015/09/30 08:01:35,22495.000000
planetlab1.cs.ucla.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:01:35,2015/09/30 08:02:22,47273.000000
planetlab1.csuohio.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:02:22,2015/09/30 08:02:23,1403.000000
planetlab1.csuohio.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:02:23,2015/09/30 08:02:23,605.000000
planetlab1.csuohio.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:02:23,2015/09/30 08:03:01,38661.000000
planetlab1.csuohio.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:03:01,2015/09/30 08:04:29,87380.000000
planetlab1.csuohio.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:04:29,2015/09/30 08:07:27,178092.000000
planetlab1.ucsd.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:07:49,2015/09/30 08:07:49,327.000000
planetlab1.ucsd.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:07:49,2015/09/30 08:07:49,320.000000
planetlab1.ucsd.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:07:49,2015/09/30 08:08:03,14787.000000
planetlab1.ucsd.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:08:03,2015/09/30 08:08:31,27913.000000
planetlab1.ucsd.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:08:31,2015/09/30 08:09:23,51997.000000
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:09:23,2015/09/30 08:09:23,626.000000
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:09:23,2015/09/30 08:09:24,1346.000000
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:09:24,2015/09/30 08:10:01,36814.000000
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:10:01,2015/09/30 08:11:15,73634.000000
planetlab2.acis.ufl.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:11:15,2015/09/30 08:13:43,-148733.000000
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:13:43,2015/09/30 08:13:44,1215.000000
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:13:44,2015/09/30 08:13:44,815.000000
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:13:44,2015/09/30 08:14:30,46574.000000
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:14:30,2015/09/30 08:15:56,86061.000000
planetlab2.arizona-gigapop.net,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:15:56,2015/09/30 08:18:41,164301.000000
planetlab2.citadel.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:18:41,2015/09/30 08:18:42,1491.000000
planetlab2.citadel.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:18:42,2015/09/30 08:18:42,563.000000
planetlab2.citadel.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:18:42,2015/09/30 08:19:14,32887.000000
planetlab2.citadel.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:19:14,2015/09/30 08:20:16,61745.000000
planetlab2.citadel.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:20:16,2015/09/30 08:22:19,122795.000000
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:22:19,2015/09/30 08:22:20,1542.000000
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:22:20,2015/09/30 08:22:20,501.000000
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:22:20,2015/09/30 08:22:45,25421.000000
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:22:45,2015/09/30 08:23:33,48150.000000
planetlab2.cs.pitt.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:23:33,2015/09/30 08:25:08,94780.000000
planetlab2.cs.purdue.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:25:08,2015/09/30 08:25:09,1131.000000
planetlab2.cs.purdue.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:25:09,2015/09/30 08:25:10,845.000000
planetlab2.cs.purdue.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:25:10,2015/09/30 08:26:24,73695.000000
planetlab2.cs.purdue.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:26:24,2015/09/30 08:28:14,110127.000000
planetlab2.cs.purdue.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:28:14,2015/09/30 08:37:27,553345.000000
planetlab2.cs.uml.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:38:09,2015/09/30 08:38:10,1516.000000
planetlab2.cs.uml.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:38:10,2015/09/30 08:38:10,549.000000
planetlab2.cs.uml.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:38:10,2015/09/30 08:38:40,30039.000000
planetlab2.cs.uml.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:38:40,2015/09/30 08:39:47,67153.000000
planetlab2.cs.uml.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:39:47,2015/09/30 08:41:50,122908.000000
planetlab2.cs.unc.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:41:50,2015/09/30 08:41:51,1299.000000
planetlab2.cs.unc.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:41:51,2015/09/30 08:41:51,623.000000
planetlab2.cs.unc.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:41:51,2015/09/30 08:42:33,42018.000000
planetlab2.cs.unc.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:42:33,2015/09/30 08:43:57,84744.000000
planetlab2.cs.unc.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:43:57,2015/09/30 08:46:44,166474.000000
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:46:44,2015/09/30 08:46:45,1395.000000
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:46:45,2015/09/30 08:46:45,640.000000
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:46:45,2015/09/30 08:47:29,44279.000000
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:47:29,2015/09/30 08:48:56,87368.000000
planetlab2.cs.uoregon.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:48:56,2015/09/30 08:51:49,172423.000000
planetlab2.temple.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:51:49,2015/09/30 08:51:50,1509.000000
planetlab2.temple.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:51:50,2015/09/30 08:51:50,467.000000
planetlab2.temple.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:51:50,2015/09/30 08:52:18,28478.000000
planetlab2.temple.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:52:18,2015/09/30 08:53:12,53308.000000
planetlab2.temple.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:53:12,2015/09/30 08:55:03,110911.000000
planetlab2.unl.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:55:03,2015/09/30 08:55:04,1614.000000
planetlab2.unl.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:55:04,2015/09/30 08:55:04,393.000000
planetlab2.unl.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:55:04,2015/09/30 08:55:29,25554.000000
planetlab2.unl.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:55:29,2015/09/30 08:56:19,49526.000000
planetlab2.unl.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:56:19,2015/09/30 08:57:56,97595.000000
planetlab2.unr.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 08:57:56,2015/09/30 08:57:56,592.000000
planetlab2.unr.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 08:57:56,2015/09/30 08:57:57,1438.000000
planetlab2.unr.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 08:57:57,2015/09/30 08:58:34,37110.000000
planetlab2.unr.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 08:58:34,2015/09/30 08:59:47,72663.000000
planetlab2.unr.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 08:59:47,2015/09/30 09:02:15,147849.000000
planetlab2.uta.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:02:15,2015/09/30 09:02:16,1591.000000
planetlab2.uta.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:02:16,2015/09/30 09:02:16,413.000000
planetlab2.uta.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:02:16,2015/09/30 09:02:43,27129.000000
planetlab2.uta.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:02:43,2015/09/30 09:03:37,54259.000000
planetlab2.uta.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:03:37,2015/09/30 09:05:25,107593.000000
planetlab2.utdallas.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:05:25,2015/09/30 09:05:25,354.000000
planetlab2.utdallas.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:05:25,2015/09/30 09:05:26,1553.000000
planetlab2.utdallas.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:05:26,2015/09/30 09:05:48,21945.000000
planetlab2.utdallas.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:05:48,2015/09/30 09:06:32,44074.000000
planetlab2.utdallas.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:06:32,2015/09/30 09:07:59,86428.000000
planetlab3.eecs.umich.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:07:59,2015/09/30 09:08:00,1685.000000
planetlab3.eecs.umich.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:08:00,2015/09/30 09:08:00,324.000000
planetlab3.eecs.umich.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:08:00,2015/09/30 09:08:19,19093.000000
planetlab3.eecs.umich.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:08:19,2015/09/30 09:08:56,36497.000000
planetlab3.eecs.umich.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:08:56,2015/09/30 09:10:12,76115.000000
planetlab3.rutgers.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:10:12,2015/09/30 09:10:14,2659.000000
planetlab3.rutgers.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:10:14,2015/09/30 09:10:14,835.000000
planetlab3.rutgers.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:10:14,2015/09/30 09:10:42,27991.000000
planetlab3.rutgers.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:10:42,2015/09/30 09:11:38,56564.000000
planetlab3.rutgers.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:11:38,2015/09/30 09:13:29,111185.000000
planetlab3.wail.wisc.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:13:29,2015/09/30 09:13:29,388.000000
planetlab3.wail.wisc.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:13:29,2015/09/30 09:13:29,439.000000
planetlab3.wail.wisc.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:13:29,2015/09/30 09:13:55,26731.000000
planetlab3.wail.wisc.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:13:55,2015/09/30 09:14:45,49776.000000
planetlab3.wail.wisc.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:14:45,2015/09/30 09:16:25,99658.000000
planetlab4.tamu.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:16:25,2015/09/30 09:16:26,1575.000000
planetlab4.tamu.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:16:26,2015/09/30 09:16:26,482.000000
planetlab4.tamu.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:16:26,2015/09/30 09:16:55,29628.000000
planetlab4.tamu.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:16:55,2015/09/30 09:17:51,55526.000000
planetlab4.tamu.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:17:51,2015/09/30 09:19:44,113429.000000
planetlab-5.eecs.cwru.edu,pl3.cs.unm.edu,file32B.txt,2015/09/30 09:19:44,2015/09/30 09:19:44,396.000000
planetlab-5.eecs.cwru.edu,pl3.cs.unm.edu,file1KB.txt,2015/09/30 09:19:44,2015/09/30 09:19:44,435.000000
planetlab-5.eecs.cwru.edu,pl3.cs.unm.edu,file256KB.txt,2015/09/30 09:19:44,2015/09/30 09:20:11,27795.000000
planetlab-5.eecs.cwru.edu,pl3.cs.unm.edu,file512KB.txt,2015/09/30 09:20:11,2015/09/30 09:21:02,50247.000000
planetlab-5.eecs.cwru.edu,pl3.cs.unm.edu,file1MB.txt,2015/09/30 09:21:02,2015/09/30 09:22:46,104780.000000
